author_name,review_title,review_text,author_rating,visit_date,overall_rating,restaurant_name
Forgodssakeidontcare,Oh! I love it here,"I've been dying to go for ages, and it's not disappointing. The owner must have great taste. Music- excellent. Books - excellent. Coffee - excellent. Cake - excellent. Tea - excellent. What else can I say? It's excellent. 

Parking can be an issue.",50,Sep-13,4.5,The Jazzhole
Peter551365,Great ambience!,"Lovely owners, great music, great feel! This is one of the real Lagos places.... No real downsides to be honest!",50,Jun-13,4.5,The Jazzhole
africana,A cosy place,"As said elsewhere, I've been out of Lagos for a while and the Jazzhole was yet another interesting place I visited, A book review was given and I met with some people to listen. Besides listening to an interesting review I was amazed at the...More",50,May-13,4.5,The Jazzhole
tbs4real,Authentic Africa & Diaspora Mix,"Here at Jazzhole, you get a wholesome experience.
Its a meeting point and/or even starting point for African Urban music. They stock all manner of good musics from all genre.
They also do a monthly art exhibition showcasing the African Strenght in Literature, Good music,...More",45,Feb-13,4.5,The Jazzhole
Michael Chima E,An African Lounge with endless Jazz and Soul,I have been to the Jazzhole many times over the years and it is still the only place in Nigeria where you can dine and wine and enjoy great Jazz music and later relax in the lounge to read a book from the largest collection...More,40,Feb-13,4.5,The Jazzhole
cruuzmarshal c,good books and cds,they have got all the good jazz songs and oldies and every thing jazz i love it so much and if you are in Nigeria and hope to visit i can help you just call me up on +2348082691116 free tour,40,,4.5,The Jazzhole
ZeeGoes,went there for a series of shows,"went there for a series of live shows (spoken words, intrumentals etc)...very artsy fartsy. Chill scene, drinks and snacks are a bit overpriced. Hey, it's Ikoyi, what can one expect? Reminds me of one of those little bookstores in the grungy neighborhoods in the States....More",40,May-12,4.5,The Jazzhole
pjhap,Amazing eclectic collection of second hand books! (and music),"If you are looking for something to read, but not sure what, you can't fail to inspired by something here!  Prices are reasonable too.  You can also sit and enjoy a coffee/drink and/or snack while you make your selection.",40,Nov-12,4.5,The Jazzhole
John M,Must Visit for the Best in Music and Books,"Kunle has run the Jazzhole for donkey's years. It is one of the best places to pick up the latest CD's from international or local artists. You stand a good chance of actually meeting the artists, as they often hang out here before gigs. 

JH...More",50,Oct-12,4.5,The Jazzhole
limahoscar,ONCE,"A really great bookstore, music center and cafe, and on the right day, with people willing to have a great conversation!",50,Dec-11,4.5,The Jazzhole
Ruth H,"Great vibe, lovely food!","This is a wonderful place - a book/music shop with an attached coffee shop. They have loads of different types of tea, fresh coffee, yummy cakes and delicious sandwiches. It is really relaxed and easy-going. Definitely my favourite place in Lagos!",30,Sep-12,4.5,The Jazzhole
