author_name,review_title,review_text,author_rating,visit_date,overall_rating,restaurant_name
Unni2006,JADE PALACE,"Located in the Victoria Island of Lagos , this Chinese Cuisine  is very spacious for accomodating around 100 people  and has a special room which round table & revolving top . The special room can accomodate around 15 - 20 people and has good privacy....

Chinese dishes , continental dishes are served . The restaurant serves liquor too . The food is quite delicious and healthy .

Service is fast . Appreciated .More",50,Apr-17,4,Jade Palace Chinese Cuisine
Bola957,An evening of fine cuisine,"An evening with friends mixed with good food. My favourite is the seafood noodles and sauce, truly yummy, even just thinking about it is making me salivate. lol",10,Mar-17,4,Jade Palace Chinese Cuisine
abuaslam001,Freshly Made,"If you need to have freshly made food that is healthy,I will make this recommendation to any one but with ready cash to pay as cost seems to be on the high side for an average worker",50,Aug-16,4,Jade Palace Chinese Cuisine
Vania M,Chinese Cuisine just ok,"Nothing wow about this place - neither food nor atmosphere
It's just ok... Food is ok (but nothing memorable or to make you want to reiterate the experience), atmoshpere is very 20 years ago.",30,Apr-16,4,Jade Palace Chinese Cuisine
Ianfung,VERY GOOD CANTONESE COOKING: MAYBE BEST IN TOWN,"Eaten twice during my 6 days in VI and is very impressed with quality of food and level of service. The establishment is ran by a Hong Kong couple with a chef from Guangdong province. The trick is not to order from the menu but...discuss with the owners what is fresh for the day: we had a yellow fish delivered in the morning and it was steamed very nicely. The steamed pork with salted fish is also not on the menu and was excellent ( so was the stir fried cabbage with garlic ). One is unlikely to enjoy the best if one is either ordering base on pictures in the menu or base on advice from local waiters. 
BTW wine list is also good for a Chinese restaurant but reminder: they do not accept foreign credit cash, cash only!More",10,Sep-16,4,Jade Palace Chinese Cuisine
beachbummer75,Mixed Experience,"We ordered the Peking duck, prawn noodles, dim sum and beancurd.  The dim sum was surprisingly okay, though the skin was thicker than the normal ones back home, Peking duck was tasty but the other two dishes were laden with so much salt we could...More",40,Jul-16,4,Jade Palace Chinese Cuisine
Esosa D,Very nice Chinese food!,"I love the particular brand of Chinese food we have in Nigeria, it's Chinese with extra flavours packed in. Jade Palace is a perfect example of a place where you can find this. The restaurant has lots of seating and a private room. The staff...More",40,Jun-16,4,Jade Palace Chinese Cuisine
Classiarii,Saviour,After having a bad experience the previous night in a different establishment coming here was a Godsend the food was excellent and staff very helpful and friendly,40,Aug-15,4,Jade Palace Chinese Cuisine
AvnerNa,"Great place, great Palace!!!!","The best Chinese restaurant in Lagos!
The food is gooooooood!!! But the service is wow. Is the best.
Fresh and taste food!",35,Jul-16,4,Jade Palace Chinese Cuisine
anshuvilla9,Lunch with kids and friends,"The restaurant is huge serving Chinese cuisine.  Loved the tofu stuff.  Price is a bit on the higher side,  but all decent places in Lagos are like this.",35,Jul-16,4,Jade Palace Chinese Cuisine
Iota-E-S,"Great Food,  Large  hall","I love the food,  the restaurant is adequate for  large group outings.  The restaurant has  segments that can be cordoned off on request.
Parking may be a challenge, as their is limited parking space",30,May-16,4,Jade Palace Chinese Cuisine
S-Ziada,Great place,"This place serves excellent food with great tastes for fish, shrimps, chicken and beef, I almost tried everything there and all were fantastic. 
It's a must go and I recommend to go with local folks where they can easily spot good dishes.",40,Jun-16,4,Jade Palace Chinese Cuisine
Ibadanboy,Nice!,"Jade Palace Chinese Cuisine is a lovely Chinese restaurant on Adeola Odeku street in Victoria Island. Great food, good service, nice ambiance.",50,Apr-16,4,Jade Palace Chinese Cuisine
EdinburghIain,Probably the best Chinese cuisine in Lagos right now,Had a fabulous authentic Chinese meal with friends we were all impressed with the service and attention to detail,50,Mar-16,4,Jade Palace Chinese Cuisine
giteshyagnik,Who cares?,"The restaurant is a kind of who cares attitude. No body attend to guest, when you walk-in. I waited about 15 minutes, no body came to ask me. I simply walked out.",40,Nov-15,4,Jade Palace Chinese Cuisine
Urvashi1712,You would want to visit again!,"Being a vegetarian ,its cumbersome to find good veg Chinese food .But this place has got many vegetarian options like sesame pockets with soy chunks and mushroom filling , radish cake , mock duck gravy etc. The food is totally mouth watering! The prices are...More",50,Nov-15,4,Jade Palace Chinese Cuisine
Katrien M,Not recommended,"Huge tables! We went with a group of 8 people and were put on a table for at least 16 people. Waiters were not paying attention, even though there were only 2 tables occupied!",40,May-15,4,Jade Palace Chinese Cuisine
AnkurTravography,Nice place to eat Chinese food in Lagos,"As we say, there is an Indian Chinese food which is different but equally popular as Chinese food itself. Here too, you will find an African touch to the Chinese food that you might want to check out.",40,Feb-16,4,Jade Palace Chinese Cuisine
vanessaeila,Best Chinese in Lagos,"Jade remains my favorite Chinese restaurant in Lagos, I know that no matter what I can always get the same standard each time. I absolutely love their crispy beef and they are always prompt when serving. Great place, great service and has been around for...More",40,Dec-15,4,Jade Palace Chinese Cuisine
262Blondy,Excellent,This is a very nice restaurant with a luxury atmosphere for a fine dinner out. Very nice decor.  Exellent service and food. Good for large groups. They have separation walls to give you private space.,20,Dec-15,4,Jade Palace Chinese Cuisine
AdioB,Chinese food at Jade Palace,"The menu was pictorial  and also on a large television screen. Waiters are also helpful so you are safe, The restaurant also has a continental menu which was a pleasant surprise. The decor is tasteful but not stylishly oriental. They also have cubicles which are...More",40,Dec-15,4,Jade Palace Chinese Cuisine
Foodlover228,Excellent Chinese food and nice environment,"The seafood in there is very nice.....especially the Lobster. Very good location easy to find and park. Restaurant is spacious and decent. Surpringly, the price is very reasonable compare to the other Chinese restaurants.",40,Oct-15,4,Jade Palace Chinese Cuisine
fiazu2018,Wide selection,"Wide selection on the menu, food was reasonable. Good ambience and spacious to take a large group. Service wasn't shabby either",40,Oct-15,4,Jade Palace Chinese Cuisine
TitiDokubo,Awesome Chinese Food,Food was great! Awesome chinese dining. Though quite pricey. They had a list of lovely wines on their menu as well,35,Nov-14,4,Jade Palace Chinese Cuisine
Sasikumarta,Good Chinese food,I tried twice here in this restaurant. No smell in the restaurant and quality and taste is excellent.,35,Aug-15,4,Jade Palace Chinese Cuisine
Renua,Chinese..good vibe,You can't really go wrong with Chinese..Jades Palace is always a ood choice...great vibe and lots of options on the menu...whilst it's not cheap its frequented by locals..good choice,40,Sep-15,4,Jade Palace Chinese Cuisine
KemiS,Good Chinese Restaurant in Victoria Island,"Jade tends to be a go to restaurant for chinese food. They have a good variety of main meals and starters, that caters for all. The one area which let's Jade down is the dessert options (non -existent really). The restaurant also caters for large...More",40,Jun-15,4,Jade Palace Chinese Cuisine
W5227FXpeterf,Eating Out,"Jade has been a nice place for me at all times when I feel like having Chinese meal at its best.  The seat arrangement is great to accommodate all select group: couple, family, friends, etc",30,Mar-15,4,Jade Palace Chinese Cuisine
wikotan,Good Food...Wide Variety!,"Visiting Lagos! Give the place a try....the food is good,with plenty of variety to choose from the menu...Not cheap either...but the portions are generous so it's worth the value paid for...perhaps some entertainment would come in handy to enhance the ambience....Would definitely eat there again...More",40,Apr-15,4,Jade Palace Chinese Cuisine
cha7777,Very good chinese food,"It is a big restaurant with a very big variety of chinese food , the quality of food and service is very good , it is costly comparing to other type of food in lagos",40,,4,Jade Palace Chinese Cuisine
Rahulshinde,One of the best Chinese,"We do come here as a family on occasions. If the occasion is with my kid and every time he is asked, so its your activity, where you want to eat..the answer 100% is Jade palace!! Food is over all good, every item we ordered...More",40,Feb-15,4,Jade Palace Chinese Cuisine
90sTravelKid,Nice,The restaurant was empty except for a private party going on in a separate room this made me a bit hesitant as the restaurant downstairs was packed and seemed more alive. Nonetheless the food was nice with big servings.,40,Dec-14,4,Jade Palace Chinese Cuisine
ShyamalB,Top of the line Chinese food,"My third visit over 4-5 years. Always good.
The calamari dishes are exceptional. Also the Wasabi prawns. The yellow Singapore fried rice is amazing.They also serve some very exciting sauces as dips for the various dishes.
The ambience and location makes it all the more...More",40,Nov-14,4,Jade Palace Chinese Cuisine
KapilV611,One of the most convenient and best chinese options,"Chinese cuisine restaurant , has enough space for holding large group dinners, parties. Location also is very prominent and accessible, little expensive though. If you to experience something vegetarian, different and good , order raddish cakes (these are cutlets as appetitizers, nothing to do with...More",40,Aug-14,4,Jade Palace Chinese Cuisine
Meena G,Good chinese food,Big place to accommodate large no of people few things like carrot cake and tofu in peanut sauce are best  here,40,Aug-14,4,Jade Palace Chinese Cuisine
TimmoW16,Best Chinese on the Island,The atmosphere may be a little quiet but the food is superb. Came here for dim sum and had a great meal. Will be back.,40,Sep-14,4,Jade Palace Chinese Cuisine
Oyesola,good chinese food,"They have very good Chinese food at Jade Palace. Also good service. If you want to hold a private party for up o 40 people there, that can also be arranged for you.

There is also a club right below the restaurant.",40,Oct-13,4,Jade Palace Chinese Cuisine
jdstewart79,Best Chinese in Lagos,"I am surprised this restaurant is on not TA - this is the best Chinese food in Lagos. 

Situated next to Park & Shop / Spar on Victoria Island, the restaurant is on the first floor of the building, with the ground floor having recently...More",40,Jul-14,4,Jade Palace Chinese Cuisine
