author_name,review_title,review_text,author_rating,visit_date,overall_rating,restaurant_name
NaijaBabe2016,French Cuisine and so much more at it's finest! 🗼🥗🍕🍳🥓🥘🥩🥪🍔🍛🌭🍝🍩🍰🍮🥧🍨🍪🍦🍫🍧🥃☕🍹👍🏽😋,"I had never heard of Eric Kayser Artisan Boulanger until my husband drove me directly to the restaurant on a not-too-busy Victoria Island Road. I immediately had a good feeling when I spotted this fancy Parisian eatery. The place oozed style and grace, from the...outside to the inside. The restaurant was cool, airy, bright, spotless and had a 'kick back & relax' vibe to it. The decor was contemporary, simple and tasteful. Eric Kayser Artisan Boulanger had a sizeable menu! They have everything from Breakfast, (with a big focus on eggs), Salads, Club Sandwiches, as well as Hot and Cold Sandwiches, Les Quiche Maison, Burgers, Pastas, Le Pizzeria (Du Boulanger), 'Proper' Dishes like Filet Mignon, Filet de Poisson, Chicken Milanese and Filet de Saumon. Other offerings include a dedicated Kids Meals, Frappes & Frozen Drinks, Hot Drinks, Fresh Drinks, Mocktails and a vast array of phenomenal desserts! 

I ordered the KAYSER QUICHE (goat cheese & chicken). This was accompanied by a robust side salad. We also got the CHICKEN PANINI (roast chicken breast, french mustard, tomato & mozarella); both my hubby and I. He got the LABNEH PLATE (labneh, zaatar, cucumbers, tomatoes & olives). For drinks, I got the VIRGIN PINA COLADA. LOTUS CHEESECAKE and CREME BRULEE was our dessert. I must say that everything tasted out of this world delicious! 😋 The food 'reeked' of freshness and quality; pure perfection! 👍🏽 Service was awesome. Every staff member was courteous, diligent and professional. What really blew me away about Eric Kayser Boulanger was the absolutely insane amount of desserts and pastries that were available for purchase over the counter. It was as if I had been transported to the streets of Paris and had wondered into one of their very many wonderful cafes or boulangeries! 🗼😁 Is it any wonder why this phenomenal restaurant can be found in over 20 countries, on 6 different continents? 

It is worth mentioning that Eric Kayser Artisan Boulanger sells so many incredible desserts, which are beautifully displayed in multiple show glasses. These include Muffins, Brownies, Macaroons, Chouquettes, Strawberry/Nutella Beignet (Doughnuts), Mini Viennoise, Creme Brulee (regular & chocolate), Meringues, Chocolate/Vanilla/Coffee/Nutella Eclairs and Apricot Sable. 'Dreamy' Cakes include Opera, 'Le Kayser', Delice Coco, Three Chocolate, Millenium, Crousty and Moka. There's also a fantastic selection of tarts like Lemon, Coconut, Strawberry, Almond, and so much more. Cheesecake flavors include Blueberry, Lotus and Mixed Berry. 

The 'plethora' of assorted breads and savory bakes & pastries is simply to die for! 🍞🥨🥖🥐 Seriously, you will be spoiled for choice here! These include, but are not limited to all kinds of Baguettes, Granola Bread, Brown Bread, Sourdough Bread, Raisin/Nut Bread, Campagne, Almond/Zaatar/Nutella Croissants, Flute Cheese, Langue de Chat and Brioche Tresse. Vegetarian 'Kayser', Salmon Quiche and the very famous Quiche Lorraine are available for purchase directly from the show glass. I must also give an 'honorable mention' to the Gelato that is sold at Eric Kayser. Flavors I saw were Raspberry, White Chocolate, Bounty, Mango, Amarena, Strawberry, After 8, Malaga, Cheesecake, Bailey's, Pineapple, 'Shtroump' (blue, Smurf's-inspired ice cream), 3 Chocolate, Banana and Unicorn (for kiddies). 

So in conclusion, I had a most impressive experience at Eric Kayser Artisan Boulanger, because not a single thing was amiss in this terrific restaurant. It was so refreshing to not know what to expect because I had never heard of this apparently very well known Parisian chain, and I'm thrilled to say that it did not disappoint whatsoever! I now have a new food joint to 'hit' whenever I visit my favorite city in Nigeria, therefore I eagerly anticipate returning to Eric Kayser, if not for anything, but for the superb spread of the most amazing looking pastries, ice cream, baked goods and treats that I have no doubt in my mind will be mind-blowing, sinfully delicious! Fantastic French Eatery in the heart of Victoria Island that will be worth your while to visit. Trust me, you will not regret coming to Eric Kayser Artisan Boulanger! Highly, highly, highly recommended!!! 👍🏽😋👍🏽😋More",40,Apr-21,4,Eric Kayser
RitzAroundTheWorld,A breath of 'French' air 😍!,"Okay...so I've never been to France...therefore the thought of a Parisian restaurant in Victoria Island, Lagos excited me a bit. Let's just say I was impressed by the speed of getting my plate done and served, especially as it seemed like a very busy Sunday...evening - what with the footfall in the restaurant. 

Anyway...I went with my BFF and the staff were really nice - from the (free) valet parking staff to the COVID-19 regulation compliant staff; all the way from the door to the waiters and counter attendants. They were really courteous throughout (observing COVID-19 protocol from beginning to the end of our stay at the restaurant, such that we felt really comfortable eating there without fear of getting droplets in our food). They showed that they truly cared.

My friend and I ordered our meals and actually timed the waiters - meals took less than 20 minutes (drinks came earlier). We were quite impressed.

The staff were on their toes making sure everything went well. At some point my friend complained to another waiter about not getting the right sting in the hot sauce that came with her meal...not realising that the original waiter who attended to us was observing. This original  waiter quickly came to us, liaised with the other waiter and brought the spicy sauce. I just thought that is a bit rare these days.

It's also a modern restaurant where you get to scan the menu QR code to place your order. Good luck to you if you're still living in the past 😄.

All in all, the variety was decent. My meal tasted great for the price I paid (no regrets). We had a good time there.More",50,Mar-21,4,Eric Kayser
Seth B,Great for breakfast/coffee,"Atmosphere - best breakfast meeting place on Victoria Island. Open and sunlit. It's the place for people to connect. We had multiple meetings there.
Croissants/coffee - the almond croissant was delicious. The chocolate croissant wasn't great. Coffee was good.",20,Jan-21,4,Eric Kayser
Nisfornimi,Eric kayser restaurant  rating,We were chasing the waiters before they answered us. The caponari spag or whatever it’s called was terrible. The strawberry milkshake was awful. You could taste the seeds of the strawberry in the milkshake. The whole taste was disgusting. I do not recommend,40,Dec-20,4,Eric Kayser
alaing699,Great place,Very well located in the middle of VI. Comfortable. Playground for kids available.Good food. Good service. Good atmosphere. Great place,40,Sep-20,4,Eric Kayser
angelsowoolu,Breakfast time,"Went for breakfast after church..Beautiful environment and the waiter that waited on us was the best. My partner had english breakfast and I had something sunrise, it had salmon, mushrooms, eggs and bread. It was great.",40,Mar-20,4,Eric Kayser
Hajitt,Awesome experience!,From the moment you walk in we were immediately welcomed and greeted by friendly staff. The ambiance is extraordinary and the quality of the food is outstanding. One of the best restaurant in Nigeria.,35,Feb-20,4,Eric Kayser
mkr_soft,ONE OF VERY GOOD RESTAURANT IN LAGOS,"I like to sit there and take foods because the restaurant neat, clean & beautiful environment. The quality of the food is very excellent. Also price is very normal compare to other Restaurant. I suggest to every Lagosian / traveler should visit this restaurant and...More",10,Feb-20,4,Eric Kayser
eliekassis,World-class Quality,"Great food, great service, great ambiance !!!
Definitely a place to visit while in Lagos, situated in a great central location.",50,Feb-20,4,Eric Kayser
Iota-E-S,Good and new boulangerie in town,"I enjoyed their patisserie as their bakery is good however I have eaten better

Decor is beautiful and feels expansive.

Staff basically speak English, although I have meant 1 that speak French.  The staff is quite courteous.  I recollect someone asking if we enjoyed our...More",50,Dec-19,4,Eric Kayser
panduc2018,Cena de amigos,"Fantastic food, great place to come with friends and eat international food in lagos. The price was good also",50,Feb-20,4,Eric Kayser
oluyemisii,Awesome dinning experience,"So i was planning on having dinner with 5 other friends right after work (with the hustle and bustle of closing hour). Eric Kayer was the closest and we opted to try the place and i must say it was beautiful. The food, the waiters,...More",50,Feb-20,4,Eric Kayser
izjo,Mr,Excellent birthday lunch experience; the chef was top drawer as he was genuinely concerned that we enjoyed our meals...also stop there every Sunday afternoon to buy ice cream and milkshakes for the children - best in town!,50,Feb-20,4,Eric Kayser
Asiwereewa,Like being in Paris!,"One of the best restaurants and the best bakery in Lagos. I have also been to Eric kayser in Paris and was so surprised to find that they are on the same level. The service was a little bit slow, just like all the other...More",40,Feb-20,4,Eric Kayser
Lagosmama,Mrs,So happy to have this place in Lagos. Their food always hits the spot and I can never leave there empty handed with the endless display of delicious breads and pastries. The service is good and they also have an indoor area for kids to...More,50,Feb-20,4,Eric Kayser
InfoAFD,Food and customer service,"Some of the best tasting and customer service I have experienced in Lagos, Nigeria. I wish the management and staff a continuous success. Chef Mustapha personal touch on our experience.... a special thank you to you.",50,Feb-20,4,Eric Kayser
Manuela_Rita_P,UGH,"I have been in Eric Kayser for lunch. I ordered a pizza knowing they have an Italian Gelataio. I expected the pizza to at least be an average pizza. The paste tasted like carton and ressembles nothing to a pizza paste. 

Their bakeries have more...More",50,Jan-20,4,Eric Kayser
948kait,Lunching at Kaysers ... yummy!,"Lunching at Kaysers ... yummy!
Good bakery with a super good kitchen ... good Burgers, Spaghetti ( al dente) and loads of good bread!!
👍",50,Dec-19,4,Eric Kayser
Deepali P,"Breakfast at Eric Kayser, Lagos","Eric Kayser has a great ambience and now become very popular is Lagos. Their ice creams & bakery is amazing.  We are regular visitors for breakfast/brunch here. Unfortunately their service is pretty slow since the time they have opened.

Also, whenever I have visited in...More",40,Dec-19,4,Eric Kayser
BiliS15,One of the worst restaurants in Lagos,"This is yet another overrated foreign restaurant in lagos with factory food and appalling service.

I wanted to order the chicken which came with fries as a side. I requested sauteed vegetables instead for the side. First the i was told the chef can only...More",40,Dec-19,4,Eric Kayser
yinkaade,Average meal,I had lunch here with a friend. We had the chicken supreme with chips. The meal was bland in my opinion and quite average. This restaurant has a limited menu and it’s more skewed towards bread. Will I go back no! Just an average meal...More,40,Nov-19,4,Eric Kayser
JaySethia,Always upto our expecation..!!,"It is one of the best cafe and bakery shop in Lagos. Had been there a couple of time and each time it lived upto our expecation. They have salad, sandwitch, pasta, pizza and many other options to choose from. Probably the best coffee of...More",35,Oct-19,4,Eric Kayser
DafeT,Need to work on a couple of things.,"Today the service was quite dim, the managers expression wasn’t as professional as I expected. Hopefully they would do better",30,Oct-19,4,Eric Kayser
Catherine O,Time management,"Great food and time was managed effectively. 
Waiters were neatly dressed and we'll groomed.
Would love to visit again.",10,Jun-19,4,Eric Kayser
HertsWanderer2014,My Lagos breakfast stop,Staying locally for a Rugby tournament and this was a chance find. Loved everything about it cakes breakfasts and lunches. Best of all was the coffee. If your staying near please visit you will love it. Great service too,30,Oct-19,4,Eric Kayser
petertarejr,Aesthetically Pleasing,"Awesome service, aesthetically pleasing but very crowded on weekends so if you’re looking for a quiet time then go on a weekday.",50,Sep-19,4,Eric Kayser
ManRash2,Lunch Date,The atmosphere is very impressive. It was packed as usual and the food selection was great. I had Goat Cheese Salad which was nice but I was a little surprised that the quantity was a bit small given the price. Service was fast and the...More,10,Aug-19,4,Eric Kayser
ishan_lilt,Artistic environment,To have fresh aroma of baked things with amazing taste of food choices. Positive vibes of welcoming guest makes it more refreshing to hav conversation.,50,Jul-19,4,Eric Kayser
jeffamania,Whats not to like....,"Good food, great coffee, nice people serving, managers comes around to check if things are ok, nice ambiance, free wifi, laptop charging sockets available, clean toilets and pleasant location. One of my new favorite places to eat in Lagos. I will be coming back again...More",50,Jul-19,4,Eric Kayser
p z,Best bakery,I always come to Eric kayser for the best croissants and spaghetti and meat balls. Great places with quick service,40,Jul-19,4,Eric Kayser
KaiUWulff,Best coffee shop chain,"First time I saw them was in Kinshasa and I was blown away. Now they are in Lagos with the same quality and variety of bakery items and sandwiches. Don't miss out, it's world class!",40,Jun-19,4,Eric Kayser
710AlexA,Excellent Full Service Restaurant,Excellent restaurant still with a bistro feel. They serve a mix of French and Lebanese cuisine with some American burgers tossed in. They obviously are aiming to cover a large segment of the upscale dining market. The food is excellent for me but for most...More,40,Jun-19,4,Eric Kayser
olivierm363,"Good pastries, bad service","The Plus: Kayser in Lagos kept with the quality of other Kayser in Africa. The pastries are absolutely excellent
The Minus: 
- prices are twice to three times of Dakar for EXACTLY the same
- at this cost, one should expect correct service. This is...More",50,Jun-19,4,Eric Kayser
Vinod K,Good Food & Good Ambience,I celebrated my friend's birthday here and food was good. Staff was polite but I think they need more training.,40,May-19,4,Eric Kayser
KingOpe,Pasta!!!,"Went again for lunch because why not!!! We all had pasta of various kinds and it was delicious. Attentive waiters, managers came around to ensure we were fine with service. Food came out timely. It’s almost like magic how they do it here 
And very...More",40,May-19,4,Eric Kayser
Suzy x,Food does not impress,Ambience is nice but there's always flies in there which they ought to do something about. Food is never great in my opinion. Had scrambled eggs and it came so oily I felt sick after a few spoons. Had to return it. There were also...More,40,May-19,4,Eric Kayser
JoanO539,Team Dinner,"The office came here, on a not busy Thursday evening for dinner. A team of 12 or so. 
It was my first time here.  Eric Kayser is hip and trendy with natural décor and layout. Pleasing to the eyes.  However, it is primarily a café...More",35,May-19,4,Eric Kayser
lizzielicious,Dinner,My partner and I visited here on a somewhat busy Saturday night. Our table wasn’t the best because we were next to the bar and had a very noisy blender blare in our ears anytime a cocktail was being made. I ordered a burger and...More,40,Apr-19,4,Eric Kayser
ijeh,Saturday Brunch,The food was delicious and fairly priced for the location. Our waitress was also courteous and attentive to our needs. Absolutely love the ambience and the fact that there’s a wifi and a kids play area upstairs. The only snag is parking. Definitely coming back...More,40,Apr-19,4,Eric Kayser
Oysof,Lovely experience,Service was good and timely with pleasant waitresses. Food was really good and tasty with a pleasant ambience. Free Valet parking was a lovely addition. Will come again,30,Apr-19,4,Eric Kayser
KingOpe,Love!,"Keep up the good works. The food was divine and very affordable and SO delicious 
Wait staff were very attentive and food came out in a flash 
Pets allowed if your willing to sit outside. 
Went there for breakfast and loved every minute of my...More",30,Mar-19,4,Eric Kayser
Sidikat T,Lovely,"Lovely food and atmosphere, very clean and child friendly Would highly recommend. Went there for brunch. Pastries and bread are to die for. Reasonably priced considering the standards.",30,Mar-19,4,Eric Kayser
andrewD4255WG,Amazing pastries,Great coffee and pastries in a pleasant setting. Nice decor and good service. Highly recommend.  Will be back here for sure,40,Mar-19,4,Eric Kayser
Yewande O,Mrs.,Went on a Saturday night. Taking our orders was quite fast. And our order didn't take forever to be served. My five year old daughter had fun playing at their play arena upstairs. The kiddie meal was accompanied with a desert. We really enjoyed our...More,50,Feb-19,4,Eric Kayser
_abisheart,jammed packed and noisy .... obviously popular,"went on a sunday and it was extremely busy and noisy... 
their bread is always great . have been buying french bread here for a while. never sat down before . 
this time Had ice cream and cookies  and meringues.... the malaga ice cream was...More",40,Mar-19,4,Eric Kayser
vasug35,Best place,"This is by far the best thing happened to Lagos. Amazing bakery, pastries and ice cream. Love the ambience 

Will go again and again",40,Feb-19,4,Eric Kayser
mamah2109,Great food and very accommodating staff,"We have visited numerous times since it opened its doors in VI.

But the service we received the very first time is the reason we keep going back. The management's attotide is excellent! They quickly sat 6 adults and 15 kids at a very busy...More",50,Jan-19,4,Eric Kayser
OaqW,EXQUISITE,"Extremely welcoming and inviting. 
Such a contemporary twist to modern dining serving meals, patisserie ,sweets and fantastic ice-cream and coffee.   
staff are very warm, friendly and always at hand to assist.",40,Jan-19,4,Eric Kayser
Subomi P,Terrible parking. International ambience,"This is primarily a café and bakery that does great breakfast. There's also a lunch menu. The service is really nice. The only downside is that no provision was made for parking. Cars park bumper to bumper and your meal will be interrupted, so you...More",40,Jan-19,4,Eric Kayser
allanwells,Growing / Opening Pains,"We have been here several times and the novelty is wearing off. The biggest challenge is service, whether it be late delivery of food, incorrect orders. So, if you are OK with mediocrity then you will not be disappointed.

The actual food is OK with...More",40,Dec-18,4,Eric Kayser
Lamide21,Lovely place,"I went here for dinner with a friend and I quite liked it. The food wasn’t bad, they had a really wide range of pastries and gelato. The place itself is beautiful. It was s good experience and I’ll go again. They are good competition...More",40,Nov-18,4,Eric Kayser
Esosa D,Nice Eats,"Erica Kayser is a trendy, hip place with neutral decor and clean lines. It has a relaxed ambience and friendly waitstaff that make the experience a pleasure. We were served by a particularly nice lady called Leona who had a smile on her face the...More",35,Dec-18,4,Eric Kayser
