author_name,review_title,review_text,author_rating,visit_date,overall_rating,restaurant_name
Pinkjacket,Excellent time out,"Hung out with a bestie at this place and it was based purely on reviews. We wanted to eat at a restaurant which none of us has been before. More like war dinning :-). Campione came well reviewed on the web.

Our first impression wasn't...too good. The paint at the bottom of the walls were bubbly or peeling of and the men's had a terrible smell - clean but odorous. 

The time for food. Quick service. Impressive attention and excellent recommendation on what's OK. Henry, who waited on us, was so good. He even cross-sold a Friday event to my friend. It was customer service at its best.

Will I go there again? Absolutely! However a new coat of pain would do everyone a lot of good.More",40,Oct-13,4,Bar Campione
John D,Perfect Sports Bar and Restaurant,"I have been to Bar Campione quite a few times. The food is good, service is great. It can get quite busy, especially on weekends and Champions league nights because of the football games.On one occasion I had to wait outside until there was space...available.
Whenever I'm in town, I drive down to Bar Campione to see interesting football games, the atmosphere there is so perfect for that. I get to watch these games on a 200 inch screen plus they've got the best pizzas in town.More",30,Jul-13,4,Bar Campione
Cwen E,Aka BC aka Sportybet! Great Service and environment!,Enjoyed my visit here! Loved d food especially campione steak! Note quite wen no season league! But if u want the male attention then better to go during football league season! *winks,30,Jul-13,4,Bar Campione
Emily M,Best Italian Restaurant in Africa,"I visited Bar Campione thrice during my last trip to Lagos and it exceeded all expectations. Extremely impressed by quality of food, authenticity, detail to presentation and impeccable service by the staff made me want to go back for a meal each weekend I was...there. I have spent many years in the Province of Lombardia, Italy, and can honestly say that the meals I had at Bar Campione cannot be distinguished from what one would be served in a high end Italian restaurant in Italy itself. If you like Italian food then this is one of the best restaurants you can go to! I cannot say enough about this restaurant, it is one of a kind and definitely worth the visit. The modern decor, friendly staff, wonderful ambience and above all the outstanding food makes me give it a 10+ on a rating of 1-10.More",30,Jun-13,4,Bar Campione
diksha3001,Awesome food and ambiance!!!,"This is one place I love to dine. The food is simply awesome and they are so consistent with the quality of food. A must go place when you have football match going on, as they have a big screen on the first floor.",40,May-13,4,Bar Campione
FoodieMommie,An interesting mix of good and mediocre,"I went to BC because of the great reviews here but tried to manage my expectations as there are only a couple of restaurants in Lagos I would describe as being all rounders (atmosphere, great food, yummy desserts and reasonable prices). Well, here goes...

My...More",45,Oct-12,4,Bar Campione
monsieuruz,Amazing Quality at Relative Bargain Prices,"I've eaten here many times now and I have no plans on quitting this new habit. Even though it's supposed to be a ""sports bar"" i.e. ultra casual with so-so food, BarCamp offers an awesome dining experience that compares favourably to some of the city's...More",40,,4,Bar Campione
Jonathan N,Best Restaurant in Lagos by a long way,"I found out about Bar Campione through Trip Advisor, so it is only appropriate that I spread the word, and help others find this gem of a place. Buzzing atmosphere, sublime Italian cuisine to a standard that surpasses even the best Italian restaurants in the...More",45,Dec-12,4,Bar Campione
princesasOfiaG,GREAT SPORTS BAR,"I was excited to see and hear of Bar Campiones opening.. We decided to give it a try during the Euro Cup finals. The place was jumping , the food was excellent. We reserved a table foe one of the games upstairs, the service was...More",45,Jul-12,4,Bar Campione
AnalogueJedi,"Small portions, Expensive","Dishes are average,  Very stingy with their portions...  Especially when you see the price in the end.  If you are not there to watch any sports games, avoid it because it will get very loud when they are on.",50,Jul-12,4,Bar Campione
pizzaloverboy,High on the list in Lagos,"Visited BC with friends based on TripAdvisor reviews and we were not disappointed.  We tried a variety of starters and entrees and had only one miss with oversauced ravioli.  Service was good, wine selection okay, price typical for Lagos.  Atmosphere is okay as we were...More",30,Nov-12,4,Bar Campione
Natalie L,Don't let the name put you off!,"This place is soooooo much more than a bar! 
I visited Bar Campione for the first time last night after having heard some small whispers around Lagos that it was good. Having been here for four years I am used to hearing places are good...More",50,Nov-12,4,Bar Campione
Godson U,Impressive Concept!,"I was at the Bar Campione last night (13 October, I must confess it was out of curiousity from the reviews on TripAdvisor). It was well worth the trip - the atmosphere was instanteneously relaxing for a sports bar. I also found the lighting perfect...More",50,,4,Bar Campione
nitinsali,"For Lagos....nice place,good food...","Considering the limited choice in Lagos....this is a nice place , good cocktails and with decent food...",40,,4,Bar Campione
MUCTraveller,Some of the best food and service in Lagos,"I have been to Bar Campione about 10 times since it opened and I must say it is probably one of the top 5 restaurants in Lagos.
Service: very fast, attentive
Food: excellent Pasta & Pizza. I had at least half the menu and all...More",30,May-12,4,Bar Campione
Peter551365,"Good food, excellent martini's!","It's a spports bar with an Italian menu. The food is good, and the barman makes a mean martini. They also deliver",40,Jun-12,4,Bar Campione
Pooja M,Excellent,My experience in BC was beyond expectations. The food was was incredible and enjoyed all the cocktails. Went there several times and enjoyed the vast menu. Saturday night had a live band and music was great and the atmosphere was buzzing. Definitely the best restaurant...More,50,Jul-12,4,Bar Campione
Collins U,Dining Out,I must confess that i suffered a rare form of writer's block in respect to tackling this review. The experience i had in Bar Campione (B.C) was so incredible that i feared i wouldn't have the vocabulary to adequately express just how fantastic the food...More,40,May-12,4,Bar Campione
Abimbola A,recommending to visit here,"This is the first time I'm using this website to comment myself coz I'm so impressed.  Had been here two months ago with my friend, and now I have made it a regular weekend hang-around spot.  Three reasons, Excellent Italian food at comparatively cheaper prices...More",40,May-12,4,Bar Campione
Alain T,"Electric Atmosphere, Amazing Food","I've been to Bar Campione several times now and it is without doubt the best restaurant in Lagos (and Nigeria). In fact, it's arguably the top entertainment venue as well. They serve authentic, high quality Italian cuisine with a wide range of non-vegetarian and vegetarian...More",40,May-12,4,Bar Campione
Duncan S,New sports bar,"New bar venue with lots of TV screens for the sports enthusiast. Went to watch a football game during Euro 2012. Had pizzas at the bar - disappointing and dry base. However, the Calamari was excellent. Drinks reasonably priced for similar venues. Nice decor.",45,Jun-12,4,Bar Campione
