author_name,review_title,review_text,author_rating,visit_date,overall_rating,restaurant_name
Omelebele N,wow,nice  place for pizza one amazing thing about Debonairs pizza its that you can creat your own pizza by chosing your desiresd topings,50,Jul-18,3.5,Debonairs Pizza VI
aadedayo,Lone Ranger,This is still the best pizza spot in Lagos for me. Something Meaty is my go to flavor. My favorite all day everyday,10,May-18,3.5,Debonairs Pizza VI
Johnny D,Good pizza,Very good pizza the best in town actually. I had the barbecue pizza and it was awesome.  Give it a try if ure in town.,40,Jul-17,3.5,Debonairs Pizza VI
Midibabe,Best Pizzaz in Lagos!,They have yummy varieties. The best pizazz crust and the fillings and toppings are heavy and not scanty like other pizazz places.,50,Jan-18,3.5,Debonairs Pizza VI
charlesboham,Average pizza,Quite average tasting pizza which takes a while to get ready. Used to be great but more on a downward spiral now,40,Oct-17,3.5,Debonairs Pizza VI
tbs4real,Delayed Pizza,"Pizza at this Debonairs is constantly delayed regardless of how early you ordered. They have good pizza but slow service.
Give them about 1hr for delivery",35,Mar-17,3.5,Debonairs Pizza VI
PastorSOJ,My children love their pizza,It's always a delight for my children to want to visit and pick up pizza. The staff are also courteous. Both here and there Awolowo Road' Ikoyi branch,40,Oct-17,3.5,Debonairs Pizza VI
KingOpe,Greasy Cheesy Pizza,"Yum! Yum! Yummy!!!... Best pizza I have tried hands down in Nigeria. If its not Debonairs, is it really pizza?",40,Mar-17,3.5,Debonairs Pizza VI
Manik S,Cheesy n yummy!!!,"One of the best pizza one can get in Lagos. I have tried Debonair pizza at many places and it has always been worth it. I went to Debonair pizza on Victoria Island, Lagos for my lunch, as I was looking forward to a decent...More",40,Jul-17,3.5,Debonairs Pizza VI
7keira,Its alright,Average pizza but the service is alright. The pizza tastes better than other pizzas I hae had in Lagos.,20,Jun-16,3.5,Debonairs Pizza VI
DanjumaO,Best Pizza in Town,"If you're looking for variety, fresh and tasty pizza on the Island, look no further. Absolutely delicious. Short wait for orders and easy parking. Staff are friendly.",40,Apr-17,3.5,Debonairs Pizza VI
hombreturquesa,Not all the pizzas are available,"Place for take out since they only have four tables. I asked for chicken pizza but they didn't have it. They I requested the three che ese pizza but they didn't have it either. Finally I requested the margueritta! ( which they did have)
Small...More",40,Apr-17,3.5,Debonairs Pizza VI
Adeyemi O,Thick crust 🍕,Awesome pizza variety and by far the one of the best pizza spots ever. The triple decker pizza is a must try.,40,Apr-16,3.5,Debonairs Pizza VI
Pierreech,Value for money!,Had an itch for proper thick crust and well made pizza and had just one place on my mind-Debonairs! I had the triple decker which is a must have and amazing value for money as well. Service was top notch and i wish i could...More,30,Feb-17,3.5,Debonairs Pizza VI
Kingsley Ugo. M,Very nice,"Aside from Domino's which i am used to, This is by far the best in Lagos... Been there everytime i'm in Lagos..",50,Dec-16,3.5,Debonairs Pizza VI
Amethyst234,Best Fast Food Pizza in Lagos,Short wait time. Always order the triple decker (best value for money) and a side of chips. Great for fast food pizza,30,Nov-16,3.5,Debonairs Pizza VI
Jenrade L,Its Pizza! Common!,"Very fun and safe environment for the kids! Love the aura, perfect setting for a laid back date. It was a good time!",40,Jan-17,3.5,Debonairs Pizza VI
MartinDarlyn,Yum!,"I love the variety of pizza on offer, the service was quick and taste isn't bad too. The parking area is small and the security/parking attendants could concentrate more on the job than on hassling customers for tips.",40,Nov-16,3.5,Debonairs Pizza VI
Srikanta P,Good Pizza,"It can beat any other sophisticated Pizza chain, in terms of its taste and service. It used to deliver free within VI location",50,Nov-15,3.5,Debonairs Pizza VI
Roobel,Simply the best pizza in Lagos,"For the uninitiated ones, What many don't know about this place is that it's one single restaurant, and it house three restaurants - DEBONAIRS PIZZA, FISHAWAY And STEERS REAL BURGERS. 
Well the pizzas are well made, taste simply fresh. The triple decker pizza is very...More",50,Sep-16,3.5,Debonairs Pizza VI
FeyisolaT,Pizzas - Lekki 1,"My kids love the pizza here. However, they can't eat anything with pepperoni - it's only the pork type they had. And this is not advertised so non-pork eating people can be aware.
In a country where you have Muslims, you don't have options for...More",35,Jun-16,3.5,Debonairs Pizza VI
nneejima,Great pizza,They have a variety of pizza. The service is prompt and great. The prices are affordable. Different sizes are available,40,Sep-15,3.5,Debonairs Pizza VI
Phyxssius,Best Pizza in Nigeria,"Hands down the best Pizza place in Nigeria. So many flavors to choose from, with prompt service. I can have their pizza everyday of the week. I wish they had more outlets, please come back to Surulere.",40,May-16,3.5,Debonairs Pizza VI
Ibadanboy,Nice!,"Debonair's Pizza make fast tasty pizzas which are a great option for when you need food delivered at home and don't want the fuss of cooking cleaning and all that. Nice, well priced and fresh.",40,May-16,3.5,Debonairs Pizza VI
Ezeji,Average,"The Pizza from Debonairs are pretty basic, nothing special, nothing outstanding, not horrible either. If you are looking for quick, average quality pizza with low cost, then Deboniars is the place to go.",30,Feb-16,3.5,Debonairs Pizza VI
mayanne_young,Dedicated,I've tried a lot of pizza spots in lagos and none gets me like debonairs. The thin crust and loaded fillings is everything. I don't even bother going to any other place for pizza.,40,Dec-15,3.5,Debonairs Pizza VI
TukeMorgan,Delicious Pizza's,"I think this is wayyy better than the other popular Pizza joint that starts with a D. The Something Meaty, Sweet & Sour and BBQ toppings are my favourite. I've got some pictures of them on my blog which is called Tuke's Quest, simply search...More",50,Dec-15,3.5,Debonairs Pizza VI
Bola957,Horrible staff attendants,Very nice pizzas but terrible attendants. Poor customer service. You definitely will get same quality with better service elsewhere,40,May-15,3.5,Debonairs Pizza VI
Discoverlagosonline,Half baked pizza??,"I ordered two halve pizza, so each half had a different topping. 
I was really impressed with how quickly the pizza came, but then I realized the cheese, toppings and pizza dough were not actually cooked thoroughly. The crust wasn't quite golden brown and the...More",30,Apr-15,3.5,Debonairs Pizza VI
Iyabo A,A good variety,I have had debonair pizza for some time now. I like the wide range of choices . There is something for everyone for loves pizza. The quality is very high and service is fast.,50,Sep-14,3.5,Debonairs Pizza VI
ArynAjalaTravel,Best Pizza in Lagos.,I can only say I wish they had more branches in Lagos cos their Pizza is simply the best. Always on point. Swift delivery and good locations.,40,Feb-15,3.5,Debonairs Pizza VI
oseni_debola,Pizza to die for,"The pizza reminds me of Pizza Hut, though delivery can be a little tardy, but it would come in hot. then they have variety, but you're better off eating in store that delivery... you can mix and match what you see in the shop...",30,Jan-15,3.5,Debonairs Pizza VI
Folake E,Best pizza in Lagos.,Best pizza place in Lagos!. They really do understand pizza and have a vast selection of pizza toppings. Tastes like heaven in your mouth...Remember to ask for extra cheese...,30,,3.5,Debonairs Pizza VI
MaulinParekh,Pizzas,"Whenever, we like a quick bite, we head to Debonair pizzas. We had ordered multiple times from this outlet as well. There are limited choices for vegetarian. 

While the mushroom pizza is good, it comes with pineapple - which i can't have. Can't think of...More",40,Apr-14,3.5,Debonairs Pizza VI
jollofmaster,Probably the nicest pizza in Lagos,"Very good location and makes a change to the other commercial pizza brand.
The toppings are generous and the preparation is pretty good which ensures the pizzas are very tasty.
The chicken wings are also good and must be sampled.
The delivery option also helps...More",50,Sep-14,3.5,Debonairs Pizza VI
KapilV611,Sinful Pizzas,"Free Home Deliveries, overflowing cheese, fast service is what you can expect from them. Definite not a place you want to go if you are measuring your waste line :-)",35,Sep-14,3.5,Debonairs Pizza VI
Babalola O,Always go Mexican!,"Well I will have to try out more pizzaerias, but these guys know how to do the Mexican. I loved every bite and so did the kids.",40,Dec-13,3.5,Debonairs Pizza VI
Ikechukwu O,Nicest Pizza in town...,"However you like your pizza, you can get it here. There is a wide array of options to pick from unlike other places where you only have limited options. Debonairs anyday!",40,Aug-14,3.5,Debonairs Pizza VI
LagosLawyer,Great as usual!,The pizza is normally on point. Service delivery very efficient too. I normally patronise the Victoria Island outlet.,40,Feb-14,3.5,Debonairs Pizza VI
KayusYussuf,Debonairs Pizza,"Debonairs Pizza is a pizzeria, worthy of trying if you need pizza especially if you want it delivered ti your soorstep",40,Dec-13,3.5,Debonairs Pizza VI
Uchenna O,Quick and efficient,"It was my birthday and I just wanted to sit in but a couple of pals were going to pop to say hello so I decided to get some drinks, cake, crisps and other pizza. Debonair delivered the pizza on time and the lads couldn't...More",40,Dec-13,3.5,Debonairs Pizza VI
SweetBibiCali,Not pleased,"Pizza tastes like a poor imitation. Doigh, too chewy, cheese, too runny and also hate the Tikka sauce.",40,Dec-12,3.5,Debonairs Pizza VI
FlyMeToKathmandu,Decent Pizza!,"Second visit to this fast food pizza joint.  Did not like it so much the first time because we got a meat pizza and there were little hard things in the meat.  This time we ordered the ""4 seasons"" pizza which had olives, green onion,...More",40,Oct-13,3.5,Debonairs Pizza VI
amitpi,Good food and service,"Tried it in Shporite,Ikeja.
Service is prompt.
Food was ready within committed time.
Quality of food was quite good.
Price wise it is comparable with other players.
Can be tried if one is looking for a good pizza.",30,Sep-13,3.5,Debonairs Pizza VI
