author_name,review_title,review_text,author_rating,visit_date,overall_rating,restaurant_name
Awesome2210,Review,I have been there a lot of times and the food is always nice no matter what you order. I will always go back,40,Mar-18,4,Pearl Garden
grubwaz,Excellent Chinese in Lagos,"From the DIY sauce to the crisp mayo prawns, the food was spectacular. The sesame pockets were my personal favourite.",20,Jan-18,4,Pearl Garden
ReviewsByNS,Still poor!!,"Entered this place after avoiding it for like 4years at the insistence of a friend!!!! Unfortunately nothing has changed...
Waiters attitude is v poor. Service needs to be called for time and again.
At the time Lagos had literally 3 restaurants , one went out...of compulsion.
You now have a much better and nicer places to eat out .
Only the food is OK. 
OK but Overpriced! Certainly not for the ambience and service you get.
There are many better options....

Oriental hotel chinese has improved over time with nice decor...

Jade Palace is also a better option...

Wanna have street food type pan Asian grub? Try Chinatown at Mega Plaza!! Also affordable!More",30,Nov-17,4,Pearl Garden
Lutzie,Excellent food,"After our booked and paid for dinner cruise failed to depart, we were stranded as to where we could eat dinner. One of the guests suggested Pearl Garden and they were spot on. What a fantastic meal. Very pricey but the portions are excellent and...I have never seen such huge battered prawns in my life!
The service was also excellent.
Just make sure you have a driver to take you back to the hotel otherwise you will need nerves of steel to stand around on the street waiting for your pick up as there was a chap in a wheelchair attempting to beg for money.More",30,Apr-17,4,Pearl Garden
Mafolayomi,Business Dinner,"I have been to this restaurant several times & always enjoy their meals. It's now quite pricey though but ambience is good with a group of waiters that are always on standby to respond to you. It has a large sitting area with private rooms...upstairs for closed group dinners or functions. 
It continues to rank amongst the best Chinese restaurants in Lagos. Watch out for the mayonnaise spring rolls which is one of my favourites. They also serve very good vegetarian food. Usually does not require a booking except if the party is a large number.More",50,Aug-17,4,Pearl Garden
LancasterTee,Consistently Decent Chinese Food,I've been coming to Pearl Garden for years. The food has remained consistently good (not fantastic) and the waiters are always attentive. I will keep coming.,40,Jul-17,4,Pearl Garden
276irenea,Great eat out,"I enjoyed the food. the environment was great. Restaurant was clean, staff were polite, however, I feel I was profiled as not been able to pay for the meal by one staff in particular as he was pushing me towards the cheap meals.",40,Jun-17,4,Pearl Garden
Amreeta B,Overpriced food and terrible service,"Four of us went for dinner on a Sunday evening at around 9.30pm. We ordered soup, one portion of dim sum and a vegetable hot pot, thinking we'd order a bit more later on. When we wanted to order more food (a little after 10pm),...More",35,May-17,4,Pearl Garden
Kingsley Ugo. M,Yum Yum,I love my food so discovering this place was like heavens to me.. I love the environment & the waiting staffs here are lovely.. Food is top notch,30,Dec-16,4,Pearl Garden
Ramy B,Speechless,Number 1 chinese restaurant i have ever visited .. This luxurious and classy restaurant offers a great cuisine of chinese traditional food. I heard two japanese guys giving their feedback by telling the waiter that it's tastier than any restaurant in China! I guess it's...More,40,Sep-16,4,Pearl Garden
kvm_kvm_kvm,ridiculous place,"food not so good, prices too high for not great food, bad service and no atmosphere. 
we asked the waiter - what is the best dumpling, chicken or pork? answer - chicken. Do you eat pork? No! How are we supposed to trust his opinion...More",40,Feb-17,4,Pearl Garden
Phearphire,Great food but..,"I used to say this was the best Chinese in Lagos, unfortunately over time while the food had maintained its quality the service has not. I'm usually a large tipper sometimes leaving a tip as large as the bill itself, at my last visit I...More",40,Oct-16,4,Pearl Garden
gcxotf,Chinese so so,Been twice in Dec service below average food nothing to cry but also nothing to laugh venue too big and intimidating,20,Dec-16,4,Pearl Garden
ReviewsByNS,Past it's prime,"Used to v good... even now the food is good , but the setting and decor leaves a lot to be desired.. it's more like a canteen with a staff attitude of fine dinning.....!.. stopped going there since ages...",40,Jan-16,4,Pearl Garden
Abere N,Great Food; Avoid if you don't have deep pockets,Great ambience; Excellent customer service from start to finish. Waiter was really helpful in guiding me through the menu. Total professionalism was shown by every member of staff. The food was soooo good! I didn't have to wait for long for the food to come....More,50,Nov-16,4,Pearl Garden
ZeeGoes,Bland Food,"Every time we ate here, I wondered why my aunt kept picking this place every year for her birthday dinner. The food is so unbelievably bland. They need to taste the food at Jades palace and get themselves an upgrade on everything.",10,Dec-15,4,Pearl Garden
Srikanta P,Superb,Authentic Chinese food. good variety. Prawn and crab dishes are excellent. Both for family and office gatherings. Need booking in advance.,30,Dec-15,4,Pearl Garden
collinsn588,Good,"Impressed With the dinning hall better than most chinese resturants in London and other uk cities. 

Looks more like a world food court chineses resturant .will be ace if its buffet",30,Aug-16,4,Pearl Garden
veenakrishnamoorthy,Good food,"They had a whole vegetarian section, however only a couple of them are actual vegetarian with no meat/fish sauce or meat fish added.  We had white rice with Eggplant in Schezuwan style sauce and it was excellent.  The size of the portion was very good....More",20,Aug-16,4,Pearl Garden
Adhinarto,Good food,Good and consistent food quality. A bit pricey but still worth it in comparison with any other Resto in town. Too many staff hanging around while dining but perhaps that's the way to maintain good service having been around for years.,40,Aug-16,4,Pearl Garden
talltail008,Glass half full for too high a price,"Arrived at the restaurant for a family celebration. Ambience was fantastic and there were more than enough waiters in sight which is always a good sign in my opinion. However, food arrived and general consensus from a party of ten was that the food was...More",40,Jul-16,4,Pearl Garden
K d,Terrible Service,"This place has been fading in terms of service for some time, the attitude of the servers and owners is abysmal!",40,Jul-16,4,Pearl Garden
Roobel,Good Food and Good Ambience,Food was predictably good. In fact very good and you could taste the freshness. The restaurant was large and yet exhibited warmth in form of it lighting and bright red Colours. Started with the most recommended the prawn in mayo starter. Was simple but outstanding....More,35,Jul-16,4,Pearl Garden
Ashley648,Good Chinese!,Cleanliness and presentation are a big deal to me. When I dine in at Pearl Garden I know I can expect just that. The food is pretty good and the service isn't too bad either. This is the one place I come to when I...More,30,Jun-16,4,Pearl Garden
shadebabs,I love the food,"I have eaten in quite a few Chinese restaurants but I truly love their food and when I need to eat Chinese food they are my first option. Their vegetable spring rolls I love so much , chicken corn soup, beaf in green pepper, chicken...More",40,Aug-15,4,Pearl Garden
Beverley O,10th year wedding anniversary dinner,"Nice ambience, ok customer service... I would say this restaurant is over-rated. It's good but not excellent in my opinion. The crabmeat sweetcorn soup and pancakes and crispy duck were good. Can't quite say the same for the spare ribs, and the lamb dish I...More",10,Jun-16,4,Pearl Garden
Ibadanboy,Nice!,"The Pearl Garden is one of the longest running Chinese restaurants in the country. Still going strong, great food, nice place, good service. Lovely",20,Apr-16,4,Pearl Garden
themsobi,Pricey but worth it,"Pearl Garden has been a family favourite for special occasions for almost a decade. The food is excellent, the service is superior and the decor is beautiful. It's pricey but my best Chinese restaurant in Lagos.",40,Dec-15,4,Pearl Garden
DarkOsh,One of the Best Chinese Restaurants in Lagos,"A must eat if you are a fan of Chinese food.this is one the best places to eat that in Lagos. you are guaranteed satisfaction when you eat here. 
i tend to come here at least twice every month with the family. one of our...More",40,Feb-16,4,Pearl Garden
Ezeji,Nice and Pricey,"Great Chinese cuisine. Lovely Ambience. Generally ok but quite procey.

I could not find anything to complain about. Loved the experience",40,Jan-16,4,Pearl Garden
Rida_SF,Excellent,"Best Chinese Food you could ever taste. Very good service, decoration is very nice. good for families.",30,Nov-15,4,Pearl Garden
Peter B,Great food,Went to Pearl Garden on Valentines day with some friends. Very nicely laid out restaurant with a great selection of items on the menu. I do however think  it is overpriced.,40,Feb-16,4,Pearl Garden
TukeMorgan,"GreatFood, Loved by Families",My dad has 2 Favourite Chinese Restaurants in Lagos and Pearl Garden is one of them. We go there almost every year for New Year's Day Lunch/Dinner with my Extended Family. The food is consistently good and the ambience is nice and posh. Many families...More,50,Jan-16,4,Pearl Garden
kikidee007,Good springrolls,I went there to get prawn mayonnaise spring rolls. They were good. Not sure I would like to sit there to have a meal. The decor looks very impersonal.,50,Sep-15,4,Pearl Garden
SubodhB,Nice Chinese restaurant,Nice Chinese restaurant in Victoria Island good Chinese food. Good for business dinners. Nice Ambiance too.,40,Dec-15,4,Pearl Garden
PrashantDokania,Expensive Chinese Cuisine,We had a business dinner party at this place and found it to be very  expensive. The food was decent and someone looking for fine dine Chinese cuisine should visit this place and at the same time be ready to pay a price for this.,40,Dec-15,4,Pearl Garden
Toni190454,"Passable food, Steep prices","This is a restaurant of sorts: average quality food at sky high prices; attractive decor but lacking in coziness; quite a number of waiters and supervisors but service was quite frustrating. In terms of value for money, Pearl Garden is below average. If you must,...More",40,Dec-15,4,Pearl Garden
CSRam,Farewell Party to a family going back to India,"We had all kinds of people on our table, children, adults of different age group, the group was a bit noisy but the service personal were very patient and also their suggestions were good on the menu, The food was good and we all enjoyed...More",35,Dec-15,4,Pearl Garden
E7837YPricharda,Most authentic Chinese food in Lagos,My family and I have been coming here for years and we believe Pearl Garden offers the most authentic Chinese food in Lagos. The food is of good quality but the service can be disappointing with many waiters who are not well trained. The restaurant...More,30,Nov-15,4,Pearl Garden
Joseph M,Beware of special 'expat' prices,"Food is good but VERY spicy, hot. Decor is nice. Service is typical for Lagos...they don't really understand what service is.  Prices are astronomical. US$ 20 for a portion of simple fried rice! They left an order of ribs off a take out order and...More",40,Oct-15,4,Pearl Garden
612kathleent,Biggest King Prawns....EVER!!!!!! Be prepared to pay though....,"I tried this place out at the recommendation of a colleague. I thought the ambiance was beautiful and on point. Additionally, I thought certain aspects of the food to be good as well. I felt overall the food was super greasy and lackluster in flavor...More",40,Oct-15,4,Pearl Garden
Gbemileke O,THE PLACE FOR FAMILY,whenever you just want good food with great service and a lovely gateaway with your family. This is THE PLACE,30,Apr-15,4,Pearl Garden
Wayne_SA,"Really good chinese food, amazing atmosphere, but expensive","The ambience and quality of good is really good but does not come cheap.  If you don't mind paying for quality then definitely worth a visit.  For 4 people each with a main dish, a shared starter and 6 drinks, bill was in the region...More",50,Aug-15,4,Pearl Garden
Vania M,What a downfall!,"This used to be the best Chinese restaurant and my favorite Chinese restaurant in town! Even though the ambiance was never very good (big open space, no intimacy, noisy, not cosy at all,..) at least the food and service used to be perfect. this all...More",40,Jun-15,4,Pearl Garden
Choba14,"Fantastic food, but very expensive.","Lovely establishment, with limited parking. We had outstanding prawn and mayonnaise spring rolls. Lovely chicken curry, prawn dish and fried rice. The service was good, however the tables are too close together and the food is extremely overpriced!",20,Apr-15,4,Pearl Garden
wikotan,Service! Long way to go...,"If you are in a hurry...please dont order pork dumplings. ..otherwise you can miss a flight....Service was also slow  and the only verbal conversation  from the service staff I can recall  was ""Can I clear the plate ""...though quite pricy, the food was good but...More",30,,4,Pearl Garden
548michaelc,Good Chineese food,"This was a really good local Chinese joint, but as everything in this city - very expensive. I'd still come back given the choice",50,Apr-15,4,Pearl Garden
0m0lara,Luxurious atmosphere and delicious food,The waiters brought hand towels for us to wash prior to the meal and the service was spectacular throughout the entire meal.  The food was top notch.  A recommendation for all in Lagos!,40,Mar-15,4,Pearl Garden
robertpN1206EF,Nice but not special,"The food was good but I have had better.  The service was okay.
I found nothing about the restaurant that would make me want to go back.  In my experience there are plenty of better restaurants in Lagos.",10,Mar-15,4,Pearl Garden
JHurter,Not impressed,"It was Valentines so we (table of 8) expected them to be busy and were aware service would not be tops, but unfortunately the service was terrible and I feel they were trying to cash in on the night and seat too many tables. The...More",30,Feb-15,4,Pearl Garden
Rahulshinde,You get as per what you pay!,"Definitely the best or equal to Jade palace in Lagos Island. Typical chinese, luxurious and spacious, equipped with private rooms too. I went all the time to attend company dinners. Whenever we had guest from parent company, this is the place we visit. Good food...More",40,Sep-14,4,Pearl Garden
Vania M,Best Chinese in town,"The food is really really good!
Quite pricey for a place with no imported products
But you can't go wrong with the food",40,Dec-14,4,Pearl Garden
262Blondy,The best Chinese food in the town,Very good Chinese food with excellent atmosphere for dinner or business meeting. Is a kind of luxury place compare to other Chinese restaurants in Lagos. Price is affordable.,35,Jan-15,4,Pearl Garden
ChikaLadybug,"You don't need to order the ""premium"" ice cream","Went to this place with family and was pleasantly surprised with everything. Everything we ordered was very good ( and we ordered a lot), the decor was very nice and the servers were good (except for ours who was pretty flat). Because everything was so...More",30,Dec-14,4,Pearl Garden
Osj3110,Lovely,"Pearl Garden has a beautiful ambiance about it. It is clean and very comfortable. no odd smells or scruffy looking waiters. The restaurant floor plan is spacious and one can easily move around between tables.
Unlike most Chinese restaurants that serve bland commercial quality food,...More",40,Jan-15,4,Pearl Garden
richtank,Best service I have had in Africa,Went to Pearl Garden on a Sunday evening with a friend. The great service started with the well suited security guards who actually provided some value in helping us park and didn't ask us for money. Inside we were greeted and politely shown to a...More,40,Dec-14,4,Pearl Garden
Abyurla,Surprise birthday dinner for a friend,I went with a few other friends for our mutual friend's surprise birthday dinner planned by her husband so he had made the reservations well ahead. The food was yummy and the ambience was good.,50,Apr-14,4,Pearl Garden
Renua,Always a good option,Want to eat Chinese in a good clean restaurant? Good ambience? Good service? Then this is your restaurant. I'm not saying it's fantastic or 5 star but it is good! A Sunday family lunch favorite,50,Jul-14,4,Pearl Garden
MsMot,"Excellent food, great service","We were 2 couples on a Saturday night out and Pearl Garden did not disappoint. We sat downstairs and the ambiance was good.

There is space upstairs for parties and get-togethers

The food was of high quality. We had Won Ton soup, steamed dumplings, and...More",40,Nov-14,4,Pearl Garden
linda o,"Perfect Meals, slow service","This is a high class Chinese restaurant, their selection of meals is wide and they are all delicious, so it's always difficult to make a choice. The only drawback is, if you do not make a reservation, it takes a while to seat you. Very...More",40,Jul-14,4,Pearl Garden
KapilV611,"Chinese cuisine : Good Food, not so good service",you may miss the smile or speed you look for when you go for a meal here. Restaurant offers good food at a slow space. Have been a regular visitor since 2008 and experienced deterioration in service levels over the years while Ambience has gone...More,50,Jun-14,4,Pearl Garden
GertdeBeer,Go there for only food,"The poor attitude and lack of interest of the waiter clearly starts with the owners who observe from a distance. Do not try a business meeting here: the load birthday celebratory singing, awkward tables and cash or local card only will not bring me back...More",40,,4,Pearl Garden
Oyesola,i love pearl garden,"truly nice Chinese restaurant. being one that loves chines food, i frequent different Chinese restaurants and i can tell you that pear garden is a good one.

they also have space upstairs where a group of up to 40 people can have a surprise party/dinner.",40,Oct-13,4,Pearl Garden
JenziV,Worth a try!,We've been here a couple of times and have an outstanding meal each time. Waiters are friendly and we'll trained. The food is always well prepared. The new restaurant is bigger and better than before.,50,Jun-14,4,Pearl Garden
Ikechukwu O,"Great Chinese food indeed, local Service!","Nothing like a garden though but nicer than the old location. Great food indeed. We were out for a business dinner and had a room to ourselves...then meals kept on coming round after round! All colours, shapes and tastes. You want a real treat? Then...More",40,Jul-14,4,Pearl Garden
ramzibk,Good Restaurant,"Excellent restaurant, nice choice of food and good taste, quite busy. Best chinese restaurant in Lagos",40,May-14,4,Pearl Garden
Yetunde O,Harassed by waiter,"The food and ambience was good,but the wait staff could do with proper training and guest etiquette .my husband and I were rudely interrupted by the waiter with demands for a tip, before the bill was brought over,he asked that my husband place the tip...More",40,Jul-14,4,Pearl Garden
jollofmaster,Nice food good atmosphere,"Good Chinese food in a good atmosphere.
The service isn't exceptional but the food is as good as any Chinese food in Lagos.
Not too excited about the sweet and sour pork though, had a funny taste to it.
But all in all, a nice...More",35,May-14,4,Pearl Garden
Ibby O,"Racist manager, ok food.","I recently visited Nigeria with my siblings and children for the first time in 18 years two weeks ago. I am a second generation Nigerian Canadian. This place was recommened to us by one of our cousins.
We ordered take out since my children were...More",30,Apr-14,4,Pearl Garden
n1spm,Variable quality dishes,"Pearl Garden is housed in a modern, yet grand, building featuring chandeliers and Chinese artwork. However, the quality of the dishes were variable, ranging from fantastic prawns and chicken to so-so spring onion rings.",40,,4,Pearl Garden
KENVAN2014,LOVED THIS RESTAURANT,"I have been to Pearl Gardens on a number of occasions. Quite popular with the expats in Lagos. The service quality cannot be faulted. The food is excellent and served in good time. More than anything else, the general ambiance is great with spacious and...More",40,Sep-13,4,Pearl Garden
SKJ007,Nice restaurant in bad ambience,I have been to this restaurant once. Food was good but I did not like it's location and ambience. If one can digest it then it is definitely worth trying.,30,Sep-13,4,Pearl Garden
Wazobiaa,Chinese restaurant pearl garden,The food is not bad but its very noisy and the chinese staff there are rude with the customers and its very expensive or you can say its the most expensive chinese restaurant in nigeria.,40,,4,Pearl Garden
Adja Binta C,Expensive!!!!!!!!!,I went there by hasard but what a surprise! the restaurant is very nice and chic. It's not like the chinese in the corner! Just to tell you there were only luxury cars in the parking. So when the company driver's who i asked to...More,20,Mar-14,4,Pearl Garden
Cambiar_Lagos,You pay for the Customer Service...,"I was invited to this restaurant by friends of my husband and I, my friend commented that they are ""child friendly"" on a Saturday evening which is very rare in Lagos.  Of course I had to go and check it out.  I have heard about...More",40,Jan-14,4,Pearl Garden
oseni_debola,Very tasty Lobster and soo much crayfish,"Was invited to a client's end of year party at this restaurant. The ambience was good, less crowd, Asian flavour, red carpets and 3 servers on our beck and call. Delicious 3 course meal that looked like a buffet. Though the serves were sometimes carried...More",40,Dec-13,4,Pearl Garden
Tinuks,Pricey but worth it,"I particularly recommend the spare ribs (dry), steamed dumplins, deep fried crab balls and the crab in black bean sauce (but I'm fond of crab meat).

This is a quaint place not too far from the Bar Beach and it serves excellent albeit expensive Chinese...More",40,Apr-13,4,Pearl Garden
V1723SWtonya,"Amazing food, ridiculously pricey","One should have deep pockets but the food is great. Probably the best chinese restaurant in Lagos but not always worth it, some other decent chinese restaurants around more affordable.",30,Aug-13,4,Pearl Garden
Mohaned E,Chineseeee Foood,"Huh, no where else in lagos for Chinese Food period !!
Great Staff, Great food, nice place..

Hint, try the Seafood soup with Milk, Butter Fly Prawns, and there's one dish i can't remember what was it called, but it's dry meat cooked with Carrot...More",30,Nov-12,4,Pearl Garden
Irvine S,Average and expensive Chinese fare,Not bad for Lagos. We we not given the option of chopsticks and the staff did not seem to give a hoot but the food was quite decent.,50,Oct-12,4,Pearl Garden
FatimahAK,Good food,Food was tasty. Service was ok not great but the waiters were polite. The pricing is ok for chinese food. Ambience is ok nothing fancy.,40,Apr-13,4,Pearl Garden
AAM74,Excellent Food,"Hi 
I eat at this restaurant atleast once a week when i am visiting Lagos, 
The Food is real authentic chinese, the menu is great,
however they don't offer premium wines, its all the cheap stuff. 
Please make a reservation before going, or you will...More",40,Mar-13,4,Pearl Garden
Ashraf_Trips,"Excellent Food, perhaps the best Chinese Restaurant in Lagos...","This is a real authentic Chinese restaurant, the food is delicious, I have been several times to that place since 2006 and my opinion has not changed.

The food is always fresh, served rather quick, and very tasty. The only minor shortfall is that its...More",35,Dec-12,4,Pearl Garden
Saeed_Lagos_Nigeria,An Authentic Chinese Restaurant in Lagos,The food is really good & tasty ..but is takes some time & you need to wait a while to get the seat specially on the weekends.,30,,4,Pearl Garden
