author_name,review_title,review_text,author_rating,visit_date,overall_rating,restaurant_name
Travelers_Paradise1,Superb,"Out of all the restaurants we've visited  in Lagos, this would be the best by far. I've been here about 15 times now and still is number 1 on my list.  Cactus's menu has loads of choices both International and Nigerian foods for you to...More",20,Mar-20,4,Cactus Restaurant
GoldenMemoirs,Good food range,Meals here are well cooked. Upscale restaurant with good service. Price is a bit costly but worth it. I can't get enough of the cute sandwiches...,50,Feb-20,4,Cactus Restaurant
MDSlagos,Brunch,"We went to Cactus for brunch after reading some good reviews. Very disappointing, food very oily and heavy. Not cheap either.",40,Feb-20,4,Cactus Restaurant
Ochonogorgabriel,Very modern Restuarant,"I was there on boxing day; it was a full house.

They have a diverse and rich menu to choose from.

Customers were served promptly and you could see the joy on everyone's face.

Downside: Not enough space with the sort of crowd they pulled...More",40,Dec-19,4,Cactus Restaurant
Seikemefa,Great Ambiance,"A good restaurant for the family...tasty meals and even a playground for the kids while you watch the lagoon. Their burgers are to die for.

Very pricey though, you will feel the impact of Cactus on your wallet when leaving.",40,Dec-19,4,Cactus Restaurant
Hazel6sh,Cactus still around... still average,"Cactus has been around for ages. They serve intercontinental food. Haven’t been here in a while, so was looking forward to any changes or anything new really...
There wasn’t any. 
Still a nice place to eat though. Was there as part of a small group...More",50,Jan-20,4,Cactus Restaurant
ramh2014,Visit after long Gap,"Visited this restaurant after a gap of more then ten years. Though the ambience has improved the food has not and is over rated and overpriced as compared to the quality and quantity. 
Salad pizza was literally that, a sprinkling of assorted salad greens on...More",40,Oct-19,4,Cactus Restaurant
chizzle_naija,Great ambience for a family meal,We went to Cactus as a family to celebrate my wife's birthday. We chose it particularly because there was an outside play area for kids and we have two toddlers. They had an absolute blast! Food was decent but could be better but the ambience...More,20,Dec-19,4,Cactus Restaurant
Osman T,"Family friendly, wide ranging menu","Cactus caters for all pallets. Wide ranging menu that includes sandwiches, salads, stir fries etc... they also have a great patisserie and ice cream stand. Great shakes. Multiple spaces, including an outdoor patio which has a playground for the little ones. Good for lunch, brunch,...More",40,Oct-19,4,Cactus Restaurant
1980eyall,Excellent night,"I had a great dinner, the waiters are very nice and the service is great.
The food was very tasty, the pizza is made in a special oven, and the crepe is made really good.
Totaly recommend to come in and eat.",40,Nov-19,4,Cactus Restaurant
394uchen,Okay but at a cost.,Seriously pricey restaurant. I guess the location and ambience co tribute to the price. My burger meal was N6500. My friend had their rice which was almost N9000.,40,Nov-19,4,Cactus Restaurant
angelsowoolu,Lunch,"It's  a lovely place to go. We.sat out by the waterfront to have lunch, i had pork chops with mash potatoes with mushroom sauce an mixed veg. The chops was so succulent. The other person had steak with fries and black pepper sauce. The staff...More",35,Nov-19,4,Cactus Restaurant
Mylai P,Good variety and good desserts,"Had good choice of food italian, lebanese and variety of ice creams. Has out door and indoor seating.",40,Oct-19,4,Cactus Restaurant
SensationP,Amazing breakfast and good coffee,Very nice Location directly at the waterfront. I was there for breakfast and it was hilarious. Had an Avocado Toast topped with eggs and it was amazing. As well as the coffee. Highly recommendable place ... would definitely come again!,40,Nov-19,4,Cactus Restaurant
Notsoditsy,Nice restaurant in scenic location,Visited with my adult son and brother-in-law on October  30th 2019 in the evening for dinner. The ambience is just right. You could either sit in doors or outside. We choose outside to see the views of the Lagos lagoon and listen to the sounds...More,50,Oct-19,4,Cactus Restaurant
138reggier,Good food and service!,Good food and service! Visited on a Sunday morning and everything was fast and fresh. Could use some local music on the terrace 😊,30,Oct-19,4,Cactus Restaurant
ms_dick01,Meeting,The cake is amazing and beautiful people and also a nice water view that’s if you love to see the water,50,Oct-19,4,Cactus Restaurant
Choba14,Average food,"We went with another family for an early dinner and ordered chicken wings, salad & burgers for the children. The burgers were dry and not that great. The chicken wings were small and over-priced.  I was expecting much more than an average meal from this...More",40,Apr-19,4,Cactus Restaurant
Subomi P,There's something for everyone,"Cactus has different types of food - Nigerian, Continental, Baked Goods & Desserts.

You can have a formal meeting inside or relax with friends outside, by the water. It also has a dock, so you can access the restaurant by boat. It's suitable for both...More",50,Feb-19,4,Cactus Restaurant
259walea,Great Meals and place,Excellent meals and pleasant staff. This is my number 1 dining place anytime I am in Lagos. But wait; what happened to my favorite sliced cheese cake that they used to offer? Please bring it back?,40,Aug-19,4,Cactus Restaurant
DotanP1,Good Vibes in Lagos,"Went with a colleague for a light dinner in Cactus.
The atmosphere is relaxed, the place is quite modernly decorated and the menu is diverse enough for anyone to find something to his liking.
Had a Festival Salad which was nice.

At the end of...More",40,Sep-19,4,Cactus Restaurant
omamuzoe,Wonderful,I visited in company of a friend. Their chicken and chips was great. Great ambiance and wonderful service. Will be returning soon.,50,Aug-19,4,Cactus Restaurant
ooobabatunde,Top. No contest,"Came for lunch with my son. Food and drinks on point. Cactus has managed to be consistent with food quality, it's important to give kudos and encouragement considering the tough environment.  

Now, it's time to do some staff training. There was some fumbling which can...More",30,Aug-19,4,Cactus Restaurant
ishan_lilt,Riverfront view,All cool setup to hav good food n desert if in ur mind!! Liked open facades facility to use and Cleverly done space utilisation under perfect space between table..well done...good for large groups too!!,40,Aug-19,4,Cactus Restaurant
duduyemo,Mrs,"You need to visit this place, you’ll love the ambiance, food is quite good and the prices are not killing. We all  loved it .",40,Aug-19,4,Cactus Restaurant
laurel_s1717,Great Spot for Brunch,"I came here for Sunday brunch with my friend and her family. The menu has lots of variety, with inventive and traditional dishes alike. Everything was good; I enjoyed my avocado toast, but the breakfast burger that my friend got was amazing. Their smoothies are...More",40,Aug-19,4,Cactus Restaurant
prachi250690,Must visit in Lagos,If you are in Lagos and are looking for some nice restaurant with a lovely ambience then this is the place to go! The best food I have had in Nigeria so far with the most lovely staff and great view. It's a must visit...More,35,Feb-19,4,Cactus Restaurant
allydollo,Delicious food,"The ambiance is good, the food is superb and the customer service is exceptional. It is a must-visit restaurant whenever you are in Lagos",40,Jun-19,4,Cactus Restaurant
aadedayo,Blehhh,"I had been excited about going back to Cactus. I walked into the new Cactus and I fell in love with the upgrade and the lovely atmosphere. 

Our food tasted really bland. The molten chocolaté cake tasted really dry and the lava was an epic...More",50,Jun-19,4,Cactus Restaurant
yinkus2016,CACTUS RESTAURANT - THE PLACE TO BE.,"Nice location along the very busy Ozumba Mbadiwe Strret. Their menu is very rich, with a lot of varieties.",40,Sep-18,4,Cactus Restaurant
Tonyola_xo,My experience,"Cactus restaurant has been existing for 20 years and I can say it has improved. 

I have visited this restaurant twice this year and I have two different experiences. The first was with friends and the second with family.

Pricing
It is so not budget...More",40,May-19,4,Cactus Restaurant
omoj2019,Really good food,"Fantastic atmosphere beside the Lagoon, great food. Possible a boat ride. Occasionally parties are held there. It is a very trendy place to eat out. The food is very very good.",50,May-19,4,Cactus Restaurant
ooobabatunde,World Class!!!!!,"Haven't been here since the place was redone and I daresay this is one fantastic renovation !!! Kudos to the Cactus crew and management.  Even the staff look different,  smart outfits and all smiles! (That's not common). 

The food has always been good and I...More",50,May-19,4,Cactus Restaurant
ijeh,"Great breakfast menu, quite pricey","I think this is a great place to have breakfast, not lunch or dinner. The first time I came here was great. We had a great meal as we sat outside under a cabana while our little one played with other kids is a kids...More",30,Apr-19,4,Cactus Restaurant
619hakanu,Very good,It's a very good restaurant with nice atmosphere. Lagoon view available if you seat outside. Onion soup was served in bread which was delicious. Steak was spicy but it was good cooked.,40,Apr-19,4,Cactus Restaurant
_abisheart,went for breakfast ... portions were huge,"Hadnt been to Cactus since the renovation so was good to be back. Always liked the food. 
Had the full english breakfast and i have to say the portions were impressive. they do 3 fried eggs i chose to have mine scrambled , and that...More",40,Apr-19,4,Cactus Restaurant
SamAnis2002,fantastic with beautiful sight,"The service 5 stars , the food unbelievable , the selection more then perfect , its really one of the best restaurants in Lagos .",40,Mar-19,4,Cactus Restaurant
KaiUWulff,Nearly 5 Stars .. Just a little expensive,Very nice pastry and excellent ice cream. The food was great and made to order. Unfortunately the 3 orders did not come at the same time and lacked a little bit the touch of color and presentation to warrant the price and 5 stars. Overall...More,50,Apr-19,4,Cactus Restaurant
rksgcpl,"Scenic Location, Limited Vegetarian Option","The location is quite scenic by the sea side, with outdoor seating option available. Cuisine is tasty but vegetarian option is limited to pizzas and pastas.",40,Apr-19,4,Cactus Restaurant
naijanomads,CACTUS GOT A FACELIFT,"This was our sunday brunch spot and I loved it. They closed down for almost a year and came back with a BANG! I almost couldn't recognize it! Everything about the new cactus is so amazing! Great food, ambience on 100 + a nice play...More",40,Jan-19,4,Cactus Restaurant
BOO259,Serene and cosy environment,"This is a serene and cosy environment by the sea side. The cool breeze from the lagoon on a very hot day is better experienced than imagine.
The menu is mouth watering with a lot of variety to choose from. Not too expensive but a...More",40,Mar-19,4,Cactus Restaurant
Sochi Y,Abysmal,"ordered a pizza. The supreme lateness could be forgiven but the undercooked base, cheap ingredients and lack of understanding of what a pizza is really could not be.",35,May-18,4,Cactus Restaurant
mamah2109,Even better after the renovation!,"Cactus was already a popular entry with its great location, on the lagoon and opposite  the American School. After the renovation it is fabulous! Great food, huge servings and a new improved menu with a separate bakery. Packed out on weekends with families, the weekdays...More",40,Mar-19,4,Cactus Restaurant
KingOpe,Gorgeous,"This place must be one the places with the most beautiful decors. i LOVED IT. The food was excellent, had stir fry noodles and it was absolutely delicious... The staff members are very attentive; also another rare feature for a Lagos restaurant. Will visit again",40,Feb-19,4,Cactus Restaurant
vasug35,Might be one of the nicest places in Lagos,"I was astonished in my last visit to Cactus. It has one of the best decors and a very nice Lagoon side outdoor place to sit.

It also has a small nice bakery, Ice cream parlor and amazing restaurant. We tried Croissant and ice cream...More",50,Feb-19,4,Cactus Restaurant
Ibidunni,Sunday Brunch,"Brunch with friends with young kids. The newly renovated restaurant was packed with loads of families. With the choice of breakfast or lunch menu, the options are great. The playground at the back is a key attraction for patents willing to tire our kids. The...More",40,Feb-19,4,Cactus Restaurant
olajideo2013,Consistently good,"Cactus is one of the restaurants that have been around for a long time and the best way to describe them is consistent. It is a place where you get well prepared continental food from pastas, to burgers, steaks, chicken and fries and great salads....More",10,Feb-19,4,Cactus Restaurant
Mike H,Lunch,Had a great business lunch Goid varied menu and reasonably priced.Great views of the Lagoon.Good outside area for chilled drinks.Nice service and friendly atmosphere.Good experience.,50,Jan-19,4,Cactus Restaurant
Khaled971,Excellent place for families,"Always busy, fantastic location by the water.
Very friendly staff and helpful. 
Excellent variety of food options.
Highly recommended.",40,Dec-18,4,Cactus Restaurant
Nathaniel A,Stylish,It's such a lovely place. It has recently been renovated and the ambiance is so lovely. The menu too is great.,50,Jan-19,4,Cactus Restaurant
LightPacker825681,Cactus Lagos,"Beautiful restaurant with an amazing view, the food was really good and the staffs were friendly. Good value for money",40,Dec-18,4,Cactus Restaurant
AdioB,Really classy restaurant,"Lovely restaurant with a beautiful view of the bay, great decor, waiters, kiddies playground. An enjoyable dinning experience.",40,Dec-18,4,Cactus Restaurant
Onyinye C,Different but still nice,Used to be our go-to place for date night but it shut down for renovations...apparently a change in management. Opened up recently and we went back. Really nice decor. Different menu...that will take some getting used to. But we enjoyed our visit. It's pricier than...More,40,Nov-18,4,Cactus Restaurant
KITTAPPA,V good Restaurent  in  VI-Lagos,"The ambient is so good after the recent renovation, Had Lunch with My friends. Menu is perfect, something for everyone. Service was awesome and waitress was very accommodating. worth visiting ,Price side  bit expensive ( increased their rates)",40,Dec-18,4,Cactus Restaurant
adey_naija,Remains relevant after many decades,"This is one of the oldest restaurants on the Island in Lagos (a city that eats up its restaurant). The enduring nature of Cactus and its high patronage speaks to the passion of the owners and the attention to detail by their staff.

Cactus is...More",40,Sep-18,4,Cactus Restaurant
iyoboi,Great remodeling Job,"I have always loved cactus. Love it even more now after the remodel. Breakfast still the same. There is now a play area for kids and it can transform i to a hangout after work spot as well. 

Still well priced with healthy portions.",40,Nov-18,4,Cactus Restaurant
omohunola,Well renovated; well lit; amazing food!,"I hear it was just newly renovated. I was very impressed with the decor, lighting and services! We ordered the club Sandwich and chicken wings. The chicken wings comes in either hot buffalo or mild BBQ but we wanted neither. We asked for it to...More",35,Nov-18,4,Cactus Restaurant
Ceeakin,Recommended highly. Fantastic variety of meals and drinks.,"Cactus restaurant is a must go for anyone seeking good food and good surroundings. Situated by the Lagoon, Cactus restaurant has been recently renovated to very high standards and provides a serene comfortable environment to enjoy your meal. Their salads are the best, their pastry,...More",40,Nov-18,4,Cactus Restaurant
Ade703,Nice lounging spot,"Cactus is a nice place to hangout, it has both indoor and outdoor sitting areas and is  quite serene most times. The outdoor area directly faces the Lagos lagoon so the ocean view is an added bonus to the environment. The food isn't bad either...More",40,Dec-17,4,Cactus Restaurant
OAF68,Lunch with the kids,"The kids like coming here, i lalways enjoy the Club sandwhich and Carrot, i haven't been since the refurb hence looking forwqrd to checking it out",50,Feb-18,4,Cactus Restaurant
Lamide21,Back with a bang!,"I visited Cactus again after they have been shut down for a while and I must say they really stepped up everything!!! The interior, the exterior, the presentation of their food, even the waiters seem to be more on top of their game! Can’t wait...More",40,Nov-18,4,Cactus Restaurant
Toni190454,"Good food, attentive service",Had early dinner on a very busy Sunday evening at the renovated Cactus. Quality and presentation of food was good and the service was excellent despite being peak period. Portions are quite generous. Great ambience which I think will be better appreciated on a less...More,50,Nov-18,4,Cactus Restaurant
Chichi N,Beautiful,"Cactus is Amazinggg! I was blown away at 1st, but i say mak i behave😁. The staff who attended to us, Mr Abba was too helpful and friendly, i feel bad i dint leav any tip but i owe him. The rest of the staff...More",50,Nov-18,4,Cactus Restaurant
mjakopp,After Surf Dinner,"Great restaurant: Looks like a Land House in africa. Very friendly staff!
The onion soup is the best ever had!!",40,Nov-18,4,Cactus Restaurant
andrewD4255WG,Great food in a beautiful location,This newly renovated restaurant really is nice.  Beautiful decor with an outside area by the waterside.  The quality of the food is great as is the choices available.  Very good and professional service. Highly recommended,30,Oct-18,4,Cactus Restaurant
FBablo,THE CACTUS,I LOVE CACTUS!!!!  I could never get tired of going there. I love the lagoon view and the food is simply awesome. I have never been disapointed,50,Jun-18,4,Cactus Restaurant
evelyn e,ICE CREAM and PASTRY,Cactus has good ice cream and pastry. They also have Nigerian meals which i enjoyed very much. You should try the pounded yam and vegetable soup.,40,Feb-18,4,Cactus Restaurant
derekekan,"Good, really good food..a tard expensive though","We will have always the best food and sweets and we will always work to higher our standard

Wait the new opening soon to be surprised!!",50,Jan-18,4,Cactus Restaurant
charlesboham,Nice quick bite,Cactus has maintained its standards for a very long time being one of the oldest places on the island to grab a quick bite. They have fantastic club sandwiches (Which my son loves by the way) as well as great cakes for that special occasion....More,40,Apr-18,4,Cactus Restaurant
yassarh2016,Cool place,Its good idea to go to Cactus for breakfast or for desert and coffee after lunch or during the afternoon. Their deserts are tasty and ambiance is really calm and appealing,40,Jul-18,4,Cactus Restaurant
Johnny D,Good food,One of the best places in Lagos to eat international dishes. The alfredo pasta wad excellen. Prices are not so high.,40,Aug-17,4,Cactus Restaurant
ceotiffygroup,Rotary Meeting,"I always have my Rotary meetings here every Thursday and I enjoy eating their salad sandwiches.
I don’t miss the ice-cream takeaway for my kids because they have one of the best on the island.",35,May-18,4,Cactus Restaurant
ejio4c,Honest opinion,Alright I love ice-cream and pastries more like any thing with sugar.  I decided to try cactus out and I'm hooked. The ambiance is superb  the ice cream I can vouch for is smooth and delicious. Now my favorites sweet mouth place.,40,Jan-18,4,Cactus Restaurant
JuanPabloRamirez,Anytime of the day,"Come to this resto any time of the day and not disappointed. 

Have been for breakfast and dinner multiple times and even for meetings. Great service and food, never lets me down.",40,Apr-18,4,Cactus Restaurant
Francis N,Breakfast,"Quite a nice place. Been visiting the place for quite a while now and they have good meals and nice environment. However, in my last few visits for breakfast, the meals are getting smaller and when you want to order for so etching like extra...More",50,Feb-18,4,Cactus Restaurant
Adaiah S,Excellent,Went out with some friends. It was really a nice place with many options. Most importantly one of the few places where you have tea available after meals. Tea drinking is not an African thing.,50,Aug-17,4,Cactus Restaurant
Justice D,Don Jay,"Always on my mind.

I hope they improved with the drive in direction within the gate entrance ... it’s a bit confusing",40,Dec-17,4,Cactus Restaurant
DOA2277,Nice but can do better,Cactus used to be a great place a while back but they are loosing touch. They need to improve their services and quality of meal served.,50,Oct-17,4,Cactus Restaurant
Ayo O,For Family and Friends,"Cactus is a good evening spot for getting together with family around ice cream and fast food, or with friends over spicy steak and drinks.The service is quick and quality of food is  so good I ordered a takeout too.

However, be careful when trying...More",50,Jan-18,4,Cactus Restaurant
pradeepjohn,Mr,"Very nice relaxing place close to the water, salads and ice creams are very good and well priced. Good place for weekends to unwind yourself from the daily work stresses",30,Mar-17,4,Cactus Restaurant
AfricaBowers,"Nice ambience, by the water, cool playground, good ice cream, not very original",Cactus is a nice restaurant. Great ambience. Neat talking parrot in a cage outside the entrance that my kids love. There is also a playground and a comfortable outdoor seating area by the water with thatched covering and very comfortable chairs. So it's a great...More,50,May-17,4,Cactus Restaurant
Ifeoluwa F,Family lunch,"My favourite dish at Cactus is the chicken/tomato/ avocado salad. There's a great outdoor play area for the children and yum desserts.

One of our favourite places for sunday lunch.",50,Jun-17,4,Cactus Restaurant
chijiokeo307,Lunch,Neat environment with good outdoor view overlooking the lagoon. Was there for a business lunch so stayed indoors. There is a parrot at the entrance and is quite popular with the kids. Indoors is quite clean and appears set up for group dining. There is...More,30,Oct-17,4,Cactus Restaurant
Ade2566,Go Here if You Want it Good & Tasty!,Cactus restaurant is located on Ozumba Mbadiwe in Victoria Island. Restaurant is a mainstay and has kept a loyal following both with its patrons and to a large extent it's staff some of whom I've known since my first visit in 2003! Today you have...More,40,Aug-17,4,Cactus Restaurant
asianink,Love the birdie outside,"Cactus is right around the corner from the hotel we are residing at. They serve local, continental (American), Lebanese, pasta and pizza. They have a nice bakery and also offers ice cream. Sundays you can hear all the children playing outside at their children's playground....More",40,Apr-17,4,Cactus Restaurant
LohKWoh,Nice view of the sea.,"Lagos is not a first world city. It can be chaotic, dusty, caught in a massive traffic jam and experience some sights of poverty. Step into Cactus Restaurant and one can feel the nice an cosy ambiance.  The staff were attentive and courteous. The display...More",40,Sep-17,4,Cactus Restaurant
Bosslady6,Nice place,"From time to time, my family and I go there to have breakfast on a weekend. It's always busy. There's a confectionery section with a variety of pasteries. There's also an outdoor sitting area with a view of the lagoon. It has a relatively small...More",35,Jan-17,4,Cactus Restaurant
Felixo37,Nice ambience,"We had dinner at this restaurant and the food was worth the while. The ambience is also very nice as one savours the beauty of the Lagoon from the restaurant.

It is also a nice place to take kids who will marvel at the artwork...More",40,Aug-17,4,Cactus Restaurant
LancasterTee,"Nice Restaurant, great pastries",Another restaurant I have been visiting for years....can't go wrong here...also nice ice cream and pastries.,50,Mar-17,4,Cactus Restaurant
Roobel,Ice Creams,"My fifth or sixth visit to the restaurant witth friends and family for after dinner dessert only. We ice creams - creme and cookies, biscotti, chocolate and caramel. Good and the waffle cones were crisp. Didnt like the way staff retorted to hurry up payment...More",30,Jul-17,4,Cactus Restaurant
Sanket G,One of the best places for great bakery products and awesome food,"Cactus is located by the creek, allowing excellent view in VI. Bakery product are just wow, cheese cakes are must try. Food varieties are another treat to eyes. Marc who manages the place is an excellent man to deal with.",30,May-17,4,Cactus Restaurant
7keira,Delicious cakes,"Very delicious desserts, worth every penny. Its situated in a great part of town. Definitely a must try",40,Jun-16,4,Cactus Restaurant
Desola o,Awesome,"As always, we usually visit here after Church Service on Sunday, and their Club Sandwich is lit!!! Very feeling, satisfying with a touch of salad, you cant go wrong. My sister ordered a basket of different bread, with baked beans, sausages and hash brown as...More",40,Apr-17,4,Cactus Restaurant
Joyce O,Just ok,"Had lunch with nieces. Very accommodating to the children. Ordered water after settling the bill. Went to the cashier and paid on way out. Waited to inform waitress who felt that we were not believable and needed to confirm.
That was it, for me. No...More",40,May-17,4,Cactus Restaurant
208ranan,One the best restaurant in Victoria island,"It was the first restaurant I visited when I went to Lagos , and I kept going over and over ! I enjoy everything they offer from the main dishes to dessert and specially the ice cream! Great service and best chef !",50,May-17,4,Cactus Restaurant
shayeeboy,Nice place to hangout with friends,"Had a nice time with my friends a couple of days ago. Had very nice ice cream, enjoyed team games with my friends under the cool evening breeze of the lagoon. To cap it all...  I had hot peppersoup... Yum yum.",50,Apr-17,4,Cactus Restaurant
Ikechukwu O,An evening meal by the Lagoon,Had a quiet dinner by the lagoon with lots of fresh air and lagoon view. The waterfront view and breeze had a serenading effect and allowed for  conversation. It took a while for the food to be ready though but it was worth it when...More,50,Feb-17,4,Cactus Restaurant
PrashantDokania,Lunch,"The place is beautiful and kids friendly offering climbing, jumping castle and a play area. Food also good serves a decent range but service is very poor. They were taking long time to bring small things even for water when kids are on table.",50,Apr-17,4,Cactus Restaurant
Lola O,Mrs,Cactus is a clean and spacious restaurant with very good food & pastry. Their pizza & breakfast are really great. They have different conference halls & a huge parking area.,40,Oct-16,4,Cactus Restaurant
princessashinze,Easter Sunday at Cactus,"Needed a spot to have breakfast after worship and whoop! Cactus came to mind. I ended up having lunch lol The parking is very modest and the security guards were very courteous. 
   Cactus restaurant is absolutely beautiful, warm ambiance and has an outdoor spot leading...More",40,Apr-17,4,Cactus Restaurant
mjacob007,"mediocre service, good ambience","We were at cactus for dinner. its a weird entry drive way! safe parking. good ambiance,  good choice on the menu. pleasant waitresses who are helpful. Service can take for ever. we didnt find the food to be really tasty, but portions very very large,...More",40,Apr-17,4,Cactus Restaurant
973vics,Slow Service,I have always gone to Cactus to have a meal but have noticed that the service is slowly deteriorating. Placed my order at 19:25 and eventually after querying for the food it was brought to the table at 20:30  (This is for a Salad),35,Apr-17,4,Cactus Restaurant
Kiki K,Too many flies about,"Flies everywhere killed my joy
Food is good but i can never enjoy it
Nice views of the water
Play place for kids",40,Apr-17,4,Cactus Restaurant
godsonu,Great Food and Ambience,"Cactus is one of my favorites. Well, used to be, until I discovered what I considered subtle racism there. But that's just me. I never go out of my way looking for these signs, but on that occasion, I thought it stared me too starkly...More",40,Jan-17,4,Cactus Restaurant
