author_name,review_title,review_text,author_rating,visit_date,overall_rating
Sarikaaaaa,Very disappointed,On Thursdays the owners fish their own fish which you can select from and have them cook. It was amazing. I highly recommend the crab.,50,October 2019,3.5
arunau,Beautiful ambience with delicious food,It was nice having you hope to see you soon,40,September 2019,3.5
NonemekCreativity,Very large sit in and out place,"I went twice to Lagoon this week. Their fish night on Thursday’s was a real “experience.” I am not exaggerating when I state that I had my best grilled fish ever here. Tonight, Sunday I came for their roasted lamb! Everything is fresh and the...exquisite! Definitely a favorite!More",50,December 2018,3.5
Eri7819,Beautiful location,"Good selection of food and cocktails.
We had the chinese and Indian food which was very good quality. Reasonable price for the quality.
Customer service was on point",35,August 2019,3.5
JPVirdi,Great View! Wide Variety of Cuisine,Thank you for your visit as well as your review. We are glad you had a good time. Hope to see you soon.,40,August 2019,3.5
Kenosky,Offers a healthy variety of Food,"Open and facing the sea! They serve Indian, Chinese, Continental and Seafood. I picked the Indian dishes which were pretty good.",35,June 2019,3.5
yinkus2016,LAGOON RESTAURANT,Thank you for your review. GoPro see you soon,35,July 2018,3.5
Marta K,nice view- nice food,"The Lagoon restaurant caters to guests of Eko Hotels and also walk in guests, and does a very good job of managing the volume of traffic without missing a beat. The buffet is decently priced as well.",40,January 2019,3.5
GeorgiaCoffey,Location and kind servers,Thank you for your review.,50,April 2019,3.5
anshuvilla9,Fav restaurant opposite to Lagoon,"A nice place for a adecent meal, nice location, along a very busy highway. The Lagoon has been in existence as far back as the year 1990 which was the first time I visited.",40,November 2018,3.5
vasug35,Nice place to chill during monsoon,Thank you for your review. Actually lagoon opened in Dec 1987.,40,January 2019,3.5
sss_mach7,Great place for pictures by the lagoon,"multi cuisine restaurant- wide choise of meals from Indian to sea food and Nigerian food. Good choise of fresh fish. Open air, right next to the river. Very nice place to chill in the evening.",40,April 2018,3.5
muyiwa o,Nice Ocean View,Thank you Marta for your review. We hope to see you soon.,40,February 2019,3.5
Pat M,Great Ambience but service not so great,Maybe we were there too early? The location is good - and it was the walkable option from our hotel in Lagos where traffic rules your life. The beer wasn't really cold and the food was only ok. The servers were great though and the...More,30,January 2019,3.5
dolapo o,Slow service but great food and ambience,Thank you for you review,40,July 2018,3.5
Deji O,Scrumptious fare,"Great place in the evenings. Has a casino, multi cuisine resturant, open air next to the Lagoon. Great variety from middle eastern, Indian, Italian and more. Love it!",50,January 2019,3.5
_abisheart,fairly slow service but nice to sit by the water front,Thank you for your review. We hope to see you soon.,40,January 2019,3.5
Tony B,Tasteful and breezy...,"I always go to Lagoon when it rains just to have a smoke and a glass of beer. its so chill and nice to sit there.

I love it though prices are now steep in comparison.",40,September 2018,3.5
charles1999,Grilled lobster,A grilled lobster with fries or rice costs 31 Euro (net) which is good as the lobster are good and well grilled.,35,January 2019,3.5
indegloria,"“Western” style food, nice location next to the water",Thank you for your patronage.,40,December 2018,3.5
619hakanu,Very disappointed,My roasted chicken was excellent and came with very decent fries. My colleague had a kebab sandwich. Both accompanied by a wonderfully fresh pineapple juice. Nothing pretentious but a good place for a business lunch or a small escape of the local food (which I...More,35,December 2018,3.5
michaelaD5814VX,Lagos lagoon Restaurant,Thank you for your review. We hope to see you soon.,35,December 2018,3.5
Bolaji B,Nice food and wonderful to it by the water and eat peacefully in the evening,"When we order water for drink waiter get angry. The price quality is very low. Waited an hour for mixed kebab. Very disappointed with the porsion size. It contains only 10 gr. of salad. The taste is average. They charge %20 extra for VAT, service...More",40,July 2018,3.5
CollinB212,went with friends and family,"Well I can’t understand what is the problem. You ordered mixed kebab and you are complaining about the salad.  The salad are on the side for you to have it with the kebab, if you want to make it into a sandwich. It is not...More",30,September 2018,3.5
dewittb2017,Casual dining with a nice view,Is a nice place to din with fresh sea breeze just that the price is just above average but they have all varieties of food is a perfect place for a date as is also located in nice and accessible location in Victoria Island Lagos...More,40,October 2018,3.5
Nordic_nomad,Likeable but just not quite...,Thank you for your review. We hope to see you soon.,20,April 2018,3.5
DDP917,Casual dining,Good Lebanese and Indian food. Many options. drinks. Somewhat pricey. great location. good parking facilities.,40,September 2018,3.5
K d,Poor service and value,Thank you for your review.,40,September 2018,3.5
T562CMmarkd,"Nice Food, service is good, relaxing atmosphere","great range of food and drinks.  Very reasonable prices,  Good service,  nice atmosphere and friendly waiters",40,November 2017,3.5
Alain H,food delay,Thank you for your review. We hope to see you soon.,40,August 2018,3.5
Naturallee,"Value, Varieties, &  Views","Mainly Indian-inspired cuisine. Extensive menu, with the Indian dishes very hot as can be expected. Service is pretty slow (welcome to Nigeria) but not a huge problem as the deck on the river/lagoon makes for a nice place to relax and enjoy the company and...More",30,August 2018,3.5
IAN A,Great location and food,"Thank you for your review. We are glad you enjoyed it. As for the service been slow I must apologize and it is noted. We will try and work harder at it to improve on the service. Thank you once more, and we hope to...More",30,July 2018,3.5
TimmoW16,Nice to sit outside,"Location of the restaurant is great, right by the water line. Service was standart, prices ok, but the food did not impress much. Nothing outstanding, pretty normal setup. Would I go again? Yes, but take another selection just to see if I was just unlucky...More",30,August 2018,3.5
evelyn e,nice,"Ideal for corporate and private outings.
variety of food to choose from. fresh air and cozy ambience.",35,June 2018,3.5
Wole O,Degradation,Thank you for your review. We hope to see you soon.,40,August 2018,3.5
Gregoryx_10,Location on the water can't be beat - food is good as well.,"I've been to Lagoon Restaurant before. It was a place where you could enjoy a wide variety of food. But today was disappointing. My order was messed up. And considering there were less than 10 of us in the place, that must have been extremely...More",35,January 2018,3.5
katej445,Water-side spot,"Well, we are sorry that the p.o.s didn’t work. It is nothing to do with Lagoon. We don’t own it, these are the banks that control it.as for the meat, we do apologize. I wish you complained to the manager he would have prepared you...More",35,July 2018,3.5
belloayo,Does it get better than this?,"Dinner with colleagues, we mostly had curry or middle Eastern food.  Everything was good, service was attentive and drinks served promptly.  I would certainly return :)",40,February 2018,3.5
Todd J,Good food RIGHT ON THE OCEAN!,Thank you for your kind review. We hope too see you very soon.,50,July 2017,3.5
MarcS4610,Mediocre service and food good location,"If you need to escape the claustrophobia of Lagos traffic and heat, this water-side spot does the trick. Ask for a table right on the water and watch large yachts, tourist cruisers and local fisherman ply the waters of the lagoon. Service is a bit...More",20,June 2018,3.5
Dammieabiola,My spot!,"Thank you Kate for your review. I do apologize for the service been slow. I will look into it immediately. I really appreciate your review, because that is the only way we can improve. As for the POS machines, we have four But the problem...More",40,June 2018,3.5
ARC K,Great experience,"Only a few restaurants can boast to do better than Lagoon. The scenery, location, ambience makes it a strong contender for the best of the best around. Great menu though pricey....",40,May 2018,3.5
Rick R,Deserves better rating,"Thank you for your review. We are honored for such a review, especially when Lagoon Restaurant is 31 years in the business. And we will keep trying to satisfy our customers as best as we can.",40,September 2017,3.5
funmio155,Good evening out,"The food at the Lagoon is good.  You will be seated right on the lagoon, which is really the ocean.  The food is yummy!",50,March 2018,3.5
ceotiffygroup,Lunch with my family,Thank you for your review Todd we hope to see soon.,20,April 2018,3.5
Chichi N,Good spot,"Awesome spot however service standards and food quality not great.
Management should be more visible and hands on in this location to boost patronage and thus profits.
Prices high for the quality of food and service receivedMore",40,May 2018,3.5
oscarm122,Great relaxed environment,"Well Marc thank for your review. You could have been more helpful. By sharing what you didn’t like with Managment. So that it would be taken care immediately. Anyway, all I can say note taking and we will try our best to adjust on your...More",50,March 2018,3.5
Sarah00401,Great food & great location,"I and the mister go here ford Sunday  lunch a lot, we love the Chinese food and we once tired the Brazilian buffet at churassco. Service is slow sometimes but it’s our to go place for Chinese food.",30,April 2018,3.5
vecksan,Lagoon Restaurant - Good Place to chill out,"Lagoon Restaurant is a good place to hang-out. The cocktails are fantastic (and affordable) and the food is also quite decent. The water side view is also very relaxing. It's a place where you can enjoy your meal/drinks in a cool, serene and peaceful environment....More",35,November 2017,3.5
olivierm363,Expensive and deficient service,Thank you for your review. We hope to continue to please you. See you soon.,40,March 2018,3.5
toyino746,Visit 2 Lagoon Restaurant on Ozumba Mbadiwe,"I ordered a grilled fish and got a fried fillet, pretty poorly seasoned. I had to wait then 15 min for a simple beer. Expensive, I don't recommend it, there are much better places to eat grilled fish in Lagos.More",35,February 2018,3.5
keely1981,Second visit - still happy!,"Thank you for your comment. Yet it would have been nice if you complained,To Managment. Since we heard of nothing of the sort. You want fish grilled. You must come Thursday night when we do fresh grilled fish. As for beer been expensive, we are...More",35,January 2018,3.5
222pierm,Not too happy,"Nice place for good finger food,and a very condusive arena for nature.The attendants were very neat and approachable.....they were very polite.Even while under renovations,the standard did not drop",40,February 2018,3.5
Dazzagordi,The vibe at the resteuant is better than the food,Thank you for you visit and very nice review. We hope to see you soon.,40,January 2018,3.5
KITTAPPA,Lagos indian restaurant,"I visited this restaurant for a second time in January 2018. This restaurant serves several different types of food from Chinese, Indian, Lebanese, pizza and suya.
The food here is great, very tasty, well cooked and well presented. The cocktails here are great. The music...More",20,October 2017,3.5
Youri C,With a view,"Thank you for your comment . And we hope to see you a third time. So that we may still be able to serve you, and welcome you again.",40,December 2017,3.5
Sakiwi04,Small portions ice cream,The location is always ok. But 25k for two person considering the quality of the food is really too much. I order steak with mushroom souce the steak was strong not best quality! The service wasnt the best! I Will changeMore,40,January 2018,3.5
olusegunm2017,Average,Pier we do apologize about the steak. Normally if it is well done that what happens. The meat gets strong. Our steak is 400 grams so it can’t be cheap. If you want best quality steak meaning imported you will pay 3 times the price....More,30,December 2017,3.5
ASHU275,Nice place to Hangout,"The choice of things to eat is excellent. It literally caters to everyone's taste. There's Lebanese, Italian, Sushi, Fish, meat chicken.  I highly recommend the prawn tempura!
The cocktail menu is also excellent. There were 15 of us that ate at Lagoon. Quite a few...More",40,October 2017,3.5
rowreal,"Good food, Good Taste, Clean environment and value for money. secure enviroment",I am surprised because everyone left happy and good. We are sorry to hear such news. We hope them switch recovery. And hope to see you soon.because I know they had fun.,30,August 2017,3.5
Priscilla A,Not so sure,"Good ambient  on sea front , that's all  we order so many  Indian dishes  very disappointed   we complainant to their manger   expensive tooMore",30,October 2017,3.5
dejibabs,Great Ambience,"Well we apologize if it was not to your standards, especially you been Indian. You knowledge on food can not be questioned.  Yet I am surprised because my manager is Indian and so are my cooks. At least thank you for you comment it will...More",30,November 2017,3.5
Philips A,MY EXPERIENCE WITH THE RECEPTION,Good restaurant to relax. Nice to sit outside on the terrace after a week indorrs in Lagos. Service is good. Food is ok.,30,November 2017,3.5
221alexandera,Fresh fish peper soup,"I love the spicy fresh fish peper soup. cool ocean breeze with free local show. By this, I mean the crowd arround the beach having their fun and giving indirect entertainment.",35,October 2017,3.5
ayodelefm,Lovely View,I am sorry you must have mixed up the places. We do not have spicy fresh fish pepper soup. And we are not at the beach.,40,July 2017,3.5
Christophernd,Lagoon Restaurant,"The lagoon view is amazing, the food is good even though somewhat pricey, courteous staff. Guards however need to pay more attention while parking customers.",35,April 2017,3.5
Hussein1586,Very expensive for the quality of food and service offered,Thank you for your review. We do apologize for the security in the parking.  I will personally look into it. Hope to see you soon.,35,August 2017,3.5
charlesegbagbe,Sights from the lagoon restaurant,"I simply love the outdoor environment.. makes for a serene scene. Meals are OK but can be pricey.If you are looking for a lovely evening out, add lagoon restaurant to your schedule.",40,September 2017,3.5
Ade2566,Has Lagoon Churasco Lost it's Edge??,Thank you for your review. We hope to see you soon.,30,August 2017,3.5
655kimk,The beer festival,"Very expensive for the quality of food and service offered.
The view on the lagoon side is very nice.
Not good for food. But for a drink, the view is worth it.",30,September 2017,3.5
NARESH M,Lagos. Lagoon,"Thank you for your review. When you have high expenses, and a weekly increases in prices with no stability in the country. We are obliged to increase our prices. To maintain it is costing us a lot. So we do apologize for any inconvenience.",40,September 2017,3.5
contacto101,"Limited menu, poor service",The Lagoon restaurant is a water front restaurant where you can have a relaxing evening watching little boats and yachts sail by. Occasionally you catch a glimpse of the Prest  Boat cruise with its yacht load of merry makers have a tour of the  Lagos...More,30,May 2017,3.5
Henry A,Great enough for a sequel!,Thank you for you review. Hope to see you soon.,40,August 2017,3.5
anoopshenoy01,Extremely Horrible!!,A visit to Lagoon Churasco was always quite a treat on any day. Known for its gigantic cocktails guaranteed to create an instant buzz and of course the never ending fine cuts of meats from the Brazilian grill. This was the Churasco I knew couple...More,30,August 2017,3.5
Rennie C,Would have liked to try the other part,"No it has not. But I am thankful for your review. we will do some amendments to keep it to its standard. I do apologize about the staff they always prefer the easiest way, but still not an excuses. Will look into it. I hope...More",40,August 2017,3.5
RSH611,Great multi cuisine Restaurant,The lagoon restaurant is spectacular. Great ambiance and very inviting. I witnessed a beer festival whilst there.,30,June 2017,3.5
robg417,Nice Hangout by the water,Thank you for the review. I am glad you enjoyed yourselfs. We hope to see you again very soon.,20,June 2017,3.5
yassarh2016,Very good location,"This location is very nice. The ambience is ideal for a evening, but the quality of food was not up to the mark. We had pizzas and Chinese food which was average.",50,July 2017,3.5
TheDealBeans,"Great Location, Great Food","Had dinner here one evening with some colleagues while staying at the Radisson Blu. Though I think it is ideal for business, family, friends, couples and children. This place is 100m walk from the Radisonn if you turn left out onto the road. The location...More",35,June 2017,3.5
Boraxo,The place to go for dining al freaco,Thank you for your review. We hope to see soon.,40,June 2017,3.5
ENTHALPHY,A Leisure Evening,"The weather in Lagos is not always conducive to outdoor dining it when it is you should go to Lagoon. We had a group dinner here and everyone left full and satisfied. The menu has something for everyone and includes Chinese, Indian, US and local...More",35,February 2017,3.5
TinaSommer,Dinner at the seaside,Thank you for a lovely review. I am glad to hear you had a great time. And we can't wait to see you soon.,35,May 2017,3.5
sarvesh-sapna,nice view but food isn't great,"Tastefully laid out around the pool with greenery in abundance looking out over the Gulf of Guinea, an excellent place to wind down after a days work. The food is great and the ambiance is superb with a wide selection of cocktails to choose from.",40,November 2016,3.5
Loftymm,Lovely location for evening dinner.,"Thank you for your review, we hope to see you soon.",40,May 2017,3.5
gcxotf,Well... not Well,"Wonderful location and fantastic food. The hummus, small marinated chicken bits and the fattoush is outstanding and Lagoon offers a wide selection of Cocktails.",50,March 2017,3.5
Vickie E,Nice Everyday wind down spot,Thank you for you review. We hope to see you again very soon.,50,May 2017,3.5
941sueo,Lunch,"the view from the restaurant is awesome, but when it comes to food , the money u spend isn't worth it.",50,May 2017,3.5
ayinkeadamu,Waiters are not attentive,Thank you for your review.,30,December 2016,3.5
mstphy,Great Waterside View/Seating!,"Beautiful food - attentive service and great location. Some of the fish dishes were slightly overcooked, hence the dropping of a star. Recommended.",40,March 2017,3.5
akpal2017,food,Thank you for you review. We hope to see you soon. Maybe we can try not to over cook the fish. And do a better job.,20,February 2017,3.5
Lez M,Great atmosphere on the waters edge,Had lunch with few family members. Service very unprofessional and unpredictable food very poor quality in all a very let down experience. Wouldn't repeat as Lagos has a good choice of alternative places.More,40,March 2017,3.5
irishboy4,Dinner with Friends,"Sorry, but if it was for lunch which of the restaurants, did you visit. Because we could have been closed for that afternoon, but tried to serve you. without you even knowing it. And we don't recall having anyone for lunch, in the restaurant that...More",40,March 2017,3.5
VCMO,Good for evenings,"I come here a lot, especially on Fridays. Its a really nice spot and it overlooks the Lagos Lagoon. Food/Finger Food is nice too, my favorite is the Chicken Suya. Nice ambience and sizable parking space...I will continue to visit",20,March 2017,3.5
daniellordis,Fantastic Experience By The Lagoon,"I visited the Lagoon Restaurant in the company of some friends who are airline crew members. It indeed was my first time and their option. Thank goodness I enjoyed every bit of my dinning time here. We, all four, had Lobster. It was very good!...More",35,July 2016,3.5
ram k,Exotic place for family time/ to hang out with friends,Thank you for the review. We are glad that we were able to give you a great experience. And we definitely can't wait to serve you again in the near future. See you soon.,40,June 2016,3.5
Adeyemi O,Awesome ambience,"Lagoon was the first place i visited with my family...its been over an year been to other places but this place stands TALL... great food , excellent place near to the water ..sip ur drink and enjoy the serene sounds of water gushing in and...More",35,April 2016,3.5
Rex T,QUIET PRIVATE Restaurant,"Thank you for your review. We hope this time around, you won't stay away that long. It was great having you. And thanks will take note of the staff, we will try our best to improve.",35,March 2017,3.5
Almond S,Enjoyable!,"Was a lovely chillout spot very adequate for family,  business and social get-togethers. Good service also on the food menu.",40,October 2016,3.5
PDC012,Best Pizza!!!!,Thank you for you review. We hope to see you soon.,50,February 2017,3.5
noufailm,Nice food good service,"I made a visit for lunch. I was glad to see the manager was quick to go out of their way to assist a client have a meal he wanted.

We were okay with men men and they served in good time. Enjoyed the lunch...More",50,February 2017,3.5
brijeshboza,Good food,"Thank you for your review, hope to see you very soon.",40,March 2016,3.5
SJCA_Cruiser,Good memories,Went for a friend's birthday party and it was quiet nice. the soothing feeling of the breeze from the river was remarkable. nice experience!,40,January 2017,3.5
shayeeboy,Good place to relax and hangout with friends,"We are glad that you had a nice experience, hope to see you again. And thanks for the review.",40,December 2016,3.5
holidayfan09,Lovely setting,"Frequently visit when I'm in Lagos visiting my husband, in fact its almost a Saturday tradition! have to say the freshly made Pizza are some of the best i've ever eaten the rest of the menu is extensive and well prepared,  I never have to...More",40,December 2016,3.5
Phearphire,Thumbs up !,"Thank you for your review, can't wait for your next visit to continue to serve you and satisfy you.",40,January 2017,3.5
ReviewsByNS,"Jack of all, master of none !!","Had dinner with colleagues and a new business partner.  Food was very nice, good portions and very good service.",40,July 2016,3.5
tgps2015,A very good open air restaurant,Thank you for your review. Hope to see you soon.,50,November 2016,3.5
Hussein1586,used to be better in the past,"Place is really good during evening, to enjoy dinner @lagoon. Good food servings and nice ambiance. Enjoy Lebanese food.",40,December 2016,3.5
APMX25,"Great location by the water, excellent variety of food too","This is a great reliable place by the water on VI, they have an excellent selection of cuisines available, Sushi (from Fusion on the same site - my favourite sushi in Lagos), pizza and also Indian selections.
The Indian food is as good if not...More",35,December 2016,3.5
outdoorCocoon,Not very good value,"Thank you for a great review. We also have Chinese, Brazilian, Lebanese and continental. Must try all. And for desert we just opened a pastry,ice cream, coffee shop. A must try. So hope to see you very soon.",40,December 2016,3.5
titofgrana,brilliant,"Nice pocation by the lagoon side.
I wasn't impressed with the taste of the food at the Indian restaurant. l mean, how hard could it be to make Tandoori chicken that doesn't taste like an old cardboard box.

The drinks are really large sized. That...More",35,January 2016,3.5
aurelien b,"OK for a drink, not convinced by the food...",Well we apologize for not enjoying the Indian cuisine. It is unfortunate because majority of the Indians come to enjoy my Indian food. And that is why we have two Indian chefs. Must be one of those days. We do apologize and wish we were...More,35,December 2016,3.5
KITTAPPA,Lagos restaurent,a nice change in the open and good food. Specialy during teh weekends. large terrace so ideal to go with large groups.,40,October 2016,3.5
B4sure,Fantastic ambience,Thank you for coming. Glad you enjoyed. Hope to see you soon,40,July 2016,3.5
Robertsnov,Excellent Views,"This place is close from the Radisson Blu and was recommended to us. It was nice to have a drink but the food was expensive for a somewhat medium quality. All in all, OK for a drink before eating somwhere else...More",20,September 2016,3.5
onoriodee2016,Great food but very slow service.,"Well first I would like to thank you for your review. Yet I was wondering, why expensive for medium quality, when I have a very large variety of menus that accommodate all kind of client. Whether they want to spend or not. Yes, some thing...More",40,November 2016,3.5
MarkHalpern,Spoilt for choice,"Best location for dinner , Nice ambient, good food   bit expensive , Indian , Japanese, National  cuisines  are served  
If your expats   you need to give clear instruction to those waitresses over there",30,November 2016,3.5
rextoks,Corporate dinner evening/outing,"Thank for coming. Much appreciate the review, hope to see you again very soon.",40,September 2016,3.5
Valdis A,Average service Good Ambiance,The Brazilian meat feast was a feast indeed! It was tasty and kept coming! Lovely spot! Quality of service was simply excellent!,40,August 2016,3.5
Sarix02,Serene,Thank for a great reviews. We are glad that you enjoyed the all you can eat Brazilian grills. Hope to see you soon.,40,May 2016,3.5
cashwash,"Nice ambiance, more choices","Went here for lunch with friends as we could not agree on what to eat, here you have a choice of 4 menus. Food was very good, service was prompt and with a smile. The atmosphere of this restaurant is very good and the views,...More",30,May 2016,3.5
Blackheart,"Surprising choice, excellent service","Thank you for your review. Glad you enjoyed it, hope to see you soon.",50,November 2015,3.5
ManRash2,High cost of food does not match quality,Great location with the lagoon view. The food was very nice and well prepared. Had prawns and rice which was very well prepared but it took over an hour to be served.,50,October 2016,3.5
Douglas v,Nice View?,"Lagoon has a great deal of variety to offer, Nigerian, Indian, continental; it is expensive though. Out did on the river and there's an area for kids to play. Great bread loaves available, but also high priced.More",35,November 2015,3.5
Colin P,Good Sunday lunch,"We do apologize for the prices, but even with these prices we are supposed to increase because a lot of our goods are from abroad. And with the exchange rate thing are very unstable. We do apologize and hope things will get better so that...More",40,September 2016,3.5
KenCooper1953,Relaxed dining with lagoon views,"I took some business colleages of mine to this restaurant.
The view of the restaurant over looking the water way is great.
The food ranged from very good to average depending on what we ordered.
I found the prices high for what we ordered and...More",35,September 2016,3.5
Francis N,Very exciting eating by the lagoon,It was nice having you. We hope to see you soon.,35,November 2015,3.5
boooray83,Old but Very Nice Restaurant,"Next to the Lagoon with cooling breezes
Huge choice of cuisines from Lebanese, Chinese Indian and continental",40,July 2016,3.5
Nadim C,Big variety of great food,"Thank you for your review and patronage, we hope to see you soon",30,September 2016,3.5
Srikanta P,Good,"Foood is very nice. Used place for monthly alumni meeting as I live in Lagos. The food is very nice and tasty, view is lovely with private yachts, water scooters and small canoes/ boats passing by. Pizza is lovely and Brazilian restaurant within the complex...More",30,June 2016,3.5
Spacks1,Good Smoked Fish,"We thank you for your review. I sorry if you find us expensive. It depends if you mean in Naira or dollar. Because with the situation of Nigeria today, we are glad that we are still able to perform in satisfying lovely clients as yourself.",40,October 2015,3.5
dedoy2000,Naaaaah,Really Tasty meals and Yummy cocktails served in the restaurant and the terrace. Been going to this place for over 8 years and I still love it. Price not so bad considering it's a buffet and serves all sorts of cold and hot meals.,40,September 2016,3.5
bodunrinbs12,Nice place to be,"It was nice having you. We really appreciate your review, and we hope we can continue to satisfy you.",40,September 2016,3.5
stevehT1948QI,the atmosphere is electric.,"You've got the choice of Indian dishes, Lebanese mezza, sushi, churrascaria... with an outdoor seating area by the lagoon where you can enjoy a nice drink with the cool breeze over the lagoon.",50,December 2015,3.5
Keresa,Good and nice,Thank you for your review. Hope to see you soon.,50,September 2016,3.5
ks_prov,Location is near the water,"Atlantic Lagoon. Open space for gathering. Eat, Drink and Fun. Ideal place for conference and social functions. Nice Place",50,February 2016,3.5
V1723CWpeterh,Not Worth It,Thank you for you review. It was our pleasure to have you. Hope to see you soon.,10,June 2016,3.5
adey_naija,Great Ambience,I truly enjoyed the fresh smoked fish. A large one for 20 for dinner.  Good location and cool sea breeze.  Quite and cool. I love it. Recommended.,40,December 2015,3.5
Subomi P,Great sea view,"This is a great outdoor restaurant featuring Chinese, Indian and Continental fare. The ocean view is beautiful.",35,August 2016,3.5
emadedor,Night out,Thank you for your review hope to see you soon.,40,December 2015,3.5
Joyeden88,Ribs in stew but still yummy,Great place for nights out. Have dinner indoors or outdoors overlooking the lagoon. Or have drinks by the bar. Great ambience.,35,April 2016,3.5
kenthecelt,Good place to meet up with friends,Thank you for your review. We hope to see you soon.,35,February 2016,3.5
Titi A,Mojito Goblets...Slurp!,I was craving ribs and decided to try Lagoon. I was surprised when it came in oily stew but I still enjoyed it. It could have been meatier but overall generous portions.More,40,May 2016,3.5
Roobel,Not impressed,"We thank you for your review. If ever next time you feel like a certain way of ribs, or any item. Please do not hesitate to ask the management to tell the chef to do it to your liken. We are here to please you,...More",40,July 2016,3.5
Bart_Boy_ID,Great place for hangout,"Beautiful covered open air location right next to the creek.  Wide choice of food available (Indian, Chinese, Lebanese etc).  Wide beer and wine selection also available.  Parking is usually plentiful and service is normally good if they are not too busy",40,August 2016,3.5
thesheikhfromdubai,Great place to catch up with friends and business partners,Thank you for your review. I must say your are right when we get overloaded it reduces satisfying all are customers. But we still try our best. At our place the customer is king.,40,July 2016,3.5
ezzyke,Cool and Calm amidst hustle and Bustle of victorial Island,I worry sometimes when a restaurant has an unnecessarily huge menu and this was no different.  It was a matter of jack of all trades and master of none am afraid.  I am writing this review because I loved their mojitos.  They are not shy...More,40,December 2015,3.5
Nneka O,Birthday dinner,"Thank you for your review, we try to please all our customers.",40,January 2016,3.5
876steve2016,"Friday afternoon lunch, quiet and a nice atmosphere.",Went to this place for a casual evening outing. Went there more for the ambience. And yes ambience was good. Overlooking the lagoon. Pleasant to hear the waters splashing every time a speed boat or a Yatch passed by. Was breezy and pleasant. The air...More,30,July 2016,3.5
ESTHER E,Eat out,"Well we are sorry for your bad experience.  Did you bring it to the management attention. Because we are there to serve you.  Anyway thank you for your review, at least it has made us more aware. Anyway next time we will try to make...More",50,August 2015,3.5
lex713,Great place to chill with friends,Nice place for hangout. Beside the lagoon is the best location. Under the star and view of civic center is great! You must try this resto!!,40,July 2016,3.5
Onickita,Great variety of  'bespoke' African spices,"Thank for agreat review, hope to see you soon.",40,July 2016,3.5
Valz327,Thieves!,Been introduced to Lagoon Restaurant by a long time visitor and what a pleasure it was. A nice mix of 'Lagosionaires' having fun and enjoying the great food. Had great shrimps and a nice curry dish at the bar. Pleasant atmosphere and definately a place...More,50,August 2015,3.5
