author_name,review_title,review_text,author_rating,visit_date,overall_rating
Tony B,My Bungalows Experience,"I have been an avid fan of Bungalows restaurant for about 11 years and it is truly my ultimate ""go to place"". Once you step into Bungalows, outside could be any great city in the world. The food, drinks, service and ambience are exquisite. I...More",40,October 2018,4.0
Kakungu M,Amazing!!!,Went for dinner...The chef was very welcoming ....was thoroughly entertained by the show as he prepared our meal. Beautiful environment.....,40,September 2018,4.0
Donaldis,Great variety of food options,"This place has everything. They have Japanese, Indian, Chinese, Lebanese, Brazilian and continental. It's a good place to chill and relax in the evening. The food is good and prices are decent. They have shisha and also a full bar. It's a great place to...More",35,September 2018,4.0
Omelebele N,"nice place to hang out for lovers of nature, good music and artifacts .","neat place , nice menu with tablet with picture of what you are offering both fine dinning and pub service",40,February 2018,4.0
Folarin B,Nice food,"A bit tricky to find, but once you are in, you are welcome into a nicely laid out open area. The main floor has some alcoves, and you can be tucked away either you are having a business or private lunch. I like their food...More",20,June 2018,4.0
Gregoryx_10,Sport bar atmosphere but much better than the (typical) sports bar food,"Dinner with colleagues and friends, we had a mix of meat & fish based dishes, everything was good.  Drinks serviced promptly and order taken without any delays.  A place I would surely return to.",50,February 2018,4.0
244rameshd,Wasn't that impressive,I was there with my friend last week. My very first visit to this place. I ordered a bottle of beer and a cocktail for my friend which took like 12 minutes to arrive. The food was just okay okay with the price being paid....More,50,July 2018,4.0
Todd J,VERY large selection and super nice staff!!,"Dear Foodie F
Thank you for your input and sorry to hear about your experience on your last visit, its a challenging business we are facing In Lagos we always try to keep up the good work, however all that comes with a price, be...More",40,August 2017,4.0
0_Lumi_A,NICE RESTAURANT - GOOD FOOD AT A GOOD PRICE,We always go to the back where the chef creates a beni hana type experience.  Lots of fun!!  Large menu selection.  We (family and friends) have returned on many occasions due to the food and atmosphere.  The staff is super nice.  We've eaten here for...More,40,May 2018,4.0
Hasan S,Very nice place,"I have been coming to Bungalow for 9 years now and I can confirm that they are consistent with their Menu, service and delivery.
The prices are just ok and the food is always good here.
When you are not sure of what to eat...More",40,March 2018,4.0
Olumide K,Excellent menu and Great Customer Service,"My colleague took us there for dinner. The place is quite spacious. 
The real star is the chef of course. He came to the tables personally and made surely we all got our food exactly how we wanted.",40,April 2018,4.0
Chichi N,Racist!,Very nice place. Had lunch with a couple of friends. Great ambiance. The menu is on an iPad which I think is quite innovative. The only Challenge I had was parking because it is very close to a canal.,20,March 2018,4.0
Adesola82,Lunch meeting at Bungalow,"Thank you for your review and rating


Bungalow Restaurant(VI)",40,March 2018,4.0
_abisheart,was disappointed with the Fajitas but staff were quick to replace with something else,"Never goin back there. we got in, asked if twas free sitting or somebody needed 2show us 2a table, they said free sitting. Just as we were about to sit, another waiter comes to say we cant sit there because it was reserved. Bear in...More",40,March 2018,4.0
RedStormRising,Review,Have always enjoyed the food hear especially the prawns they are large and very well cooked you can even have them in a wrap. Beer is Castle which is very tasty and ice cold and the TV is there if you want to watch sport....More,40,February 2018,4.0
gaziedecker,I loved the Hibachi!,This is defo a place to visit. I was unsure at first when I arrived... the external didn't quite look like what I expected... but the experience was definitely worth it. Try the Japanese hibachi.,40,February 2018,4.0
Tahitirep,Excellent teppanyaki with a very talented cook,"I just had teppanyaki lunch at Bungalow restaurant.
There was a few people in the restaurant but we were the only ones having teppanyaki..
We ordered freshly squeezed juices.. fresh and delicious!
We had steak, giant prawns and salmon..
The steak, medium rare was cooked...More",40,February 2018,4.0
KITTAPPA,Good for dinner,"It's good restaurant with nice ambient , suitable for dinner , menu is good   I have tried some of the Mexican was fine , Pizza crest is bit hard  not so so   garlic brad is wow",35,November 2017,4.0
Sumitngp278,Not so great,"Didn’t have a great experience. To start with the place is more like a sports bar atmosphere and the food was overpriced compared to the decor and ambience.
We ordered sushi which was very average and so were the spice chicken wings.
We didn’t feel...More",40,December 2017,4.0
Leo B,Great,I was folling in love with there chicken wing starter. But the rest of the menu is very nice. Value for money and a good variety. From tapas to sushi all there.,50,August 2017,4.0
Ruby D,Awesome Variety,"Here one can get several different cuisines for the high end palate. 
Mexican, Japanese, Continental..... 
Each dish was excellent and service was very good.
Specifically liked that there was a small smokers section indoors.",50,October 2017,4.0
chijiokeo307,Unexpectedly drab,Visited bungalows with high expectations going by general opinion and recommendations. Wasn't satisfied at all. First the outside; parking space is limited and narrow. A drunken sailor stands the chances of driving into the canal (dirty dirty dirty environment). Reception was ok. Ditto for the...More,50,October 2017,4.0
ImadH6,Never seem to disappoint.,"A Highly recommended  place to visit with a great Managerial staff that welcome you with a smile, waiters that don't disappoint with understanding your order. Food is fresh and always on time. Sushi is amazing. Tipinyaki is amazing. Menu is amazing. Beer is Ice Cold....More",40,August 2017,4.0
idowu a,Amazing continental restaurant,"This restaurant is fantastic for continental foods ranging from Japanese suches, Mexican, steaks, burgers etc. you will always find the best for your continental appetite.",30,September 2017,4.0
_abisheart,excellent food and good variety,"took some friends for dinner and as usual , we weren't disappointed . It's one of my regular haunts.

They have a wide range of different cuisines. Mexican , continental , Japanese etc... they have probably the best sushi restaurant in Lagos inside the same...More",50,September 2017,4.0
KingOpe,Ribs!!!,"One of the few ways I judge a ribs-making restaurant is if they get it right.. Its easy to slap marinade on ribs and grill it... The ribs here are fall off the bones kind, not the struggle kind at all... I finish my plates...More",50,August 2017,4.0
Lex N,Wonderful environment,My daughter's first year birthday was hosted here. Friendly and respectful staff. We were made to feel at home. Service was great.,20,March 2017,4.0
Musa M,Bungalow great food great mood,"Great continental food . there Sushi is top natch .
All what you eat is made with to much care.
Warm atmosphere in the both branches VI and GRA ikeja
If you love food you will love bungalow.",50,May 2017,4.0
Kevin S,Lagos,"Nice food good serice friendly family business good steaks, never tried the sushi as I am not a sushi fan but all the other foods I tried there were very good and they also provide a delivery service",40,March 2017,4.0
delebami,Massive! You can get all you want in there,From the Burger to the sushi to the cocktails! Bungalow is a very good restaurant indeed their Asians chefs doing spectacular sushi will amaze you with tricks and stunts. Definitely a must try if you are looking for a good place to eat in Lagos!!,40,November 2016,4.0
Amar R,Amazing Restaurant of Lagos,"Anything to Everything about Bungalows V.I is absolutely amazing. Undoubtedly the Best Bunyki on Japanese, Habnero in Mexican & Bungalows in Lebanese & Continental Food in Town. Food is Tasty and Drinks Menu is the very best on Cocktails. Little Pricey but Food Quality justifies...More",40,July 2017,4.0
dadp007,Good meal +entertainment,"I had a meal there which was prepared in my presence with my colleagues, it was more value for the price i paid, it looked like I paid for a dinner with the entertainment part as a bonus.",40,June 2017,4.0
Hermenefried,Always fun,If you are here have some Sushi and the mixed starters as finger foods to share and a draught beer... can't go wrong.,35,June 2017,4.0
Geraldattila,Food is very tasty..,Food tastes good..so kinda overwrites the high prices...Good service..Can do better with the parking though.. Very exclusive...,40,April 2017,4.0
gcxotf,Good sports bar,"Multicusine(lebanese,tex-mex,shushi,continental, etc.
Service a bit slow food eatable price not so cheap but ok
A decent experience and worth repeating but not too often(maybe twice/thrice a year)",40,May 2017,4.0
624adityat,Snacks and drinks,Went on a impromptu dinner which was mostly drinks and some good snacks very Mexican type and a good menu with a variety of dishes from Mexican to Italian. Worth a try a good place to unwind after work. Menu are on iPads and friendly...More,50,May 2017,4.0
Peter B,great place to be,food great. service great... have a quick beer there most evenings... safe place to be as older guy... bar flies not present... hate dodging them. Owner is great and hospitality super.  really great menu happy to share my favoirite dish... thanks peter.,50,May 2017,4.0
StephenMarianne,Me,"Lovely restaurant, good food and excellent management. We found the variety of dishes on offer a pleasant surprise. The sushi was particularly good.",40,April 2017,4.0
bobdurai,The best dining experience,"The food here is simply excellent. There is wide choice of Mexican, French, American and Japanese. You can also watch all the foot ball games live! On more than thirty dedicated Tv screens! Lots of partaking space! And the owner is always there to welcome...More",40,April 2017,4.0
folashadeo258,Fola,"Nice place... Was there with friends.. both indoor and outdoor looks beautiful....had The best sushi.. Friendly staff, good food..",30,December 2016,4.0
Omolola A,Amazing,"Clean enviroment, delicious food, courteous service. I steingly recommend this restaurant for the low key, mature crowd.",40,March 2017,4.0
Madeira1964,Coldest beer in town!,If you want a really chilled Star beer....this is a nice option.   Visitors generally regulars - many expats and not too much of trouble from the girls.   So a good option for a business meeting without disruption.,50,February 2017,4.0
Meena G,relaxed cafe experience,i had been many times to bungalow restaurant in  Victoria island and liked it . it was my first time in the one in  Akin Adesola Street and they have maintained their quality of food and ambiance.  can be revisited as they have a good...More,40,March 2017,4.0
sallyace,Great night out,"Great food, wonderful ambiance and great service too. A bit pricey but worth every penny, would definitely visit again. They have delivery too.",50,March 2017,4.0
SamKing M,Fantastic soul food,"Once again I visited this restaurant and was very well impressed with the service, ambiance, staff, alcohol and food. 

Serving portions are perfect, time frame to receive your food is absolutely fantastic and the football matches are one to watch. 

Whilst this is not the...More",40,March 2017,4.0
469marisav,Average Lagos Eatery,"We've been to Bungalow a few times on business and with friends. They have quite a lot to offer Sushi, Burgers, Mexican, etc.
In other words there will probably be your choice of food. They are expensive compared to other restaurants that specialise in these...More",40,December 2016,4.0
624adityat,Drinks and chill,Well priced drinks and some decent food. Good continental starters . Menu in an iPad new concept for lagos. Got a good English pub feel to the place. Mixed crowd of expats and locals alike. Would recommend it for a weekday evening to unwind and...More,40,June 2016,4.0
MohamadJr,Average,The atmosphere is fairly good. I didnt enjoy the food at all. I would recomend for fast food cusines. I would rate the food as average to good.,35,March 2016,4.0
Amir S,Nice Food and a big Menu,"This restaurant offers many types of menus to choose from; i think they have the italian, mexican, brazilian, ...
the food is tasty and the price are moderate also the service is excellent",40,January 2017,4.0
ShineRrajan,Great food!,Good pizza and Italian dishes! Nice ambience with great draught beer. Staff quite friendly and helpful.,50,March 2016,4.0
Chinma A,Food was good,The manager seemed attentive and was willing to take back a plate of chips that had gone soggy. I suppose it doesn't seem like much but the attitude with which it was done made it stand out. The food otherwise was quite good. I'm a...More,30,February 2016,4.0
ReviewsByNS,Good watering hole,"Again a meh mash of food. Awkwardly located. Parking is over a drain canal!
Food is a mix of sushis rolls , tepanyaki , Mexican??! Etc etc.. but a de et place to hang out for drinks...if ur a resident in Lagos , yes ,...More",30,July 2016,4.0
rextoks,Business Dinner,My company decided we should all go out for dinner. Out of 4 options majority voted Yellow Chilli. We keep going back there for any official event because of the ambience.  You can book for private dinning rooms on an hourly rate so you do...More,30,December 2016,4.0
AmusaA,Wife's birthday dinner,"Fantastic food, can't complain tasty vegetables , the manager was very good did everything to give us a fantastic time , OSAMA was a great manager......",40,December 2016,4.0
cccp7117,Good choice of international food,"Although the outside area is deceiving the restaurant is nice and cozy inside. Menu has a large choice of international, Japanese and Mexican food. Service is consistently quick and courteous.",40,September 2016,4.0
cashwash,Sushilism and teppanyakiholic,"This is the best place for sushi and teppanyaki. Chefs are passionate about what they do and how they do it. Variety of choices, bit expensive but worthy. Teppanyaki show is amazing, the Chef does a real good job with it.",40,July 2016,4.0
KenCooper1953,A great dining venue,"The largest food choice in Nigeria 
From fine dining to fast food at its best
Great friendly atmosphere and good service
Great for watching sport
Separate teriyaki dining area",30,August 2016,4.0
Mau-travel,Expatried hangaround,"Large menus from sushi to tex-mex: clean, safe and affordable. Had faijtas and they were quite good. They serve good chilled beers.",50,October 2016,4.0
babyrock246,In Search Of the Perfect Steak !,"I and a couple of my friends waltzed in here in search of the perfect lagos steak and true to our research we ordered  steak . 
it's a dark bar tucked into the back of another  building .It's hard to track if you aren't looking...More",50,August 2016,4.0
_roteshi,Nice food!,The atmosphere is superb. The food tastes great and the service is always on point almost every other day.,40,September 2016,4.0
Srikanta P,Good Food,Nice location. Good place for eating and having party. Narrow interior set up. wide variety of food and drinks menu. Week end place !!,40,November 2015,4.0
77beni,More a night place,"You rather be here at night. Food is good and lots folks with multicultural background. Prices on the high side on some items, but it could be affordable depending on what you are looking out for. Very dry place before weekend though",40,September 2016,4.0
portly_monk,Around the World in a 40min lunch break,My visit to Bungalow Restaurant off Adeola Odeku Victoria was truly 'an experience'  after navigating the narrow causeway that wedges you between a building and storm drainage Your not quite sure what to expect when you step into the air conditioned apartment snuggled behind.  Once...More,35,September 2016,4.0
Mark G,"Good sushi, quality steaks","It's a little expensive (then again so are most things in Lagos)
Food is good quality, I recommend the tuna steak.
Sushi is good as well",40,July 2016,4.0
MRCottrell,Chef Sam is the best.,"Great experience, recommended by friend. Chef Sam recommended a sushi platter for our table and it didn't disappoint. Even a misunderstanding in the order was cleared up with grace. From the outside I didn't know about the place but once indoors it exceeded my expectations!",40,August 2016,4.0
Hardegun,Nice restaurant,Location wise...not so great...I visited when some construction was going on around the area and car park space was a pain...but all in all I enjoyed the meal...I will go again and again,40,December 2015,4.0
eccentric_fly,This place offers the best food in Lagos. Nigeria,The only down side is it's a bit expensive but personally it was worth every penny as I will definitely return. The service was great. Ambience even better. The food; Just imagine a group of foodies who ordered 10 different items and couldn't fault a...More,30,July 2016,4.0
Yemi A,Good food,Went to bungalows for a birthday dinner with hubby. Bungalows has been around for ages but the food is still good and the service is great as well,30,March 2016,4.0
Olawunmi O,Good Food,The food was good however the attention to details by their staff was a bit poor. It was a nice environment and good music.,40,April 2016,4.0
809bull,Nice Place to be...,"Nice Atmosphere, Good Hosts, Good Food...
Free Wi-Fi, Good Coffee, Wide Cocktails Selection...
Very Good Location, In The Center of Victoria Island.",50,June 2016,4.0
Bee2B,Love this place- food great always,This is a nice restaurant with great variety of food. Service is also nice and they do put in the effort. I try different things most times and still haven't gone through the whole menu. They are one of the few places you go to...More,40,April 2016,4.0
strawberryfield2016,Superb sushi selection/fusion foods,"OMG! here you can find wide sushi selection, chefs entertaining you on a teppanyaki table, cosy place and with nice visual arts. Though the access to the place is so discouraging.",40,March 2016,4.0
matador9999,"Nice inside, good food and atmosphere","Mexican, Japanese, and American food. Full bar. Clean and excellent tv for viewing sports. A nice place to bring family. There is a benihana grill that sits 13 as well",40,July 2016,4.0
Keresa,Quick clean and taste,"Nice place, pretty clean and fresh. Tasty meal quick service, big option of menu seafood, burgers, stakes, appetizers etc....
Bit expensive but it is OK.",30,June 2016,4.0
Alan W,Excellent Restaurant,"Marcel is a great host, great food and atmosphere with friendly and helpful staff.It truly has an international flavour with the place being frequented by local business men and expats. Clean and tidy and very well ran",40,June 2016,4.0
Ankush G,Nice Aussie Pub,"Centrally located in VI, this is a nice pub to hang around. They serve continental food with steaks as their specialty. They also have one Japanese susi restaurant inside. Good service but a bit expensive.",40,June 2016,4.0
Ali H,Great!!,"Very nice atmosphere , kind of a sports bar and a restaurant combined. Wide variety of food from sushi to steaks. The food is delicious. The place is clean is very affordable.",40,July 2015,4.0
Ibadanboy,Nice!,The Bungalow restaurant in a nice place to eat located on Akin Adesola street in Victoria Island. Serving good food in a nice ambiance.,35,December 2015,4.0
Onlyoneodini,Nice but pricey,I loved the ambiance and the service. The food was really nice. It is a kinda pricey so it aint a place you go to everyday.,40,July 2015,4.0
Foodlover228,Poor service and food quality in Bungalow,"We have visited Bungalow last Monday to celebrate democracy day. So we went to Bungalow with high expectation. However, it is very disappointed dinner. The waiter did not know how to serve and what the customer need! And finally the lobster we tried is suck....More",50,May 2016,4.0
AirplaneLiving,"good food, casual spot, not sure I would rush back","Sorry to hear about your bad experience in our restaurant 

We do sincerely appreciate your comment . We know word does not bring back satisfaction and again feel sorry about adventure.

Hopefully when next you do come back We will make up on the loss...More",40,May 2016,4.0
Lez M,First visit,"I am a little surprised this is ranked 2nd (at time of writing) in Lagos. The food is okay, but think fried or grilled chicken or fish or meat, french fries, salads, etc, in a place that looks like a bar or pub, with low...More",50,May 2016,4.0
neils746,Great burgers,"Thank you for your review about Bungalow Restaurant (VI)

Regarding the sushibar area,,,We do have a section with a sushi display and a chef behind the display preparing arranging and doing the sushi live in your presence if you do prefer at that section...All our...More",40,April 2016,4.0
ositao2016,The best fish and chips in Lagos VI,"I was nervous to have the sushi, so ordered grilled fish and chips. The fish was excellent and so were the veggies that came with them.
I saw many Asian people come in afterwards so I may well try the sushi next time!
Only problem...More",40,March 2016,4.0
Gamut88,Sports bar / pub where smoking is still allowed,"This is a gem on Victoria Island - great atmosphere and great food. I had the Hickory Burger and it was the best burger I have had in years!

They serve the beer ice cold too - always an advantage in Lagos",20,April 2016,4.0
alok4sure,Good Taste,Bungalows has never failed to impress especially with their fish and chips. I took most of my expat friends and colleague for that Internstional feel,30,January 2016,4.0
olammide,Not bad,"I went there with my husband on date night. Haven't read the reviews properly, so I was a bit surprised that the restaurant had the feel of a sports bar / pub (with about 20 TVs showing soccer). I also got suspicious as their menu...More",40,July 2015,4.0
scottishhobo,Great service,I have been to Bungalow a couple of times with friends. The environment was cozy and the service was good. More importantly the food has good taste that would make you repeat the visit again and again.,50,December 2015,4.0
Ramy B,Tasty,"Bungalow's is one of the very few spots in Lagos that has stuck around for a while now. Has it's own crowd and definitely a good place to hangout in the evenings. 

Last year after a long time, tried out their meals and wasn't so...More",40,April 2016,4.0
Asharan,Nice rstaurant,Had lunch as well as dinner many times. Very good food and nice ambience. Good for business and family both. I enjoy the experience every time.,40,April 2016,4.0
piyushda,Farewell to a colleague,Being a vegan in a meat crazy land is never easy and hence I was quite excited to find vegan sushi in this cool hangout. Add to that the tortilla chips and guacamole dip and my life was made. Will go there once more for...More,40,March 2016,4.0
mstphy,"Cool menus, somewhat popular place","Dear Piyushda,

Thank you for your comments, always around to serve you better

Thank you

Marcel",40,October 2015,4.0
hhm501,brilliant discovery,"The menus are tablets and this digital ordering is neat.  This is a fairly popular place.  For my part, I thought it was okay.  Nothing special, just okay.",35,May 2015,4.0
Yinka I,Nice ambience,"When I first heard the name I was a bit nonplussed, but the ambiance and the food is great. I really like to be able to see hat I am about to order and the ' menu on a tablet' is a great idea. The...More",40,April 2015,4.0
Sharyoh,Refreshing,The food is always great. Drink is always cold. Service is always good. Service is sometimes ok. We had gone out with my colleague on her birthday one Friday after work last year and we had a good time. The drinks kept flowing. The chops...More,40,September 2015,4.0
Wazobiaa,good food,Nice location lovely food with various variety. Their sushi and yakisoma is to die for. Had loads of random dinners with my gals here just for fun as well as work dinners. Customer service was ok. Staff were polite,40,March 2016,4.0
Hauwa O,Niceeee,"bungalow is a nice place to eat and drink specially for watching games (football ,rugby ext..) its a mixture of different cuisine (Japanese, mexican, lebanese & inter...)",30,February 2016,4.0
bernnyfly,Lovely resturant,The location was somewhat different. Though I like that its hidden. Good ambiance. Friendly staff and good food. I didn't get to eat as I would've loved to. There will definitely be a next time.,40,March 2016,4.0
Lolade D,Very nice,"I love this resturant, lovely delicacies, drinks served chilled. I would always have  the grilled fish, vegetables and fries. Had a chocolate crepe as desert, this was amazing! Will go back for more...",40,April 2015,4.0
Ezeji,Consistently Good,Bungalows is a nice and cozy restaurant in Victoria island which is a high brow part of Lagos state.they have really nice food and their service is almost excellent.its a nice location to eat whenever you're in Lagos,40,January 2016,4.0
manuela-12-12,Sushii,"The Bungalow is one of my favorite restaurants,

The cocktails are great. Sushi is fantastic. The tepanyaki section is awesome, good ambience and music.

I will always recommend Bungalows. Parking is a bit of an issue though.",40,March 2016,4.0
Rida_SF,Very Good,"Best sushi in Lagos!! You can have fun and eat at the same time, cool athmosphere. Staff very friendly and owners always at your disposal!",30,June 2015,4.0
Ikenna,Nothing special,"Good Resturant, Not best Location. Very good food, different types of food.Family Oriented resturant.Good Staff Service.",50,February 2016,4.0
Titi A,Sushi Heaven in Lagos.,Portions small and expensive. Waiter seemed to forget some details of our order. Twice. What's most annoying is that for the bill the environment wasn't that great.,40,January 2016,4.0
Bukola O,A must visit !!!,Bungalows sine of the few restaurant that is consistent with its service delivery of deliciously painstaking meal which had litsofvariety . Condon bleu is very nice so Alo combo of finger licking pâté !!!!,40,December 2015,4.0
ANTHEASMITH,Amazing sushi,"I would class this as a rocking sports bar with incredible food. The sushi was top class, the burgers big and juicy with great beef patties and fresh rolls, the salads were fresh and crip, the wraps enormous and tasty and the fries were crisp...More",40,February 2016,4.0
Ishtiaq,"Nice place to eat Sushi, continental, Italian and local food in Lagos",Bungalow is a good place to eat variety of food with good interior and look. This is a good place to watch live  football matches on many TV screens along with friends supporting different countries and clubs. Recommended food to eat is Sushi:),40,January 2016,4.0
StephPG,Great Teppanyaki Experience,"I have only had the opportunity to try the teppanyaki table at Bungalow, but OMG what a great experience. I was invited to a farewell party of about 25 people. The host had rented the room for us and the chef put on quite a...More",35,December 2015,4.0
Rebecca L,"Nice atmosphere, clean and good food","Although the fried chicken is good, there are many other yummy treats on the menu.  The sushi is good, as are the burgers.  Bungalow has something for everyone.",40,January 2016,4.0
xty20783,Comfortable,"I wanted something nice and close to get something to eat. The place was easy to find and the atmosphere was very welcoming. They have free wifi and the menus are on iPads (I had to double check myself), lol. The food and service were...More",50,February 2016,4.0
de_rahul,Budget restaurant,"If u need a wholesome comfort food bungalow is the place.

Over the last few months i have noticed that the sushi has become a bit drier.

Mexican food however is good and so is tepanyaki.

If you want burgers to sushi to nachos under...More",50,January 2016,4.0
262Blondy,Nice place,"Cosy place,delicious food,nice atmosphere, friendly stuff. Only the parking is a bit tight. Smoking and non-smoking areas inside. Numerous of flat TV screens to watch your favourite game. Digital menu on tablets represents a good choice of Continental,Mexican,Japanese,Sushi,Pizza,etc. Highly recommended.",50,December 2015,4.0
KLLeach,"Good food, good service, relaxed and friendly atmosphere","I first visited in July 2015 and have been back 2-3 times per week! It's a relaxed place to meet with friends any time of day. You arrive and you are presented with an i-Pad that contains their digital menu. Choose from Japanese, Mexican, Continental...More",40,January 2016,4.0
TAGBA,Lovely place,"Great place, fantastic food. Very good customer service. The owner was willing to accommodate our requests. We are red a smaller portion of pizza(which was not on the set menu) for my son. We asked to be moved to another table that was non smoking...More",40,December 2015,4.0
Aisha I,good food,"A nice cosy restaurant serving good food. There is a sushi bar, where you can see the chef making your food, really nice. It gets packed real quick so I'ld advice you get there early or make reservations.",40,February 2015,4.0
MarkJS-KLA,Great all rounder and ExPat haunt.,Bungalow is one of my favourite places to eat in Lagos. They have a varied menu and Marcel assures me that they have over 500 items available. The Mexican food is great (try the Habanero Super Sampler if you are hungry) as is the Sushi...More,50,December 2015,4.0
Nadim C,Good food and good mood,"If you want to enjoy a beer while watching a football game (or any other game, from Rugby to Tennis) then Bungalow is the place to be. Nice ambiance and good food (Mexican, Teppanyaki, sushi, burgers, sandwiches...)",50,December 2015,4.0
AdioB,Good 4 in 1 restaurant,"Your one stop for Mexican, Japaneses, Bunyaki and Continental type meals. Not much to look at on the outside, but its great inside, Very nice decor and furniture. Parking is slightly away from the building and is linked by a short bridge. Loved their tablet...More",50,December 2015,4.0
Ochonogorgabriel,Amazing Restaurant with wonderful staffs.,"I was there with my team as part our monthly team bonding outing. 

Food was exquisite,chef was amazing,right environment,servers were amazing.

I enjoyed my food 

Downside:

I think it was too pricey",50,October 2015,4.0
DanjumaO,Good Food,Very busy and nice place to dine. Has a very rich menu and the foods tastes delicious. Waiters are friendly and orders are taken promptly. Highly recommended.,40,December 2015,4.0
SamKing M,The extra touch,"More of a sport bar, Bungalows services different cosines of food. The sushi is amazing the the expat waiter has great knowledge of the menu as well as what we order when we visit each time.

Foodball matches keeps the place alive and the drinks...More",40,November 2015,4.0
ByronK645,Great venue to watch sport and eat,Watched the premiership football there and it was very good. Plenty of tv's to choose from and they show multiple games at one time. Food was also excellent.,40,November 2015,4.0
mjacob007,Large portions and reasonable service,Was back in bungalows after many years. food is good and large portions. Access to bungulow is a pain with the sewage channel beside and stench! reasonable prices for lagos standards,35,November 2015,4.0
Koos K,Fine dining with a cosmopolitan feel,"Excellent fine dining.. an 'in place' where friends,  business people and trendsetter young professionals set the scene. Excellent menu with quality food very well presented. Expensive but certainly worthwhile!!",40,February 2015,4.0
Marg M,Not Impressed,Had a Saturday lunch here. Do not recommend it. Food was below par and too expensive for what you get. Never again. (FYI..I live in Lagos so the date selected does not reflect the true dare as I believe it was back in 2013 when...More,40,November 2014,4.0
helenas502,Great place with great food,"The place is very confortable and you can enjoy Your meal with great ambient!
The menu has plenty of meals to chose and the food i asked is very good!",50,October 2015,4.0
612kathleent,"Mexican, Japanese, American, & Lebonese, you name it, they got it!","I was in Lagos on business and truly not sure what to expect. Boy was I in for a surprisingly sweet and yummy treat. This place not only has a great selection of sushi and sashimi, but for West Africa has a comprehensive and tasty...More",50,October 2015,4.0
KapilV611,"very good menu options from sushi, mexican, lebanese & continental cuisine","this is one of the few restaurants in Lagos which have preserved its quality and service levels over the years , therefore , its one of my favourite restaurants in Lagos.
If you are visiting Lagos and would like good food & service - this...More",30,October 2015,4.0
Chebli C,Best place in town!,"This is definitely the place to go to in Lagos. Whether you're taking your family out for lunch, going on a date at the teppanyaki grill or watching the midweek champions league matches with the boys, you can be sure you'll have a great time...More",40,October 2015,4.0
