author_name,review_title,review_text,author_rating,visit_date,overall_rating
AkinO_13,Cozy diner in the heart of Lagos,"You are never disappointed eating at The Grill ; Cuisine is always good and well cooked, service is always of a good quality and the Boss is always around to look after his clients.",50,January 2019,4.0
stanleymbam,Office Dinner,"I had some colleagues in town from South Africa, so I decided to treat them to some fine dining at The Grills by Delis and it did not disappoint. We had a wide range of starters from spicy chicken wings, to duck salad, onion rings...& others, plus a wide range of meal and wine options to choose from. We were 11 in all and had great cocktails and a fine wine collection. For the main meal, I had baby chicken with grilled potatoes while my colleagues had salmon, steak, shrimps and the likes. We were also give some complimentary starters on the house.  I will recommend this for anybody or group of people looking for fine dining in the heart of Lagos.More",50,November 2018,4.0
Freja A,Very impressed with the whole experience,"It was a delightful discovery for me as we had a family outing to The Grill. Greeted by a very warm and helpful security guy, the atmosphere in the garden sitting area was very relaxing. The waiters have good knowledge of what’s on offer and...were warm and personal while being professional. The food was good in taste and portion.More",40,November 2018,4.0
JoanO539,"Delightful Place, A litle Pricey","Steak was very good, enjoyed by all for rare, medium and well done including my extra well done. Great service too.",50,November 2018,4.0
Worldtraveler324685,Sick from the Wagyu steak,"We went to Grill by Delis when they opened and it was a disaster. Everything that could go wrong went wrong. 
This weekend my husband and I decided to give them another chance. We walked in on a Friday night and got a nice table...outside. The waiting staff is very well trained and are even capable of small talk. We made our order, the food was surprisingly fast, and tasted excellent. 
It’s definitely one of the best restaurants in Lagos. It is expensive but so is everywhere else where you can order good food (and also receive it). 
So to those who have been disappointed once before, i would recommend you to give this place another chance.More",40,October 2018,4.0
ijeh,Expensive but nice,"Went for dinner with my family. The staff were courteous, professional and attentive to our needs. This is a big deal for me, going to a restaurant with a toddler isn’t the easiest of things. We had a caesar salad, a steak with pepper corn...More",40,September 2018,4.0
iyoboi,Quality food and great ambiance,Went here with my SO on a date. Beautiful and well decorated restaurant. Has an outdoor and indoor area. Also have hookah. The food was delicious and the quality of service was fantastic. Dessert was so good. We had their take on a tiramisu and...More,40,October 2018,4.0
yeahman07,Nice Oasis in Lagos,I was pleasantly surprised and impressed by the service and quality of the food served at this establishment in Lagos.  I will definitely be back.,35,June 2018,4.0
TaofickO,Indoor and Outdoor delight.,"The last time I was at the The Grill by Delis, we sat inside, which was nice and cosy. So we decided to try the outside as it was in the evening and the weather was cool and nice. It was a totally different experience...More",35,August 2018,4.0
Chady_Amd,One of the best Rib-eye steak i had in my life!,"Place is great ambiance, but he seatings need to be improved 
I had a garden salad and an Australian rib eye 
The steak was just great and tasted very very delicious. 
Go for Medium Rare... worth it.",40,July 2018,4.0
Gustavo H,Tomahawk,Meat is great. The Tomahawk is outstanding and you should come with your pocket loaded to eat the best steaks in Lagos.,50,June 2018,4.0
Daniel K,Poor Service for the Price; Average Quality,"Went to the restaurant for an early Saturday dinner with my wife. Average-to-poor service for the price. The worst experience was, however, dealing with the manager. I used an international card to pay - the point-of-sale machine malfunctioned and wouldn't confirm payment in spite of...More",50,June 2018,4.0
marksW1155GQ,tender steak - simply excellent,A good steak is a rarity but in this place they came up in trumps. For a party of four we asked for sirloin and ribeye steaks and they were perfect! Medium and Well done!,40,June 2018,4.0
David A,Not bad to eat and hangout,"I worked with a few jolly guys from South Korea last week Friday. We were at this place until past Nine Pm. It is divided into 2 section, the main building and the backyard outside (Under the tree) Plus the swimming pool side. It was...More",50,May 2018,4.0
Hauwaoh,Don't waste your money,"Don't bother wasting your money here. The service is so horrible and the food is mediocre. We were a party of 5 and received 4 bread sticks. We asked for more bread from the waiter. He ignored us. When our food came it was incomplete,...More",50,May 2018,4.0
Kevin L,A lot of work is needed,I went to the Grill to celebrate my parent's 30th anniversary and Mother's Day. I had previously been to this restaurant for drinks but this was my first time dining. We were a group of 5 and sat indoors. Our order was taken by a...More,20,May 2018,4.0
B4sure,Memorable anniversary lunch,"We had an awesome time. Very delicious food, plenty to choose from. Great service. Lovely ambience. Very friendly staff. We really had a wonderful stay. 
Will definitely visit again.",50,May 2018,4.0
TaofickO,Avant-garde,"Visited The Grill By Delis on a Sunday evening for dinner. We booked in advance via phone (but not sure if that’s always required.). 
They seem to offer fine dining and casual eats. The staff seemed well trained and quite attentive. The seem to work...More",30,April 2018,4.0
mjacob007,Overrated...,"We went to Grills as its new and had some positive feedback from some friends. Good layout and decor. Indoor space is limited, so for daytime dining you have limited space. They have a large pool and some outdoor space for dining which is nice....More",10,April 2018,4.0
jaimewd,Excelent,"The Grill was a great surprise! Very nice ambiance, a great terrace to sit and enjoy dinner outside, it´s personnel super kind and great service.  I had the lamb chops and they were espectacular, nice selection of wines.  Only perk is that accoustics inside the...More",30,April 2018,4.0
ejio4c,I just had to give a 3 star,"Honestly, the whole 3 stars goes to the ambience, they had a fancy restaurant, a backyard and oh my the pool is soo intimate, even though I know no one can really be comfortable in it except its a private party. Now the service is...More",40,April 2018,4.0
gcxotf,Unreasonable,"Good food and atmosphere. But can not be $100 per head is just ridiculous even if you eat all imported meat cuts. No doubt that may be the most inn place in Lagos.
The terrace may be at the moment the place to be and...More",40,April 2018,4.0
nabihc,Great place,"The Grill by Deli’s is great in many aspects; Food, ambience, quiet atmosphere, wine selection, garden view, staff, management, and a cute Chef. 
Works for me as I have been there several times since its recent opening.
If you are looking for a cheap “eat”,...More",35,March 2018,4.0
ushajeyarajah47,Good Steak,Food here is pricy but very well done. Their salmon tartare was very interesting as was their scallop. Service was a little slow but it was a lovely experience.,35,March 2018,4.0
Awesome2210,Lagos,The quality of food was poor the lamb chops was full of fat. The pasta was over-cooked. The service was average. All these was a pricey meal. 1* because the ambience was nice,30,March 2018,4.0
Khadija2oo,"Lovely ambience, crappy food.","The ambience is awesome so I expected to have a really good meal. We started off with the seafood appetizer which was ok, but it went downhill from there.Two salads and one pasta dish later, I gave up on trying. I couldn't eat anything. 

Interestingly,...More",30,March 2018,4.0
