author_name,review_title,review_text,author_rating,visit_date,overall_rating,restaurant_name
wesleyo2022,Italian food at La Giara,We’ve had a wonderful Italian meal at La Giara restaurant. The waitress Shade was very friendly and helpful. Also a little adjustment to a course was no problem. Every course Shade checked with us of everything as at our wishes. And it was. We enjoyed...our food and service tonight. She keeps us returning to this restaurant.More,50,Dec-21,4,La Giara Italian Restaurant
domenicoc598,Dinner @ La Giara (Sheraton),"Great evening, good service. Our waitress Shade was really polite and helpfull. The local pasta Jallof is a real treat!!",50,Sep-21,4,La Giara Italian Restaurant
rodrigogamboag,Excellent restaurant,Excellent Italian Food and service. Excellent Restaurant. Thanks Ms Shade for indication and nice service.,50,Sep-21,4,La Giara Italian Restaurant
coffff,What a désappointement,"The menu offered a beef burger with promise of having a 200gr, 100% beef portion... but reality shows something much different, with only a mixture based of beef and of course full of salt. For a 7500 Niara meal, I would have expect a much...better quality food.More",50,Nov-20,4,La Giara Italian Restaurant
Omelebele N,pool bar resturant of sheraton lagos,"loving place to spend your fridays and saturdays especially after a long day or week at work , here they offer happy hours and the life band also plays selected nice songs to lit your mood !",50,May-19,4,La Giara Italian Restaurant
RiaanRauties,Italian food,"Excellent Italian restaurant.

Good menu with adequate choices. Tasty Italian foods well prepared and presented.

Good red wines to choose from.

Friendly staff and good relaxed atmosphere. 

Service in all is very good. Best Italian food in Lagos.

I will visit again.",40,Dec-18,4,La Giara Italian Restaurant
Fstate,More than amazing,I believe every guest to the Sheraton Ikeja might know that the hotel have various restaurants and also thus a lot of choices for food.  As a regular guest in the hotel I tried it all!  The best if for sure La Giara Italian Restaurant....More,40,Oct-18,4,La Giara Italian Restaurant
Ade2566,Top Choice Italian in Lagos,"La Giara meaning ""The Jar"" is an Italian restaurant inside the Sheraton Hotel in Ikeja. The restaurant has had some remodelling and the new arrangement is befitting of a classy Italian restaurant. The food is undeniably the best in Italian cuisine I've had in Lagos...More",40,Oct-18,4,La Giara Italian Restaurant
mangy_boy,Great atmosphere,"Outdoors near the pool with a thatched roof gives you the impression of a beach side holiday. Well, this is a great place to chill down between flights or after a long days work. Beers are served cold as supposed to be and the service...More",35,Sep-17,4,La Giara Italian Restaurant
H75travel,Good food and good vibes at the bar restuarant,Ate at the restaurant bar on both evenings during my recent stay in Lagos and really enjoyed both experiences. The bar is relaxed (at least during the week) even though it is well frequented and the staff are very helpful. The menu choice is extensive...More,35,Jun-17,4,La Giara Italian Restaurant
geraldz962,Great place for dinner,"Enjoyed a great ""Asian theme"" buffet dinner at the Crockpot Restaurant at Sheraton Ikeja on a Wednesday evening. Great western and eastern food selection on the night and the bar service was generally very quick. Great outdoor ambience too. Reasonably priced for the normal traveler...More",40,May-17,4,La Giara Italian Restaurant
Sidji,La Giara Italian Restaurant,"This Sheraton has several restaurants. There is a dining area outside and an Italian inside called La Giara 

The food is generally of a high standard and priced accordingly too as it's a 5 star hotel. 

We ordered the seafood ravioli which was pretty good...More",50,Mar-17,4,La Giara Italian Restaurant
Chizoba O,Good and affordable enough,I went for their lunch buffet on a Saturday. I expected more varieties but at N7500 I think it's fair enough. Try the Ogbono soup. Awesome!,50,Jan-17,4,La Giara Italian Restaurant
ftennyf,Nice reception,I had a buffet in December with my staff members. The meals served were good and appetising. The restaurant staff members were quite courteous and we all had a good time.,40,Dec-16,4,La Giara Italian Restaurant
Olushola A,"Good food, good prices, courteous staffs, warm ambience","Decided to try the Pool Terrace on a Sunday evening after a long flight, checked in the hotel and wanted some nice food, went beside the pool, called one of their staffs for the menu and had Basmati rice with chicken and a nice chilled...More",40,Sep-16,4,La Giara Italian Restaurant
tdmac,Friday night at its best,"This is a well-kept secret by the Ikeja locals. They come here to unwind after a week of wheeling and dealing. Where better?
It is a lovely outdoor area by the thatched bar with a live band who dance and sing quite well. You can...More",50,Nov-16,4,La Giara Italian Restaurant
288ades,TGIF,Stopped in for the TGIF program with family. Atmosphere was great and the band was okay. Food could be better. Played it safe with the food and ordered a club sandwich that was supposed to contain bacon but didn't. Ordered gin and tonic but they...More,30,Sep-16,4,La Giara Italian Restaurant
ANTHEASMITH,Beach bar vibe,"The decor is very beach bar with a thatched roof and palm trees next to a sparkling pool. The menu is very bar snacky, but you are always welcome to choose from the indoor or outdoor buffet or order from the Italian restaurant. The pizza's...More",30,Aug-16,4,La Giara Italian Restaurant
Ibadanboy,Nice!,"The Sheraton Hotel has been around for a long time. Still standing strong, the restaurant serves up nice meals in a pleasant atmosphere.",40,May-16,4,La Giara Italian Restaurant
Fstate,An expereince of a lifetime,After moving from another hotel prematurely I booked the Sheraton.  From the moment of arrival this was an incredible experience.  Everything about this hotel is amazing to the point that you forget where you are.  The restaurants on the premises is excellent and the buffet...More,40,Apr-16,4,La Giara Italian Restaurant
Calica1955,Dinner,An old Sheraton that has seen better days. The food at the Italian restaurant very good. Lovely prawns. Great atmosphere,40,Jan-16,4,La Giara Italian Restaurant
Colleen M,Great buffet,Really enjoyed the buffet dinner here. So much to chose from and so well prepared.  Atmoshere is peacful and lovely. An oasis is the heart of Ikeja and not expensive either.,40,Mar-16,4,La Giara Italian Restaurant
LB35403,Great Hotel and Friendly Staff!,I would highly recommend this hotel. However I was extremely disappointed with the SPG Awards program! They did not honor my stay as I had made the booking on booking.com. What type of award program gives credit for where you make your booking rather than...More,40,Dec-15,4,La Giara Italian Restaurant
AndersEllerstrand,OK for a dinner,"I have had a hamburger in the ""English bar"" and pizza at the ""Italian restaurant"". Both were fine but nothing you would write home about. Staff and service nice though!",35,Dec-15,4,La Giara Italian Restaurant
Abbiel69,A great clean and safe environment,"I visited Lagos this Dec and had to book into this Hotel.
I found this very clean, safe and easy access to airport as you know the traffic in Lagos city is a nightmare anytime of the day.

Hotel is safe and clean better then...More",35,Dec-15,4,La Giara Italian Restaurant
AslamFK,Buffet was great - outdoor vibe excellent,Enjoyed with some good smiles from friendly staff. The breakfast was out early and dinner was always a pleasure to sit outside and enjoy the cool air with colleagues away from work,30,Nov-15,4,La Giara Italian Restaurant
Muzungu007,Service Timing improvement,"Last ate here in June. Was a little hesitant as at previous visit food took long to deliver, but enjoy some of their Nigerian dishes.",50,Nov-15,4,La Giara Italian Restaurant
AleroR,Association of Public Health Physicians of Nigeria (Lagos Chapter),"Just in case anyone is looking for a great place to have a formal-yet-fun meeting, I strongly recommend this old favourite! It fell into a bit of a rut over the years, but the new management has injected a huge dose of professionalism and have...More",40,,4,La Giara Italian Restaurant
74SteveO,Not Sheraton Standard,"Very poor buffet , Luke warm food, staff unfriendly & not helpful, Drinks & Food overpriced for  of food on Buffet. Was carvery but no chef to serve or carve Very average",30,Sep-15,4,La Giara Italian Restaurant
Cohiba_ec,Caeseke,"Great place outside next to the pool, good food well served, friendly helpful staff, every Friday live band and pretty popular under expats and locals, perfect mix of people.",50,Sep-15,4,La Giara Italian Restaurant
55sunilg,Great ambience,"I went there for a business meet with my buyer.

Hotel security was too good. They were checking all cars and even all guests were going through security check.

Ambience inside is too good.

Bar and lounge area which is on the ground floor is...More",40,Aug-15,4,La Giara Italian Restaurant
Erwin P,Another stay at Sheraton Abuja,"Another stay at Sheraton Abuja, because of season it was more exciting to stay there, staff was so friendly and helpful. This time I've had again a room it was not too bad. WLAN is working very good within all hotel area.",40,Aug-15,4,La Giara Italian Restaurant
Evetstravelfun,Italian with great ambience!,"We've tried the Italian restaurant in the Sheraton twice now. Food is good, but what makes it so nice is the ambience. Touch of Italian with the chef in view in his big chef hat. It's pricey like most nice places in Lagos.  We tried...More",50,Jul-15,4,La Giara Italian Restaurant
MartinWG,Top hotel of years gone past.,"This hotel used to occupy the number one slot for years in Lagos.  It is used by a number of airline crews due to its proximity to the airport. Yes it has a nice pool area and outside bar, but both are tired and better...More",20,Jun-15,4,La Giara Italian Restaurant
Muzungu007,Good but pricey food,"Entertained a business acquaintance here. Food of good quality, service slow and price a little steep.",50,Jun-15,4,La Giara Italian Restaurant
Iyabo A,Great variety!!,"My family has made this first choice for many years ,if we have have to eat out . Well trained staff. The variety of food served is great .  Restaurant is nicely decorated and lighting is good. Some evenings , sitting is extended outdoors to...More",40,Feb-15,4,La Giara Italian Restaurant
Jeropa67,Very good Steaks,"This Restaurant is next to the pool. They have a very good Steak, I love it. The rest is ok, nothing special. The service is ok, the Lady are not too enthusiastic about work so you get attitude. But it's worth it going for the...More",40,,4,La Giara Italian Restaurant
samozalla,Wonderful food delivered in blissful ambeience,"Sheraton Hotel in Ikeja plays hosts to the International airlines crew during their stopover in Lagos, the latitude of what the Chefs at the Sheraton Resturant buffet is amazing, the tables outdoors are very pleasant in the evening.",40,Dec-14,4,La Giara Italian Restaurant
Richard K,The hotel is not bad.,"I have recently stayed at this hotel again and have to say it was not bad at all.
 Some of the rooms are currently being updated so its worth checking that out beforehand as to which ones but all in all it was ok.
 The...More",35,Feb-15,4,La Giara Italian Restaurant
Unwana,Big enough to trip you,For those who would rather stay in a big sweet place .I think the sheraton hotel ikeja is a good place.You will kinda be scouring two points in one as you will enjoy yourself and get to see ikeja too.Apart from the really close proximity...More,35,Dec-14,4,La Giara Italian Restaurant
Olufunmilayo A,Honestly good,I had the pleasure of dinning last night under the beautiful african sky. The fish was fried not barbecue as I ordered but maybe she was unable to understand my accent. The real experience I met another honest Nigerian. In a country where most people...More,40,Feb-15,4,La Giara Italian Restaurant
Adebayo A,International brand with experienced hospitality,"Good food , beautiful rooms and the hotel has a lot service to offer its customers like good exchange rate .It is a lively hotel with activities and quality service.",30,Mar-14,4,La Giara Italian Restaurant
ArynAjalaTravel,Old and established,This is one of the oldest hotels in Ikeja. Sheraton is international and the standards are. There are several restaurants in the hotel and a delectable bakery. The rooms are good and modern. It's a great place for business and pleasure. Sunday buffets are a...More,50,Dec-14,4,La Giara Italian Restaurant
Paddie O,"""Well done Sheraton Lagos""","I am sitting right here in the Crockport Restaurant of Sheraton Lagos. 
This 10th day of January 2015 isn't my first time in Sheraton Lagos; but it is my first time in the year 2015. It had taken a while since I last had a...More",30,,4,La Giara Italian Restaurant
M0ndeS,Very good variety of buffet,"This is a good buffet, though most hotels here are onto buffet. If you don't like the choice then al carte is also available.",40,Dec-14,4,La Giara Italian Restaurant
Iota-E-S,"Elegant ambiance, wide variety, good mix of local and continental dishes","I love the decor.
The breakfast buffet is awesome. plenty variety
Meals are fresh and hot/ or if you prefer cold.
Good mix of local and continental dishes
Circa $30 per head to eat as much as you can",40,Jan-14,4,La Giara Italian Restaurant
Carsten S,Nice hotel,"I stayed at the Sheraton twice at my last visit to Nigeria. The rooms a good and the surrounding facilities are ok.
The breakfast buffet is great, very recommendable.

The location to the airport is good.

The hotel is used by many expatriots",30,Apr-14,4,La Giara Italian Restaurant
AdvaitKurlekar,Sheraton only in the name,How can the hotel not have back up power. How can the a/c not work in the room and if you complain then they put a pedestal fan in the room (this is based on my experience in March 2012). Breakfast spread is lovely,40,Dec-13,4,La Giara Italian Restaurant
Nigerdave,"This should be a better restaurant for such a ""fancy"" hotel","The Sheraton name, especially in Africa, evokes quality but in this restaurant you pay a high price but do not get corresponding value. The food was good but unspectacular. I was here a few years ago and had a really memorable meal but this time...More",40,Jul-14,4,La Giara Italian Restaurant
PastorSOJ,Good business lunch in Lagos,I'm delighted that Crock pot have kept the tradition of being a very good place to have a business lunch. I've been there for sometime for lunch and dinner and I'm ver pleased.,40,Sep-14,4,La Giara Italian Restaurant
Robert M,The Best Experience at Your Spa of Four Points Lagos,"Wonderful experience, good hygiene, staff friendly, treatment professional and beautiful ambience and essence smell...",40,Sep-14,4,La Giara Italian Restaurant
Mama S,Expensive but established,"Good ambience. Outdoor grill. Club. Security. Friendly staff. But...too expensive $400+ before tax and for what? Old scratched parquet floor, dank curtains and carpets on some floors. Frequent power cuts.",40,Sep-14,4,La Giara Italian Restaurant
Fylthee,Nothing to brag about....,"Checked in yesterday morning and was happy that our rooms were ready. A staff member introduced us to our rooms and the facilities available. I was thinking this was a good start, but...

The room is big compared to its European counterparts, and well lit...More",40,Dec-13,4,La Giara Italian Restaurant
BeelishausC,Not too great an experience,"I have had buffet at sheraton and it was alrite but not great. But the one i had this week in 2014 was disappointing, the ham tasted stale,basmati rice was all caked up and dry, probably from overheating. Peppersoup was not worth the stress trying...More",35,Jun-14,4,La Giara Italian Restaurant
Harsha_Rao,Functional Sheraton,"It has all the trappings of a Sheraton hotel and it's ideally located close to the airport for the business traveller in Nigeria. The poolside bar and restaurant is relaxing. The breakfast is a nice spread, staff very friendly, all in all a good experience....More",35,,4,La Giara Italian Restaurant
mickeymmw,"Above average service and fair price, for Lagos","Paid around $350 per night. Should have been advance deposit but that didn't happen.

Good.
1.15-30min to the airport
2.Security
3.service is above Africa norms
4.food quality good, local white fish fillets very nice-grilled.
5.buffet choice ok
6.Checkout speed good.
7.had an older room (ask...More",40,Mar-14,4,La Giara Italian Restaurant
Dean2712,Good with rough edges,This is a hotel that delivers less than it offers! The beds are very comfortable but the bedrooms and bathrooms are old. The passage ways had a damp and old smell. Breakfast was ok but disappointing. This hotel is very close to being excellent but...More,30,Mar-14,4,La Giara Italian Restaurant
Apapadim,ITALIAN RESTAURANT AT SHERATON LAGOS HOTEL,I visit Abuja close to 20 nights every year and I always stay at Sheraton Abuja one of the best hotels you can find in Nigeria with very good restaurants. Some friends insisted today to visit Sheraton Lagos and have dinner at the Italian restaurant....More,30,Mar-14,4,La Giara Italian Restaurant
Bevon W,Good vibes,"The Sheraton Hotel is one of the places to be for entertainment.  The Sheraton is a safe location with an outdoor pool, nightclub, a few bars, tennis courts, restaurants and the buffet.
The buffet offers you a wide variety of choices but it can be...More",20,Nov-13,4,La Giara Italian Restaurant
maa_vacationer,Nice atmosphere,"I liked the atmosphere and service but it's rather expensive. Also they serve a nice spread of food, kudos to the chef",30,Nov-13,4,La Giara Italian Restaurant
Nicholas K,"Good location, but no heart","Having stayed here many times I would not recommend it. The food is poor, the front of house service is pathetic and the rooms are very badly designed. If you are going to stay more than one night I would suggest another hotel. Ah yes,...More",40,Jul-13,4,La Giara Italian Restaurant
Fragilepink,Really good for a business meeting,"Adequate space, ambient, orderly, adequate lighting, staff always around for changes in amendments, good buffet - all the things you need for a proper business meeting or a small wedding with limited number of guests.",40,Sep-12,4,La Giara Italian Restaurant
The_Somerton_Badger,A good Italian restaurant,"The Sheraton in Lagos Nigeria is the best hotel in town and the Italian restaurant there is very good. Authentic anti pasta, excellent spaghetti and good steaks. Not overly pricey too surprisingly, two courses and two bees came in at 12,500 Nira, that's $78. Worth...More",10,Jun-13,4,La Giara Italian Restaurant
Pipi A,Best value for Money,"I spent 3 nights in Sheraton when in Lagos for my CIMA Exams. The Buffet was really nice with exquisite choices from local and continental dishes. The Staff and cooks were extremely nice and courteous.

Pros:
1. There was a lovely array of foods to...More",40,May-13,4,La Giara Italian Restaurant
Lorna Q,Buffet night,"This is good value for money, food is good with a good selection. Have been a few times. Service is good nothing is too much trouble for the staff. Goodies bar the service is always good been going there for the last 8 years, a...More",40,,4,La Giara Italian Restaurant
