author_name,review_title,review_text,author_rating,visit_date,overall_rating
bruceg819,A perenial that has a great feel.,"Bottles has not changed through 3 ownership changes. I am reminded of the quip from the movie La Bamba. ""It smells like fish but it tastes like chicken"". It's a metaphor for Bottles. It may not look great but the food, the service and the...More",40,October 2017,4.0
olivierm363,The Big Deception,"I used to the Bottles with glorious texmex food. I was very deceived 2 days ago. The nachos were too heavy, greasy (bad cheese). The ""buffalo prawns"" were a catastrophic mix of spice. I suppose the cook wanted to try a hot and sour mix....More",40,December 2017,4.0
Donaldis,Surprisingly good,"I was just thinking to myself that food would be pretty normal.... but to my surprise! It's was Great! The tacos, fajitas, enchiladas and burritos was all great. 

It's a fantastic Tex-Mex place to chill and eat. Weekends you need to have reservations as they...More",40,October 2017,4.0
tjsmart,A must on Wednesday nights,This is a go to place on Wednesday nights. The place starts to rock at about 8pm. Do like a local and call to book a table in advance. Sit outside where you can enjoy the night and still have a great view of the...More,20,July 2017,4.0
Kevin S,Lagos,"On a Tuesday we used to go for beer and wings night, as much beer as you can drink and as many wings as you can eat for a fixed price I think it was about 5000 naira",30,March 2017,4.0
SharmsA,The pitcher margaritas are from heaven!!,"I always pop in here when i am in Lagos and it never fails me! the food is just basic Mexican but it tastes good and hits the spot! the pitcher margaritas are fantastic! i always leave very merry! haha....The staff are friendly, fast and...More",40,July 2017,4.0
KatS718,Fairly decent food in a nice setting,"The food at bottles is pretty good Mexican food, but not too exciting. The staff are very attentive and will be quick to offer you a top up on your drinks. The setting is nice, with a cosy outdoor area as well as the indoor...More",20,July 2017,4.0
beachbummer75,Action packed on Wednesday,"Lots of locals and foreigners come on Wednesdays for the live music so there is lots to see on and off stage. Despite the crowds, the service was attentive, food was standard 1 hour wait, and there were lots of fans to cool the area...More",40,May 2017,4.0
Elizabeth O,Interesting Vibe,"The mixologist was spot on and gracious. The music ..live band was good played a good mix of old n new... they read the mood of the crowd..
The team should not all inside tables to be reserved on any one night... looks rude one...More",40,May 2017,4.0
Valdis A,You should be here at Wednesday,"Any other place in VI can't beat Bottles at Wednesday's night.
Live bands, football on TV, Beer/margarita and too crowded.
Food are average but you are there for the mood.
So many expats are coming to meet with friends and get this ambiance like ""Not-in-Lagos"".",35,March 2017,4.0
VCMO,Live Wire Wednesday,"Vibrant action on Wednesday with a live band and lots of 'action'. Adequate seating indoors or outdoors with sufficient overhead fans outdoors to make you feel like you're indoors. Service is over-abundant, slick and efficient. Great band on Wednesday! Didn't try the food and didn't...More",35,March 2017,4.0
IvanS2,Great place,"Staying in Victoria Island ,the place is like an island in the island. 
Great fun and great Mexican food .

They have a live band.
But you need a reservation.",35,March 2017,4.0
Madeira1964,Wednesday night hang out!!,This is the place to be for Wednesday nights in Lagos.   Busy - sports bar type with live band some nights.  Lots of expats and many girls.   Fun place with lots of action.  Football match on the TV - makes it even more fun.,40,March 2017,4.0
gcxotf,It's the place (Wednesday),"Good band, good atmosphere, good company. BUT not so good food AND BAD PRICE. Feel cheated if not for the ambiance but once a week is bearable.",40,February 2017,4.0
douglasvh,Decent Tex-Mex Food,"The food is good, but not true Mexican food if that's what you desire. It's the American Tex-Mex food on the menu, but it's good and portions are as well. It's a lively place to hang out with friends, but a bit on the pricey...More",40,December 2016,4.0
irishboy4,Always good,"Bottles is a place to sit and have a quiet drink after work, a meal, a party, listen to music or simply watch eclectic mix of Lagosicians walk past. The food is excellent, the service likewise, it is good value for the drinks and food....More",50,February 2017,4.0
469marisav,Great food Great mood,"Whether for business or pleasure at Bottles we always have a great time! The food is amazing and there's something for everyone. Live bands perform weekly. To avoid disappointment, go early or make a booking. Best Mexican in Lagos!",50,February 2017,4.0
ritukejriwal,Amazing place for visiting crowd,"This is so unlike Lagos, full of expat crowd. Very good live music and food. 

Open till late into the night in a safe neighborhood. Please have private transportation while visiting.",50,March 2016,4.0
DorianZZ,More than expected,"We were in Lagos on a business trip, we decided to visit Bottles for dinner, meal was great, service was reasonable.
The entertainment was really good.
We were very impressed with the atmosphere and vibe, the live music is really nice and made the place...More",30,November 2016,4.0
Abraham B,@Bottles,This is a good place to visit if you want to do the local rustic flavor.  Mexican food is the flavor. The mixed food platter was great and the beer was cold. The large pitcher Margarita goes down smooth. Indoor and outdoor seating within bright...More,40,February 2017,4.0
gcxotf,It's the place on Wednesday,Typical bar in Africa with Mexican food. Live band great atmosphere. Food so so. But who cares? It's the atmosphere that makes the difference. But beware with the bill.,50,January 2017,4.0
MohamadJr,Not comfortable,"It was very hot and the chairs was uncomfortable. Food is average. I didnt like the food at all. It use to serve good food before, but currently i dont advice",50,February 2016,4.0
ReviewsByNS,Rustic hangout place,"U don't go here for the food as such.... it's a good place to  drink out and hang out on the nights they have live bands.....
Rustic interiors, and gets v crowded on those nights with a expat crowd which gives it a v lively...More",50,September 2016,4.0
Wesley W,Good music and good food,"Mexican style food which was well presented, tasted great and was well served. Wednesday night was music night and the 7 piece band were excellent.
Would definitely go again next time i'm in Lagos.",40,November 2016,4.0
Theodora C,Margarita haven!,"Usually when I'm in the mood for relaxed fun, awesome margaritas, nachos and salsa... I find my way to Bottles hidden in Victoria Island. It is one of those places you either know or you don't.
You have to make reservations especially on their busy...More",35,May 2016,4.0
M7Power,Great place!,"Went here for the first time last week during a business trip.

There on Tuesday for the wings and beer night, basically gobble and drink as much as you can for a set price! Highly recommend this as represents great value for money!

Wednesday is...More",35,October 2016,4.0
KenCooper1953,great wednesday night parties,"good Mexican food
good range of beverages - draft beer
great bands on a Wednesday evening
dancing till late",35,September 2016,4.0
AleroR,Send-off party,"So this is not the most honest of reviews because this was a party of some of the most fun-loving people in Lagos saying fare-thee-well to a great couple. Truth is, as a group you could put us in the middle of nowhere and we'd...More",40,September 2016,4.0
CSRam,Friday dinner,"Loved the food, service and the live music which had everyone in the floor. I have visited them a number if times, never been disappointed.",40,August 2016,4.0
Bart_Boy_ID,Nice place for hangout..,"It's cool place for you to relax and hangout. Fajitas is the special menu, taste like the real mexican and great for share with ur friends..",40,July 2016,4.0
TaofickO,Great Wednesday hang out!,"Bottles in one of the very popular Mexican restaurants in Lagos. It particularly busy on Wednesdays. It has a great mix of fun loving people. It has a high number of experts patronage. 
They are also know for their frozen margaritas, even though I'm not...More",50,September 2016,4.0
Srikanta P,Party,good place for friendly gatherings and parties of all kinds. Food and drink both are available here with good price. Service is very good. Staffs are well behaved. Presentation of the restaurant is also very good.,40,December 2015,4.0
77beni,More Bottles,Got involved in taking more bottles here after Bungalow outing. Nice place and very good environment. Good sound and pleasant sales persons. I will visit again and again.,50,September 2016,4.0
JuanPabloRamirez,Wednesdays Rock,"Awesome hangout place on Wednesday nights with the band playing inside and good ambience outside. Great food and frozen margaritas. Gets very packed so make sure to book. Certainly not the place for a quiet romantic dinner on Wed nights, more like a hangout place...More",40,September 2016,4.0
wanded2016,Night out for Music,"It's an okay Mexican restaurant with live music mostly. I attended a music session here a few weeks back.It gets pretty crowded.
The music was great and they have a lovely cocktail/wine selection.
The food is quite pricey. Stick to basic meals (fajitas,chips with chicken,etc),...More",40,August 2016,4.0
Tinuks,The best tex-mex I've had in Lagos in a while,"I've been there twice this month. The food is great, the ambience, good. There's an excellent live band. They make pretty decent margaritas. The only niggle is that there is absolutely no parking.

It's a great place to hang with friends, but if you want...More",40,August 2016,4.0
SeunOla,Weekend starter,Bottles is a Mexican lounge/restaurant with a vibrant live band on Wednesday's. Still the best time out in Lagos on Wednesday's from 7pm - 11pm which is the peak period. Make sure you call to book a table ahead of time around 4pm. The lounge...More,40,August 2016,4.0
iyoboi,Margarita heaven,I love this restaurant and from the title you know why I love them. Their margaritas are to die for. I always get the frozen strawberry margarita pitcher when we go and it's so worth it every time. The decor is truly representative of the...More,40,August 2016,4.0
Hardegun,Even nicer on a Wednesday Night!!!,Wonderful Mexican styled lounge ... packed full on Wednesday night with a wonderful live Band rolling out nice music...nice Margaritas  and good food... and All the chicken you can eat for a token on Thursday evening...,40,August 2016,4.0
francesm15,Mexico comes to Lagos,The restaurant is  very near to the big hotels on Victoria Island. You don't quite know what to expect as you enter through large gates but boy are you in for a surprise. The atmosphere in wonderful. The food great and the margaritas are to...More,35,July 2016,4.0
Enitan A,Live Music,"Every Wednesday night at bottles there's good live music and it gets extremely busy. Be sure to book a table if you're going with friends at least 24hrs ahead. Also on Tuesdays they do bottomless wings and beer for about 5,000 naira. Not bad if...More",35,July 2016,4.0
Theo K,Party with the expats baby,"Attentive staff, wide selection of food and drink available as well as a lively vibe. The restaurant are frequented by many expats which gives it a very cosmopolitan feel. The waitress was well trained, attentive and the food delivery had a quick turnaround time. The...More",35,March 2016,4.0
mjacob007,nice vibe and pricey,very old restaurant. poor service. Wednesdays are busy and food can be a couple of hours before you can eat. it is pricey and you feel it! good mexican menu. we were unhappy due to the wait,40,June 2016,4.0
sss_mach7,Not a great place to be with family,"First of all, locating this place is a task in itself. When we arrived there, the atmosphere wasn't family friendly at all. Not much Mexican variety of dishes to choose from.",50,August 2015,4.0
Bart_Boy_ID,Nice place for hangout..,"It's cool place for you to relax and hangout. Fajitas is the special menu, taste like the real mexican and great for share with ur friends..",50,July 2016,4.0
anshuvilla9,Tex Mex Nigerian style,Love the Mexican here.  Nice and spicy Fajita or Enchiladas.  The Margaritas are amazing.  Also turns into a night CLUB on some nights.,40,February 2016,4.0
Jon W,Frozen Margaritas and live music,"The frozen margaritas are too tempting, and usually end badly, haha.

There is a nice selection of Mexican food, and the Wednesday I went there was live music... not as good as I remembered it being previously, but we were outside and not paying much...More",40,June 2016,4.0
Ibadanboy,Nice!,"Had a lovely evening here recently with a group of friends. Had heard that they make te best margaritas here so we came over. Ended up having dinner as well and spending a lovely 4 hours fueled with great food, great service and great margaritas....More",30,May 2016,4.0
neils746,Good Mexican food,"Met with a small group at Bottles for dinner. Food was great with the Chilli-poppers and curry prawns being stand out dishes. 

Only problem - bring cash if you are visiting from overseas as the credit card machine was not able to process a foreign...More",20,April 2016,4.0
Seidu A,Nice atmosphere,"Nice atmosphere with the best live band on Wednesdays and fantastic jazz band on Fridays, the service is good",40,April 2016,4.0
The_Traveller066,Relatively of Ok,"I had probably chosen a 'quiet night' to hit this place. Zero atmosphere.....hardly anyone there. Considering this was a Friday night......I was a bit surprised.

Nice staff though....",40,April 2016,4.0
tIGN1,Fun and great drinks,"fun place with excellent music on Wednesdays, interesting drink menu and very nice food,  A place to enjoy!",40,January 2016,4.0
Rida_SF,Going Backwards,"Used To be very Famous for its food and service. quality going backward, nothing special and old design.",40,May 2015,4.0
lecturerabu37,Nice place to be,Nice place to be the management are so friendly also the waiters are always active with good characters.,40,February 2016,4.0
ronke a,magaritas,"love their margaritas so much and the nachos. 
thy need to work on the service and space but asides that...it is a great experience",35,November 2015,4.0
Joy K,Great on a Tuesday,I went to bottles on a Tuesday when i hear it gets very popular on a Wednesday. They have a deal that for 4000 N you can get unlimited beer and wings from 8pm to 10pm. It is a nice spot and the wings were...More,35,February 2016,4.0
AlexK01,Can be fun to hang out but dont expect anything fancy,"Good music but too loud. Why they need to turn the volume up to a level where people have to text because you cant hear each other talking over a table is unclear to me. If it would only be a bar, fair enough, but...More",35,January 2016,4.0
TukeMorgan,Terrible Service,"I've been there on Wednesday Night's and it is always so full with people sharing nachos and drinking pitchers of delicious margaritas. I went there once during the day and the service was horrendous, the waitress was screaming at us even though she got the...More",40,August 2015,4.0
snowytrigger,Such fun and great music,Margerihitas are good. Atmosphere and music great. Loved this place. Blown away by quality of band. Good venue for party or just letting hair down. I miss it,50,May 2015,4.0
Ochonogorgabriel,Good place to hangout but......,"It was a lovely atmosphere.i came with my team from the office.nice place to hangout with people and foreign nationals.

Down side:

Not enough space to accommodate everyone that could be caused by huge patronage BOTTLES command.

Service was generally okay it took the servers...More",40,November 2015,4.0
tobbysamson,Pretty cool place for Margaritas!,"Was there on a Friday and we had a great time, food was awesome and the servers were very experience......had a conversation with an older barman who is very experienced. would definitely recommend.",30,November 2015,4.0
ijeh,Don't miss Wednesday nights,"This facility serves the craziest margaritas in town and mexican cuisine. You could opt it sit within the building to enjoy the live band or enjoy the warmth outside.
It's has a great energy and is a great place to meet people for drinks after...More",30,November 2015,4.0
themsobi,"Rude and Racist Bouncers... hot, stuffy and loud atmosphere","Bottles is very popular with the expat crowd in Lagos...However if you are a Nigerian/Black Female looking for some mexican food on a Thursday evening, bottles is not for you..It was my first time at bottles 3 weeks ago..I was greeted at the gate by...More",20,November 2015,4.0
darcy69,Excellent Food and Atmosphere,Visited Bottles twice during my visit. Great Food and great prices. Recommend you book as it is a very popular place.,50,November 2015,4.0
lakpahal,Lively and great music..,"A lively bar that had a live band the night we were there, we ordered the Mexican food, which a few of us tucked in and said was ok.

Bar is a real ex-pats hang out had it not been for the live band I...More",30,November 2015,4.0
Madgie M,Wednesday night dinge,"A friend based in the UK was visiting, and Bottles on Wednesday night had been recommended. Having endured a rather boring experience (dingey,nothing I wanted was available, place was almost empty but the staff were extremely pleasant)earlier in the year on a saturday afternoon ,...More",40,November 2015,4.0
Nordic_nomad,Mexican without jalopeno taste,"Standart setup, slowish service, MUSIC TOO LOUD - could not hear anything even outside. Songs were great, but no cigar for db's. Fajitas disappointing, no taste. Cuacamole and salsa and sour cream did not taste anything - anything at all. Burrito was rice and beans,...More",40,October 2015,4.0
Koos K,Great pub and action bar,"Enjoyed their great pub food,  their informal and relaxing atmosphere. Perfect for watching your favorite sporting event on DStv. Good value for money pub and restaurant.",10,October 2015,4.0
AshwaniMishra,booze with your friends,"Heard a lot about bottles but never had been there ,, I just went there tomorrow 

Few things I loved the most was:
- As i entered from door there was a warm smile and welcome from the manager.
- Then there was both covered...More",40,October 2015,4.0
SpeckyII,Lively,"Good place for a team night out, good food interesting music and good beer.
Friendly staff and good atmosphere.

Will be back soon",35,October 2015,4.0
mstphy,Wednesday Nights at Bottles,"Bottles on Wednesday night is a great place to be for the live music.  You can enjoy some tasty Mexican food and beer, and later get up and dance to some rock and roll.  The bands are great!  There is seating inside and outside, plus...More",35,September 2015,4.0
Kazakh_Andy,"Busy, noisy, good food.","There aren't too many places in Lagos for the foreign visitor, outwith the hotel restaurants.  Bottles is a Mexican restaurant with plenty atmosphere, and good food.  My only complaint was the tortilla chips which were solid rather than light and crispy.  If that's the worst...More",35,October 2015,4.0
KapilV611,would rate this very good if i were to rate only on mexican food quality,"Its actually quite a popular joint for evening get togethers and group parties.. reason being very good music with live band on some days, mexican food ...
However the interiors and ambience of this place is just average with wooden benches (to give the joint...More",40,August 2015,4.0
jollofmaster,Lively/noisy/rowdy....but ok,"Went with the office crew after work.
Very noisy/rowdy/lively place with a large expat crowd.
You must book a table to avoid hanging around.
The food is OK not spectacular or amazing but the drinks are pretty good.",40,August 2015,4.0
LingfieldGambler,Nothing Special,"Ate here with a colleague.

Everything OK, but nothing was good or great.  Expensive for what it is, but that's Victoria Island.",40,September 2015,4.0
karmal962,Mexican food at its best and awesome margueritas,This is always enjoyable with good mexican food and excellent frozen margueritas by the jug or individually.  The atmoshphere is lively mand it is a great place to bring friends,40,November 2014,4.0
Wayne_SA,"Vibey place,  avoid the Coconut prawns","Vibey place with a good mixture of local and the expat community.  Spent the Wednesday evening there which is party night and packed, be sure to book a table.  Had the coconut prawns, avoid at all costs,  tastes terrible and dry, rather stick to the...More",40,August 2015,4.0
waleo732,Best Fajitas in Nigeria!,I must say I had the best Fajitas here. The waiters were really friendly and the ambience was relaxing (nothing fancy though). It was a bit difficult to locate because there is no clear indication on the outside that shows there is a restaurant here....More,30,August 2015,4.0
Minerva C,Cool.....,"Cool place where all expats hang out and have fun.  There is a band several times a week. Here you dance, drink eat ..... And more!   A lot of smoking going on....you end up  smelling like cigarette at the end of the night.... You decide....More",30,September 2014,4.0
Suitophobia,Awesome Wednesday night,"Place was filled with expats and high end locals watching the live band and drinking countless mojitos and Castle drafts. Even though the place was packed, the service was good and the fualta (deep fried tortilla) was spot on. Will be back for sure on...More",30,August 2015,4.0
Discoverlagosonline,Cool live band,"I have to be honest, I came here late in the evening so did not try the food, but the cocktails are sweet and refreshing. 

I recommend the frosted margaritas, but go easy on them if you are not  a heavy drinker. 

The live band...More",40,July 2015,4.0
Katjab88,Always fun,Been a few times and have never been let down. Food is always good as well as the service! Definitely worth a visit if coming to Lagos just be careful of the margarita's as good as they are they are rather strong!,30,August 2015,4.0
mmandeweg,Nice place,"Impromptu, went on a Wednesday without reservation..... Not smart. Fully booked. Waitress got us a table under the condition we would we gone again by 9PM. Well it was just afer 7PM.
Good food, friendly service and a great atmosphere! 
We will go again, but...More",40,August 2015,4.0
bibivag,Lovely evening out!,"My husband and I visited this Restaurant/bar on a Wednesday evening.  The place was full of people and a band was playing jazzy music.  They had 2 different girls singing and they were great.  They serve Mexican food and we enjoyed the Nachos!
The staff...More",40,July 2015,4.0
niiamahd,Mexico blended into Africa,"Expat crowd noisy but fun live music on Wednesday's, chicken and wings on Tuesday, great Mexican meals, the band is great dishing out music from the 70's, 80's and today. You got to stop over on a Wednesday note could be noisy but great fun.",35,July 2015,4.0
abhayd2015,Customer who cares ? - Waitress.,"A Mexican restaurant tucked away in a quite corner of Lagos, sounded perfect for a quite dinner and beer. I arrived nice and early as I was looking to spend a quite evening and turn in early, the place was nice decent interiors, an empty...More",35,July 2015,4.0
girishkumarnair,The Manager thinks that he is God's Gift to Mankind,We went for a drink and a meal to bottles. One of our friends frequents the restaurant. A dish served was stale. When we complained about this the manager came to the table and asked us in an abusive manner to explain why the food...More,35,July 2015,4.0
GejzaV,Wednesday is OK,"I can confirm that it is a right place to have a fun if you go there on Wed (and Sat if I'm not mistaken). We have been there on Wed and I really enjoyed an excellent atmosphere, live band, good Margarita and a lot...More",40,May 2015,4.0
ANTHEASMITH,Best Mexican food in town,It is a small restaurant off the beaten track on Victoria Island and from the outside does not look like anything. Walking inside the front door was like walking into a bit of Mexico.The home made Nacho's and salsa were really good and the food...More,40,June 2015,4.0
MikaLagos,Lunch,Nice experience. Love the nachos. I heard they are home made. The margaritas are pretty good too. Night scene is pretty cool there as well.,40,June 2014,4.0
ChikaLadybug,Mexican Night in Lagos!!!,"Ok, so we came here on a Wednesday evening (which is apparently when everyone else wants to go).  If going on this day, please reserve a table in advance.  Our food was good.  I must admit, I'm from Texas, so it's hard for another place...More",20,April 2015,4.0
cha7777,The beat and the only mexican food in lagos,"It is a small reataurant with a special variety and very tasty mexican food , it has a different program during the week , better to make reservation as it is always full during the weekend , you will really enjoy the ambiance and the...More",10,,4.0
Ibi O,Horrible Wednesday evening at Bottles,"If you go there on your own as a single Nigerian female, without a man, you will be harassed by the security and/or turned away. ..especially on a Wednesday night. I went there from the office and was obviously dressed in work clothes, so it...More",40,February 2015,4.0
262Blondy,Popular place,"Well,is not a luxury club or glamorous lounge,but the place is very popular!!! Why?!?!I really don't know.There is live music band,performing somehow,very loudly,but people are having great fun! I guess,because of the good Margaritas they served....in jars! Good Mexican food also. Its can be very...More",40,January 2015,4.0
90sTravelKid,Lagos hangout,"I do like a good margarita and thankfully I wasn't disappointed at bottles. There was a live cover band on the night I went which was a Wednesday, sat at the bar as there was no space inside or outside but I learnt that Wednesday's...More",40,December 2014,4.0
972nickr,Decent food but highly priced,"I have been there 3 times in the last 3 week. First time, it was Suturday, with a group of friend. Food was OK but the music was outstanding. The performers were really great. Back two time on Wednesday, first time music was OK, but...More",30,November 2014,4.0
classicchi,Great life music & amazing margaritas,Going to bottles is something for me and my girlfriends..it is a great way to let loose after a stressful week. Wednesday night is good fun because of the life music and the food is quite good and also fresh. Saturday is a rock band...More,50,October 2014,4.0
W0r1d_Tv1182,A little bit of Mexico,"I think many people my look at Bottles and think that it doesn't look like much.  It's at the end of a dead-end street and hidden behind tall walls, so you'll be forgiven for thinking: ""What am I doing here!"".  But once you're inside and...More",10,November 2014,4.0
Tigretonix,"Decent food, great ambiance","If you really want a great table, then this is not the place but if you want pretty decent food with great life music, plenty of ambiance and a nice place to relax and have a drink, then this is definite your place.
Life music...More",40,January 2014,4.0
Ckno,Mexican food,"The margaritas are excellent, the nachos too. The meals are decent sized and not too expensive. There is live music sometimes which is pretty good too.",35,,4.0
gamboolman,It Ain't Texas But It'll Do,Food is good for Mexican in Lagos for lifelong TexMex junkies - but it ain't Texas.  Watch out for the waiter overcharging as this has occurred to my wife - not a good practice but perhaps it was a one off type incident? Regardless check...More,35,September 2014,4.0
Olumide K,Rodent Infested Restaurant,Went there for the first time and it saw rats. Called the attention of the manager and he could care less,35,September 2014,4.0
JenziV,Great hangout,Really good food available here at a reasonable cost. Well known expat hangout even though it's oFf the beaten track. Security available for late night parking.,40,April 2014,4.0
globetravell,Bottles UP,"This is a nice little (Huge though) in Victoria Island, with mexican there. Loved the ambience and live music on wednesdays and fridays. It was jam packed crowded on a wednesday night. Their special frozen margaretta was too good and must have. I being vegeterian...More",40,August 2014,4.0
ramzibk,Excellent vibe,"Food is great, nice vibe with a guitar player on Fridays and Saturdays overall excellent experience. Margaritas there are great",40,June 2014,4.0
isaac24,Great Mexican food,"A great place if one wants to eat some Mexican food washed down with the signature frozen margaritas. Bottles boasts of a live band on Wednesdays and Saturdays, though I prefer the band that plays on Saturdays. Music from the 80s and 90s  goes well...More",40,July 2014,4.0
Nicholas K,Tequila prawn heaven,"For those who want a cool expat hangout without all the old creepy brit and US expats, this is the place to have a good margarita (or three) as well as pseudo Tex Mex food.  A must for anyone wanting a good night out in...More",10,July 2014,4.0
GertdeBeer,Mixed bag,This popular venue presents you with a mixed bag of experienced: on the positive side - great Mexican or Tex-Mex food that equals similar establishments across the globe + attentive service + awesome local band (on a Wednesday). On the negative is the greed /...More,40,,4.0
P1460LCdavidn,Something different and unexpected in Lagos,"Get off the beaten track for a while and kick back at laid back Bottles Restaurant.  Cool tunes and great Homeground nachos,  tacos and fajitas are a must,  swigged down with a frosty cocktail.  This is a great place to escape the tourists.. Highly recommended...More",40,,4.0
chiltern19,Great Margaritas in Nigeria,"Bottles has great Mexican food, and absolutely fantastic frozen Margaritas, in all flavours, but beware, they taste so good, and with the heat of Lagos, it's easy to have a few too many!

The atmosphere is a great break from the chaos of Lagos, and...More",50,February 2014,4.0
lizzielicious,Just average.,This place is just average. The surroundings are a bit drab & dingy. Reminds me of Nigerian boarding schools! I had heard so much about Bottles & I though I'd give it a go. The drinks are over priced & just alright. Food as well-...More,40,May 2014,4.0
Y6571FYandyc,A Constant Disappointment,"I haven't come to Bottles for a few months. I stopped because the service was deteriorating but thought I would do a progress review. 

While the live band is still as good as ever, the food quality is ordinary, the service is very poor and...More",40,April 2014,4.0
TimmoW16,Good social venue,Wednesday is good for a mid-week break with its live music. Food is average but the margaritas can get dangerous..haha,30,April 2014,4.0
Chris C,Margarita,the best Margarita in Nigeria by a long way go for the strawberry as the lemon is just ingestion bring on Bottles,40,March 2014,4.0
