author_name,review_title,review_text,author_rating,visit_date,overall_rating
babyrock246,Not really exciting but fair..,"I had the Asian sesame salad which I thoroughly enjoyed the salad could have been better if there was more chicken 
.typical Cand B industrial decor . Not really a family resturant unless you bring the kids before the crowds troop in.Service was prompt .",40,October 2017,4.0
Ajibola A,My Sunday spot.,"If you don't find me here on Sunday for lunch, then I'm at Cactus...lol.

I love the interior decor here, the staff are very attentive and quick to respond.

The food is quite good if I do say so myself...my go-to meal here is the...More",40,August 2017,4.0
Kevin S,Lagos,"visited here many times and always had good service and food, I seem to remember they would not serve anymore drinks after 10 pm wants as we were the only people left inside so I found that a bit disappointing",50,March 2017,4.0
nickm205,Average overpriced food and decent coffee,"Stumbled across Capser and Gambini's whilst on a recent weekend getaway in Lagos. First impression was good. The restaurant is clean, with comfortable sofas, stylised interior, and attentive staff. The menu is extensive covering sandwiches, burgers, pastas and a variety of other western foods, some...More",40,July 2017,4.0
Robertsnov,Weekday Lunch,"As always the restaurant was clean and fresh looking, the atmosphere inside is very pleasant and has a warm feel to it. Service was quick and efficient and the waiters were, as always attentive. Whilst the food was excellent, the menu has not changed since...More",40,July 2017,4.0
gcxotf,Buono but caro,Had a business lunch on a holiday. Staff & food much better than my previous experience but still prices are on the high side for an Italian restaurant. But a big improvement since my last visit in Dec 16,40,June 2017,4.0
ANTHEASMITH,Little gem,"Was invited to a Sunday breakfast and I absolutely enjoyed every moment, from the quaint road side look of the place to the delightful decor inside, I felt I could be anywhere in the world. The breakfast was absolutely amazing, the menu is certainly very...More",35,June 2017,4.0
Meena G,great food and relaxed atmosphere,heard a lot about the place so decided to go for dinner...the place though no fine dining really lived up to our expectations. the food quality is international standard and they have a good bar.,30,May 2017,4.0
Bola957,A well packaged surprise,"When my girlfriends decided we should have lunch at this place, I was skeptical and thought it would be one of the usual expensive utter rubbish dinning in Lagos with salads as the only real nice dish worth its salt. I was given a huge...More",40,May 2017,4.0
Evetstravelfun,Great Food and Atmosphere,First time to try this place and we will definitely go back. We had a great chicken dish and a delicious chocolate cake.  Prices are on the higher side. Enjoyed the atmosphere and wait staff is exceptional. A must try for date night or girls...More,40,May 2017,4.0
princessashinze,Wasn't worth the hype,"Basically I've heard a lot about Casper & Gambini's and was delighted I could finally get some time to go have dinner there. 
   The first thing I Noticed was that the parking wasn't extensive. 
   Casper and Gambini's has beautiful decor and the waiter was very...More",50,April 2017,4.0
Ifeoluwa F,Girlie lunch,"Had lunch with my daughter, her best friend and her best friend's mum.

Great pasta, great dessert.

My daughter, a really picky eater, ate very well which is a good good good sign",50,March 2017,4.0
zonalagos,"Nice ambience, food came fast","Nice ambience, either our food came fast or we had a great conversation going on..lol. 
Food was OK, I had chicken escalope. 
I found it rather weird to pass my phone to a staff to type in the wifi password...",50,March 2017,4.0
Madeira1964,Food very mediocre - overpriced and dull.,Just a place for a drink after work.  Do not eat there.   Very average food and completely overpriced.   I would not eat there again.,40,March 2017,4.0
Ian L,"Good ambience, overpriced food","Went for a late weekend lunch with friends. Had a burger and fries. The burger was delicious, the fries tasty, and the smoothies heavenly. The décor was tastefully done. The bathroom was dirty however, which is always a distraction in a restaurant. The food and...More",30,October 2016,4.0
tdmac,"Lovey ambience, food and service! Wow","Went along for a lovely lunch on a Saturday with a friend. The location and decor is very inviting and well done.
I commend the service - friendly and helpful. The juices were so lovely, I had to ask them how they make it -...More",40,February 2017,4.0
276irenea,Overly rated,I feel the food is as expensive as the packaging goes. overly rated. you pay for the packaging and nothing else. Cant believe i payed NGN300 for 1 egg that was under spiced also the yam source was more like water and source....(i could swear...More,40,February 2017,4.0
Preshie143,Nice place for lunch,"Nice place for lunch. I find the food average. The service is good and they serve great fresh, mint lemonade.",30,December 2016,4.0
niiamahd,Tasty Contemporary Cuisine,Simple setup but very tasty food. The menu was quite simple and the starters were sumptuous. The WiFi works great and food portions are just right.,40,January 2017,4.0
aevv,Nice place and good food at a reasonable price,"If you’re looking for traditional Palestinian food maybe this is not the place, but if all you want is to enjoy a good lunch at a reasonable price this is an excellent alternative. We order several different dishes but I’d recommend the amazing seafood risotto....More",40,January 2017,4.0
irishboy4,Really good food,"Booked for dinner. Excellent staff and associated service. I had prawns my guest ate steak, which apparently was very good. The wine was very expensive when compared to high street prices.",40,January 2017,4.0
MohamadJr,Average,food is not as expected. very average . prices are very good. the design of the reaturant is beautiful,35,February 2016,4.0
elp4567,"Great quality, nice relaxed ambience","Absolutely adore their chicken sesame salad!!! This place has a very good vibe, you have a vibrant area in the front and cosy space at the back. Food is good quality, modern dishes and presentation but still casual dining. Service and prices are ok.",40,December 2016,4.0
yeankarh,A bit over priced,I visited with my friend over the holiday and had chicken-on-a-brick for lunch. Ambiance and customer service was top notch but the food was barely there and I thought I was bit over rated and expensive.,40,December 2016,4.0
chidiononuju,Night Out With The Boys,Tasty meal. Nice ambience. You really want  to try the Italian Pizza. The Banana and Strawberry smoothie rocks.,40,December 2016,4.0
Roobel,"Good food, good ambience and good waiters",A visit to this place gives you no place for complaints. Casper and Gambinis was one of our to do list. We had casually walked in on a week day for a light dinner. The ambience is welcoming. The spaces between tables are such that...More,30,December 2016,4.0
BryanF4,Expensive but Reliable,A good range of quality meals for all tastes with good service and a full bar make for a reliable meal.,50,April 2016,4.0
gcxotf,Buono,It's a ok place for a quick business lunch good decor food slightly above average BUT staff a bit arrogant. Well this is lagos,30,November 2016,4.0
FrankHosea,Great spot,This is a great spot for breakfast and lunch. It has a fresh cafe style feel and a big menu in terms of options available. Portions are also very decent. I've loved every meal here except the quinoa salad - Quinoa is a rough grain...More,40,November 2016,4.0
Nadim C,Great overall experience,"Been there on several occasions (family, couples, business) and the food/service are always consistent. We were there for brunch, lunch and dinners.",40,October 2016,4.0
Lez M,Fresh and tasty food,"I have been here twice now, for Brunch and Lunch and enjoyed the meals both times.  Attentive wait staff and good quality food.  I have only been when it wasn't full, so I can't say what the service is like when it gets busy.  The...More",40,November 2016,4.0
ZeeGoes,Over rated,"When they opened, the food pictures my friends kept sharing made me break my hiatus from trying out new restaurants and give this one a go. #fail. What I got for my effort was a plate of under seasoned dry chicken with underseasoned everything. I...More",30,April 2016,4.0
Intrepidtravellers_8,Nice Sunday brunch in pleasant surroundings,"The restaurant was packed when we arrived for our Sunday brunch which gave it a good atmosphere. There were families as well as groups of friends.  
We didn't want loads of food so chose a few starters including nachos and yam fries. We also tried...More",30,November 2016,4.0
Valnyla,The Colony...,Early this month. Lovely cocktails...Good Service...Colony in the Ladies! Just imagine the Kitchen...!?!...Never going back!! #heinous,40,October 2016,4.0
David B,Never disappointed,A great spot in Lagos which is really rare to find. Diverse menu with an all day dining concept. Quality of food is great and the atmosphere and decor is very nice. My work takes me to Lagos many times and i always make sure...More,40,September 2016,4.0
Liglossmaffia,Over rated,Where do I even begin? This restaurant is  great if you are a food blogger and need to take picture or even a fashion blogger. It's a beautiful place but the food. I didn't get it. The only good thing was the Chapman. And the...More,40,October 2016,4.0
876steve2016,Enjoyed the atmosphere teh eggs are to die for at breakfast,The eggs just melted in your mouth.  The atmosphere was quiet and the waiters glided in with the food without disturbing the ambience,35,October 2016,4.0
lizzielicious,Always enjoyable,"I've been here quite a few times and have enjoyed it everytime. The staff are nice and attentive, the manager always goes round to ask if everything is fine and take complaints seriously and most importantly, the food is lovely. I've been here with large...More",10,September 2016,4.0
oyexville,Cool spot,"Good place for a date you'd like to impress. Every seat seems private, so I would feel restricted with a group of friends here",50,June 2016,4.0
jollofmaster,"Nice place not spectacular, so so food.","Got invited by some business associates for a lunch meeting...the atmosphere was fresh, cafe style and new which was good.
The food was ok and not at all spectacular with the service a bit lethargic.
Suitable for what it was for but not spectacular.",30,June 2016,4.0
TK0123,Great food at a good Price,"Worth every naira spent!!!

Great ambience for meeting and family as well. 

Staff are neat and service is great.

Their salmon and avocado salad are to die for!!!!",40,August 2016,4.0
Classychic,Classy,This is a very cool and upscale place.the ambience is so different from what you will typically find in lagos. I had a wonderful cup of coffee and a croissant which tasted great. Had to come back to savor the club sandwich which did not...More,40,September 2016,4.0
dedoy2000,Nice,We had run out of a buffet close by cos we couldn't  manage ( thats a different review altogether) we stumbled on this one and it was worth it. Our portions weren't so large  though  but definitely tasty  and ambience  is also nice. High walls...More,40,July 2016,4.0
262Blondy,Excellent,"Very modern,nice decor and yummy menu. Had a lunch there. Good variety on the menu.Very good presentation on food,big portions. Anything we ordered with my friends was above my expectations. good and fast servings. Excellent location also. Good parking. Will be back.",30,August 2016,4.0
mjacob007,New upmarket restaurant in Lagos,"Good decor, clean, ok service, very good variety on the menu and decent selection of wines. I had a goat cheese salad, which was disappointing. however the fillet mignon was succulent and well prepared. we got a cheese cake in a galss, but was tasty....More",50,August 2016,4.0
allas158,Lovely breakfast,"Met a friend here for breakfast and was pleasantly surprised to get a really, really good brewed coffee, excellent pancakes (big, fluffy, beautifully presented) and tastiest fresh apple juice ever. All for about 5-6k. Very handy location opposite to Park&Shop, too. Should come back for...More",50,August 2016,4.0
beachbummer75,Lovely visit,"I was surprised to find a quality restaurant like this in VI, Lagos - the service was attentive, food was served very fast in huge portions except the grilled calamari and it was the modern clean setting that set it apart from the rest. 

The...More",40,August 2016,4.0
Jacob B,Great lox bagel,"I had the sesame seed bagel with lox, which was excellent. The coffee is also very good at Casper and Gambini. I went back and had a burger there that was awesome. Both experiences were really positive and I'd recommend C&G!",50,July 2016,4.0
PaulGM437LX,Not bad,"Visited with a group of 12. Food was good, but not all served at same time, however everyone liked the food and portions were ample. Decor is very good and restaurant was spotless. The only thing that is poor is the price of some of...More",40,July 2016,4.0
Wazobiaa,Nice and calm,The place is very nice for couples and friends the food is excellent specially the salads and breakfast. The price is fair compared to the quality of the food.,40,June 2016,4.0
Onyebuchi A,Reality differ from menu,"Dear Wazobi,
Thank you for the kind review and for taking the time to share your experience with us. Looking forward to your next visit",40,June 2016,4.0
tIGN1,Need a bit more energy!,"After hearing about Casper and Gambini from a few people my boyfriend and I decided to try it. We walked in around 1pm on Saturday and settled in at a seat with a good view of the entire restaurant. The decor is great, I'm a...More",35,June 2016,4.0
Jeanine M,Wonderful food and atmosphere!,"Dear Onybuchi,
Thank you for taking the time  to share your experience at Casper & Gambini's.  We are  sorry to hear that we did not meet your expectations during your visit. Can you please message us your email so we can address your concerns and...More",30,June 2016,4.0
Madgie M,Can't go wrong!,"Friendly staff but a bit slow.  I am not sure if it's the staff or the processes. At any rate, food is nice and location is prime. Clean and great selection of different cuisines for different tastes.  And nice bread.",40,May 2016,4.0
lollylagos,I keep going back,"Dear Tania,

Thank you for your kind remarks, we will share your comment regarding the service with the concerned party. We look forward to your next visit :)",30,May 2016,4.0
Freja A,Interesting food,"This restaurant has the great combination of wonderful service, amazing food, and a fantastic atmosphere. The food selection has options that will cater to both a western and Nigerian palate, and the staff are incredibly friendly. My favorite restaurant in Lagos. Just be prepared for...More",30,May 2016,4.0
4Abade,Good food,"Dear Jeanine,

Thank you for your kind review. We look forward to your next visit :)",50,May 2016,4.0
Y1153AQcatherineb,Functional Food,"I have been to Casper & Gambini's twice this month, so that's a good sign.
The portions are very generous, and overall, quite tasty. The jollof risotto had a delicious smokey flavour , I was impressed by how similar it tasted to our traditional ""party...More",40,May 2016,4.0
AleroR,Uncoordinated service,"I had my birthday lunch with 7 others last week Saturday and it was so much fun. Although my friends were paying, I chose the restaurant as the menu has a wide selection and I had visited 3 times before. My friends who had never...More",50,May 2016,4.0
Dries L,Great food and great atmosphere,"The restaurant is very popular. The dishes we ordered looked like any other continental restaurant dishes, but they all had something special marking them above average.",40,April 2016,4.0
Folukemi A,Great service friendlly staff,"It's not always easy to find a restaurant in Lagos that understands a good salad !  I ordered a salad and was pleasantly surprised, the rocket snd herbs inmy salad were crisp and fresh .. The dressing was light and ingredients were well matched 

The...More",40,April 2016,4.0
olammide,Good Food,"Average food. Chef underwhelms with taste. Prices are affordable. 
Open plan does not lend itself to cosiness. 
Service was friendly and efficient.",30,December 2015,4.0
rebeccae959,Amazing Easter lunch today,"Okay, so this was a 'second thought' visit because we'd been sent to another place which turned out not to be open. This day was our thirtieth wedding anniversary and we just wanted a quiet dinner. I'm very particular about the quality of the service...More",30,March 2016,4.0
Ravi D,Good Diner/Bistro Cuisine,"This is a franchise that has come for the first time into Nigeria. The menu is a medley goods - nachos, steak, burgers etc. All the food ordered was quite well made and with good taste. The service was quite slow. The wine was being...More",40,February 2016,4.0
Rida_SF,Nice,"Good Food, Excellent Bakery, dessert and coffee. Very Nice Decor, Staff under training still since its new.",40,January 2016,4.0
Joy K,Lovely restaurant,"I went here for lunch with some friends. The food was good and the menu had something for everybody. The place is clean, neat and quite modern. The only problem i had was with the consistency, a friend of mine ordered the mango juice and...More",40,February 2016,4.0
andreanV2900WJ,Splendid lunch,"I invited my friend there for the first time while it was my second time visiting the place. It was really amazing, neat, organized and very decent and respectful staffs. I will love to visit more often.",35,February 2016,4.0
Elie Boy M,All in good taste,"Best tasty food ever in lagos and best service with good friendly staff keep it up,
Music is smooth d menu has a lot of choices and the interior is amazn u feel urself in miami😬😬",40,February 2016,4.0
fiazu2018,contemporary,"One of the better restaurants in Lagos, very good food with many options including desert. Bit on the pricey side but worth going back",40,February 2016,4.0
RubyRedSlippers2014,Fab Eats,"Everything I have tried here has been good.  It's a wonderful bright restaurant.  It is great for meeting with friends, doing some work on the computer or just enjoying tea or coffee.  I love their iced chai, they put a bit of a twist on...More",40,January 2016,4.0
CitySampler,Great evening out,"I met up with a friend for dinner on a Friday evening, the first time here for both of us. All very nice: my pasta dish with pesto, her rice and fish dish. The breads were delicious, and my glass of rose wine was well...More",40,January 2016,4.0
AlexK01,Potential to be great,"An absolute C&G fan in the middle east but slightly disappointed with this one. Service is off and a bit chaotic. Food is ....average. Very nice interior though. They only opened a couple of weeks ago, so if they get it right, it could be...More",50,January 2016,4.0
tIGN1,Brand New and Cool Already!,"Brand new restaurant from the Lebanese chain brought to Lagos. Very nice selection of food prepared with good quality ingredients. 
Very interesting fresh bread selection.",40,January 2016,4.0
TukeMorgan,Great Ambience,"It's a pretty new restaurant in VI. The Ambience is Amazing but the car park is really small. I had their Quesadilla and it was Delicious. My friends tried chicken under a brick, suya, pasta pesto, cous cous, escalope and steak. My drink wasn't the...More",50,January 2016,4.0
204sherifz,A great place,"A great place to sit eat and enjoy, deserts and bread are great. Very nice interior. A lot of variety of food and atmosphere",40,January 2016,4.0
KLLeach,Not quite ready...?,"The service is not terrible. However it is far from good! They are trying but there is still a lot of room for improvement at this stage. Small things e.g. bringing starters and main meals together when you asked for the starters first, and bringing...More",30,January 2016,4.0
John C,Terrible,"Very terrible service specially if it's crowded , it's like they are not ready to open yet I am extremely disappointed..",50,January 2016,4.0
AdioB,Fine Dining,"On entering the restaurant, the decor and furniture gives you the feeling that you are in for a treat as you are pleasantly welcomed and ushered into a lovely air conditioned dining area, where fine cutlery and a lot of stylishly branded items, from the...More",40,December 2015,4.0
