author_name,review_title,review_text,author_rating,visit_date,overall_rating
digitallevi,Upscale Accommodation in a Central Location,"The best part about this place was its Location. It has a beautiful view of the ocean.Also since i traveled on work, it was right in th e middle of the offices i wanted to visit.  Rooms are super clean, great interiors. Service was spot...More",40,February 2016,4.0
Ibadanboy,Nice!,The Federal palace Hotel (lovingly known as FPH) is an institution in the Hospitality + Food & Beverage industry in Naija. The restaurant serves delicious food in a nice environment. Lovely,35,April 2016,4.0
ayoawejoseph,The best kept secret in Lagos,"Federal palace 5 Star hotel is the best kept secret in Lagos, from the lounge to diverse expressions within the hotel, you know you are home away from home.",40,February 2016,4.0
Swissdiver,A nice option when staying at the hotel,"Since I was staying at the hotel and it is difficult to go out in the evening as a foreigner, I had a couple of dinners at this restaurant. Food was surprisingly good, as was the wine by the glass. Decent service. And very nice...More",35,May 2015,4.0
Austin O,Wide variety of cuisines,"Lovely arrangement and choice of cuisines, it offers a standard that other restaurants could learn from.
Nice environment overlooking the Apapa Sea Port form Victoria Island. Diners have an opportunity to see large ships sail while dinning. Since it faces the Atlantic ocean waters, it...More",50,April 2015,4.0
612kathleent,Surprisingly great taste and good service!,"I have a bit of a bias. I tend to think that hotel restaurants lack the flavor and ambiance I tend to look for when I go to a restaurant. That, and I tend to think they are overpriced for what you usually get. This...More",40,October 2015,4.0
karmal962,Beautiful Terrace with seaviews,This Hotel has a great terrace and lunches on the terrace with the beautiful seaviews is fantastic as there are very few places to go in Lagos that give you this lovely outdoor experience.  The gardens are beautiful and green and the terrace has fans...More,50,November 2014,4.0
CSRam,Federal Palace working Lunch Buffet,"Afternoon buffet, better be early say before 1245 pm, else you' ll see that you are charged the same but the choice reduces, which the chef who are around the buffet will clearly say it is over/finished. as though it is just normal.The Govt must...More",40,August 2015,4.0
Neeta T,An evening of enjoyable music,"In the last few months, Federal Palace has introduced a special themed dinner on the last Saturday of the month, with a live jazz performance.  While the music is not strictly jazz, the vocalist is really good, and obliges you with your choice of songs...More",50,July 2015,4.0
Nakusupat,Great View,Federal Palace has the best view of the ocean. Their food is great and drinks are also reasonably priced. Their business centre served me well while I was in Lagos and I'd definitely go back when I visit this year.,40,,4.0
Omolara O,Great Hotel and Excellent Banquet Services!!!,Our office hosted a lunch reception this past weekend for a small group of 20 people at the Explorers Restaurant in Federal Palace Hotel and we had a wonderful experience! The hotel grounds are beautifully maintained and the banquet facilities are excellent. All of the...More,40,,4.0
Eddie06,Probably being a bit harsh,Ate here early evening after a buusiness meeting. Strongly navigated to the buffet rather than the a la carte by the waiter but thats not so unusual in a place like this. Pretty good selection and not at all busy at 19.00 in what is...More,30,June 2014,4.0
KENVAN2014,GOOD RESTAURANT,"Ate here during a workshop at the hotel. Was impressed with the food quality, variety and general facilities at the restaurant. Would recommend as somewhere to visit if you have the chance.",30,November 2013,4.0
Mamameji,"Tasty food, very limited variety.","For a hotel as beautiful as the Federal Palace, the buffet lunch was a huge disappointment as options were very limited. Menu consisted of mainly Nigerian dishes with just a few continental offerings. This must obviously be the reason why it's buffet lunch is cheaper...More",40,December 2013,4.0
Victor O,Tasteless meals - surprised,Standard hotel but with a restaurant that churned out tasteless meals.  I thought it was down tho chef on duty the first day.  But when the second day wasn't any better I stayed off the restaurant till I checked out.,50,December 2012,4.0
princesasOfiaG,OVER PRICED,"The food is horrible  ,the portion sizes are to small for the money.. It´s to bad cause the overall atmosphere is nice, and the decor is well done. It is a nice place to meet for drinks , but don´t bother for the food... I...More",40,May 2012,4.0
katherine A,Good Food,"Great choice of restaurant for buffet. Everything set before you is simply delish. I would have ranked them perfect except for the fact that one tends to get tired of the buffet after 2 or 3 days and, ""in my opinion"" the set menu has...More",35,October 2012,4.0
Helen-Nellie A,Classic traditional -Nigerian meals Served,"Oh the meals there were right on point. The food is great - well cooked with the lasting traditional taste, it feels like home away from home.",40,October 2011,4.0
holjones,"Slow at times but great food, no issues!","One does sometimes have to wait a while for the food (not sure if this is a staffing issue) but when it comes it is always excellent.  On the rare occasion that there is an issue, it is sorted quickly and efficiently.  Rack of lamb...More",35,July 2012,4.0
Rumbi304026,Lovely place,"Professional services, pleasant staff, very clean and the food and atmosphere was excellent.  Beautiful entertainment area although a bit pricey.",20,November 2011,4.0
princesasOfiaG,service good food not....,"we were a group of ladies for a ladies night out.. enjoyed the bar area for a few cocktails, however the food was overly priced, the portion sizes very small, and tasteless... i dont mind the ambiance, but will not eat here again... clean overall,...More",40,April 2012,4.0
Blackgoh,Taste of Hong Kong Cuisine... At 363-373 Nathan Road (Opposite Nathan Hotel),"A great restaurant that offers value for money and traditional Cantonese cuisine. 
My family and I managed to taste a good selection of Dim Sum, roast goose, suckling piglet, simmered chicken feet with peanuts and abalone sauce, etc...
A one-stop restaurant if one cannot go...More",40,,4.0
Ify O,"Cold food, good ribs",The food was cold probably because it took so long to get there. The menu is lacking with variety but the ribs are nice,40,January 2012,4.0
Olubusayo A,great hotel,"comfortable environment and relaxing, great rooms and welcoming environment",40,,4.0
ArynAjalaTravel,Good for business,Nice for sunday family brunch and for business meetings and business lunch. Its good and formal and a nice place to take a client or a guest. This is an old establishent that has been renovated and well mainted over tie. Its one of the...More,20,,4.0
