author_name,review_title,review_text,author_rating,visit_date,overall_rating
irishboy4,Breakfast,"Very good service but very limited breakfast menu. I’m vegetarian so did not want bacon, sausages or any other dead flesh. but got charged full price. So this made for a very high price of $14.60 for beans, 2eggs, 1 mushroom and half a small...tomato. I should have been able to order specific items. The eggs were very tasty btw. A pity about the pricing structure because I live nearby and was looking for a regular place to eat breakfast. I had walked there after sitting in Basilico which was empty of staff but open.More",50,October 2018,4.0
Dammieabiola,Good price point,"The food was alright , I had a full English breakfast but asked for a Spanish omelette , I didn’t taste any salt in it.my partner had a philly cheese steak sandwich and the bread was way too soft but the meals were very filling...More",40,October 2018,4.0
mandyfyfe,"Food is good, outside space is nice","I like the food here, its simple and cooked to order so you might have to wait a short while.  Outside space is great but the water feature is a bit noisy to say the least!",45,September 2018,4.0
iyoboi,"Good food, large portions",Great family restaurant. Loved the suya calamari and the beef quesadillas. Overall good quality food and sizeable portions.,40,October 2018,4.0
yassarh2016,Tasty food,"Went there with friends during July.
They have outdoor and indoor seating where the ambiance of both is really nice.
Their food is really tasty, but the service was a bit slow.
I liked the fillet-steak sandwich the most.",40,July 2018,4.0
Iota-E-S,Great food and lively interior,"Crust and Cream is a hidden Gem. It requires a bit of effort to visit
it is situated in a relatively 'quiet' street close to a cathedral.
Cards accepted, and wait –time is circa 30 Minutes
It has ample green outdoor areas  and a regular...More",40,August 2017,4.0
CSRam,Lunch break,"First visit, noticed three type of seating they had, one was in the ion but with a shelter, the second was cafe type and third sort of fine dining type.chose to sit at fine dining area. The stewards looked and behaved very professional and they...More",40,July 2018,4.0
Tonyola_xo,Food ❤️❤️,"If you live in Lagos and you’re looking for somewhere affordable to have a nice lunch with your friends and family, Crust and Cream is the place to be.
The price menu is very affordable. Customer service is lit 👌and the food is delicious 🤤...More",50,May 2018,4.0
yizam2017,Wonderful service and delicious food,Staff are warm and friendly. My colleagues and I ordered several meals and none of us were disappointed. Would highly recommend it. Going back for the deserts we were too stuffed to try....,50,May 2018,4.0
Pinkjacket,Best place for professional meeting,"Crust and Cream has been around for a while and unlike most places in Lagos, they have kept improving on their standards.",40,April 2018,4.0
WIH-Intl,"Fabulous Food , Great Atmosphere","Casual Dinner for 10 women.. 

Lovely Atmosphere... 

Food was delicious... Seafood Creole is 👌... Chicken wrap was divine .. 

Clean .. 

Attentive staff.. 

All round great experience..",40,April 2018,4.0
Arne B N,Hidden place,"Very good place, which is triple with a cafe with baked goods, a bar with lounge, and a restaurant at its very heart. Eaten there 3 times and the food has been good every time. However, they do not have proper coffee there, only espresso...More",50,April 2018,4.0
Midibabe,Lunch at Crust & Cream,"Yummy Meals, quite an interesting experience.
The restaurant ambience is nice and cosy and they do have yummy desserts.",40,May 2017,4.0
adey_naija,Family Birthday Breakfast,"My  brother in law had a church service and breakfast to celebrate his birthday and Crsut & Cream was selected. We went with the option of both American and Nigerian dishes.

First thing to mention is that the portions are generous and filling . Second...More",40,December 2017,4.0
G5961YWdavida,Wonderful Place to Eat with Friends and Family,Veery nice ambience. Very nice food. Very good and courteous staff. I will always recommend Crust & Cream for Lunch and Dinners with friends and partners.,40,June 2017,4.0
Madgie M,Tasty lunch,"I wanted to try somewhere new for lunch during the school break, so I decided on Crust & Cream with my two daughters.
We parked some distance away, and when we arrived I was tempted to turn back. The exterior looked a little shabby. Once...More",40,October 2017,4.0
zonalagos,When the manager lacks customer centricity,"Very rarely will you find an establishment where A leader fails woefully, yet the staff and food are a 5/5 - Welcome to Crust&Cream 😏

Very pleasant staff, appeared genuinely happy to have us. I had the Chicken Pasta Carbonara 👌🏾and a slice of the...More",40,October 2017,4.0
Nata E,Lunch to celebrate a friend's goodnews,"The Customer service was very good and the food was well plated, mouthwatering, and delicious. The ambiance was good, quiet and friendly.  The waiters were also very friendly and helpful.  It didn't take long for the food to be served.",45,August 2017,4.0
Travel_Zeee,Horrible horrible Customer Service from the manager  and poor quality take away order,"I've been going to crust and cream for sometime now, mostly for their pastas which I like. I however made a bad call to order some food for delivery, assuming quality will be the same. I ordered spring rolls, beef quesadilla, Seafood baked pasta and...More",40,September 2017,4.0
Bart_Boy_ID,Great palce for Hangout,"Yes!! Here you can hangout and chit chat with ur best friends. The food serve is the best, you should try the creeps and cakes.",40,June 2017,4.0
Mamameji,Great food,I really love the food at Crust and Cream. I have been a couple of times and everything I have eaten has always been very tasty. They also have a pastry bar with lots of lovely pastries and desserts. My only grouse is with the...More,20,May 2017,4.0
ol b,Great Food and Shisha,The ambience in the restaurant was incredible and created a very relaxing vibe. The staff members were very courteous and the food came out pretty quickly after we ordered. The medium rare T-bone Steak was well seasoned and tasted nice with the accompanying creamy mashed...More,40,June 2017,4.0
magieware,Pastries and desserts,I particularly like their bread rolls abd croissants. They also have some pretty cool ice cream. It's my quick pick up pastry place,10,February 2017,4.0
Oge O,Crust and cream,It's a great place for people with sweet tooth. For me the main courses are over rated. The Chicken Roulade was tasteless. The interior is cool.,40,May 2017,4.0
Elizabeth O,Interesting vibe,The place has various sitting areas depending on your mood. The menu had an interesting variety allowing one mix the local n international cuisine. They need to provide for international card payments in the restaurant..,40,May 2017,4.0
Olubilly,Lovely!,"I am a sweet toothy......and checking out all those sweet and lovely cookies & cakes was heavenly.
Great customer service.....will be there again!",40,April 2017,4.0
Y6571FYandyc,Great Food Good Value,"I have been to Crust and Cream for dinner, for breakfast and for ice cream. It's a nice setting, the menu provides plenty of options for every palate and it's reasonably priced. For dinner I can recommend the Spicy Singaporean Chicken which will appeal to...More",40,April 2017,4.0
juliamP5031RG,love the food!,great food and excellent service. Their banana bread is to die for!!! I would recommend their grilled chicken salad also and a good cup of latte for digestion!,40,January 2017,4.0
380yemis,Late Breakfast,"So our Mothers Day celebration continues. Idea was to treat my wife to a cool breakfast and Cream & Crust delivered. Wifey had  English Breakfast (stewed egg, baked beans and plantain with complimentary glass of juice) I went for English Breakfast ( toast, eggs, baked...More",40,April 2017,4.0
Valdis A,Aveage,"Very average place. Can't tell you something more, because as I saw - there is no any specialty in the concept of cafe. Simple, regular menu with very average service (floor manager always pushing waitstaff to attend the table or to do something). But clean...More",50,February 2017,4.0
Paul H,Late evening snack with my wife,"Good quality food - we both ate fish dishes and quite enjoyed. Fresh lemonade drink was far too acidic and uncomfortable to drink - one waitress on our restaurant section due to a private party in another section, so service was poor - couldn't even...More",40,March 2017,4.0
AvnerNa,"Nice, Clean and fresh food","strongly recommended for breakfast and lunch. and for meetings and families.

very good service.
fresh food and clean place.",40,February 2017,4.0
dejijolaoso,nice place,"great dining had a good spicy chicken dinner with homemade juice.
A bit pricey but you will enjoy the place.",45,January 2017,4.0
Chinchin09,My morning get away,"Great place for a yummy snack, tea or coffee or a sit down meal. I just love Crust and Cream. I have taken my husband and he loved it. My children love it. They always have a wide range of baked stuff.
Great indoor and...More",40,February 2017,4.0
mjacob007,Had a good time and food was good too,"We were at crust and crème for dinner and were very impressed again. Food was very good and large portions. The service was outstanding too, looks like they have just had a training. Stir fried noodles and prawns were nice, philly cheese steak sandwich and...More",40,February 2017,4.0
Oludare A,Crust & Cream Cuustomer Service is terrible,"I have never seen such poor service in my life before this day 27/12/2016.
Not only did it take 1 hour 5 minutes for our order of an english and american breakfast to be served, but a customer that came after us got served before...More",50,December 2016,4.0
Ayo O,They Take the Cake,"Crust and Cream is one place I will gladly recommend for quality food and good service. From pasta to burgers to salads and pastry, you won't be disappointed.
And it is not pricey, especially when considered in respect to its neighbourhood.

I also love the...More",40,December 2016,4.0
beachbummer75,Mouthwatering desserts at amazing prices,"I am a huge dessert fan and so far, this is the best place for those craving for a really good quality dessert.  There is a wide range available to suit all palates and the prices are very reasonable compared to other places we have...More",50,December 2016,4.0
BryanF4,Good Desert Offerings,Excellent pasties and ice creams are the key attraction here. Perfect for a coffee and snack after an outing elsewhere.,40,October 2016,4.0
TukeMorgan,Consistently Good,I have been to Crust & Cream about 5 different times and had a Great Experience each time. It used to hands down be the most affordable restaurant in VI with Great Quality food. The prices have gone up a bit due to the current...More,10,September 2016,4.0
FatimahAK,Always good,I love this place period. For couples or for group dining. Food is always good. They are always very accommodating.,40,November 2016,4.0
794ceciliaj,Fabulous,"A gem of a place in a quiet corner of Victoria Island, Lagos.  Breakfast there one morning in September 2016 with a friend. I had English breadkfast. What a treat! Mr Paul's service made it all the more enjoyable. I would definitely go again next...More",50,September 2016,4.0
Jad S,Good old Crust & Cream,"A very nice restaurant with smoking & non-smoking areas.
Went there on a Sunday lunch, had the spicy prawns. The food was fresh and served warm. The coffees and desserts were also top-notch.
Mohammed the Lebanese manager was also very kind and helpful and chatty.",40,September 2016,4.0
PatrickHaggerty,"Good eats, great desserts!","I thought at first this was just a bakery with great deserts. It turned out though that they have a bar, restaurant, and a bakery. I ate a burger and a fruit tart. Yum.",50,October 2016,4.0
Ibarieze,Wonderful,"Tucked in a quiet neighbourhood in Victoria Island, yet brimming with customers. The decor and setting will catch your attention; and the array of sumptuous food and confectioneries will keep you coming back. Wouldrecommend again and again.",50,September 2016,4.0
mjacob007,Tasty food and pleasant staff,"good choice of ice creams, cheese cakes, breads, wafles, suya, steak, pasta. staff were pleasant and helpful. very pleased with the food and good ambience, although when you look at it from the outside, its not so attractive.",50,September 2016,4.0
262Blondy,Very good,"Very good place for meetings,dining. Its big,also have outdoor garden space.Good variety on the menu.Bakery for purchase and order. Available parking.",40,August 2016,4.0
Discoverlagosonline,"Awesome meals, pastries and cocktails!","A great pastierie and restaurant in victoria island. The seating area is light and airy and the environment is spotless, they have an attractive outdoor seating area with a patio that is beautifully designed. 

The restaurant do a Moorish caesar salad, I would also recommend...More",45,August 2016,4.0
Roobel,Good as expected,"I had read pretty odd reviews in the blog eatdrinklagos about this place and contrary  reviews in TripAdvisor. So I decided to try it out myself. So here's my opinion. Pretty good ambience. Outdoor, indoor, lounge, smoking lounge, cafe, bar ---- everything very conveniently and...More",40,July 2016,4.0
PraveenK298,An Exclusive Dinner,"My wife and I enjoyed an exclusive dinner at this restaurant. The out door seating arrangements are an excellent place to relax. The food prepration is excellent; the helpings are large. The pricing is reasonable. 
The environment is excellent.  The waiters serve with a welcome...More",40,July 2016,4.0
Bart_Boy_ID,Great Place for relax,"Great place for relax, great environment. Plenty choice of food menu and the dessert also great. 
Smoking room with AC.",50,July 2016,4.0
tjsmart,Best Carbonara pasta in Lagos!,"Great food and service when you get there. Delivery service is often not available and phones were ""turned off"" on more than a couple nights.

When you get the food though, all tastes great and is well prepared. Take-out options available.",40,June 2016,4.0
SlimBF,Great atmosphere,"Lovely bread and cakes with friendly and very efficient staff, TVs everywhere showing lots of sports. Pizzas are OK as to the sandwiches but great bakery products and bread. Separate smoking room makes a change in this part of the world.",40,May 2016,4.0
Yinka S,Lovely laid back Dinner,"Went here with some friends for dinner on a Friday night.  The place was not overly  packed.  The food and service was a 10/10.  The drinks were also amazing.   Loads of varieties.  You will not be disappointed.  
I am looking forward to brunch at this...More",40,February 2016,4.0
THLagos,Good food but service staff problematic,"Had lunch at Crust & Cream (which is on VI) and the pizza was very good. Problem was four slices of pizza were left over and I asked them to be belted for takeaway. When I got home and opened the box, only three were...More",40,February 2016,4.0
Omoba88,Nice,"The first time I went was when it first opened , me and my friend didn't really enjoy the food. Second time lucky, I had a spaghetti bolognese with the bread sticks it's was really nice. I also usually buy the marble cake yum ..",40,December 2015,4.0
Dudulicious,11am,"Interesting new joint for breakfast/brunch. Good, friendly service, freshly baked pastries, filling and tasty breakfast. 

Next visit? Lunch time so watch this space!",50,September 2015,4.0
viviani204,Try the grilled calamari with suya spice,"Crust & Cream is NOT in Festac but at 11, Musa Yardua street, Victoria Island. I went on a date there recently and was pleasantly surprised to see that there was a proper restaurant in addition to the pastry corner. I had the grilled Calamari...More",50,July 2015,4.0
Anita F,Wrong city is on Tripadvisor...It's in Lagos,"I loved this place so much that I wanted to bookmark it in the Tripadvisor app,  but I was sad that it doesn't show up in Lagos listings.  

This is a delicious,  comfortable restaurant",20,September 2015,4.0
AEMSouthAfrica,Awesome,"Stunning Food, lovely to sit outside in the beautiful garden.  Service is good, and the pricing very fair.  Absolutely love this place and will go time and again",40,August 2015,4.0
michaeleP9387CB,Good for a chillout with friends,"I came here with friends on a Friday night after work. Its quite a chilled out restaurant. It has an outdoor sitting area on the side, probably with about 6 tables. You could order Sisha to smoke outdoors. There's a lot of space in the...More",40,July 2015,4.0
Tu-Vic,"A warm, friendly place with good food",I had a lovely brunch here and was impressed by the warmth and attentiveness of the staff and management. They really go out of their way to make you happy. I enjoyed my meal too. Looking forward to returning and trying other items on the...More,40,June 2015,4.0
stoma4u,Talk of the town,"I enjoyed there food and the service is great. Varieties of pastries as well food and drinks, the service is top (thanks for the management ) hope to open in Abuja 😢",45,February 2015,4.0
MiddleMan2014,Best new restaurant in Lagos,"Great food
Great pastries
Great coffee
Great everything!
This is a must check out if you're in Lagos, they literally serve anything! Quite like a Cheesecake Factory, Lagos style.",40,October 2014,4.0
