author_name,review_title,review_text,author_rating,visit_date,overall_rating
Abere N,Great Food; Avoid if you don't have deep pockets,Great ambience; Excellent customer service from start to finish. Waiter was really helpful in guiding me through the menu. Total professionalism was shown by every member of staff. The food was soooo good! I didn't have to wait for long for the food to come....More,50,November 2016,4.0
ZeeGoes,Bland Food,"Every time we ate here, I wondered why my aunt kept picking this place every year for her birthday dinner. The food is so unbelievably bland. They need to taste the food at Jades palace and get themselves an upgrade on everything.",10,December 2015,4.0
Srikanta P,Superb,Authentic Chinese food. good variety. Prawn and crab dishes are excellent. Both for family and office gatherings. Need booking in advance.,30,December 2015,4.0
collinsn588,Good,"Impressed With the dinning hall better than most chinese resturants in London and other uk cities. 

Looks more like a world food court chineses resturant .will be ace if its buffet",30,August 2016,4.0
veenakrishnamoorthy,Good food,"They had a whole vegetarian section, however only a couple of them are actual vegetarian with no meat/fish sauce or meat fish added.  We had white rice with Eggplant in Schezuwan style sauce and it was excellent.  The size of the portion was very good....More",20,August 2016,4.0
Adhinarto,Good food,Good and consistent food quality. A bit pricey but still worth it in comparison with any other Resto in town. Too many staff hanging around while dining but perhaps that's the way to maintain good service having been around for years.,40,August 2016,4.0
talltail008,Glass half full for too high a price,"Arrived at the restaurant for a family celebration. Ambience was fantastic and there were more than enough waiters in sight which is always a good sign in my opinion. However, food arrived and general consensus from a party of ten was that the food was...More",40,July 2016,4.0
K d,Terrible Service,"This place has been fading in terms of service for some time, the attitude of the servers and owners is abysmal!",40,July 2016,4.0
Roobel,Good Food and Good Ambience,Food was predictably good. In fact very good and you could taste the freshness. The restaurant was large and yet exhibited warmth in form of it lighting and bright red Colours. Started with the most recommended the prawn in mayo starter. Was simple but outstanding....More,35,July 2016,4.0
Ashley648,Good Chinese!,Cleanliness and presentation are a big deal to me. When I dine in at Pearl Garden I know I can expect just that. The food is pretty good and the service isn't too bad either. This is the one place I come to when I...More,30,June 2016,4.0
shadebabs,I love the food,"I have eaten in quite a few Chinese restaurants but I truly love their food and when I need to eat Chinese food they are my first option. Their vegetable spring rolls I love so much , chicken corn soup, beaf in green pepper, chicken...More",40,August 2015,4.0
Beverley O,10th year wedding anniversary dinner,"Nice ambience, ok customer service... I would say this restaurant is over-rated. It's good but not excellent in my opinion. The crabmeat sweetcorn soup and pancakes and crispy duck were good. Can't quite say the same for the spare ribs, and the lamb dish I...More",10,June 2016,4.0
Ibadanboy,Nice!,"The Pearl Garden is one of the longest running Chinese restaurants in the country. Still going strong, great food, nice place, good service. Lovely",20,April 2016,4.0
themsobi,Pricey but worth it,"Pearl Garden has been a family favourite for special occasions for almost a decade. The food is excellent, the service is superior and the decor is beautiful. It's pricey but my best Chinese restaurant in Lagos.",40,December 2015,4.0
DarkOsh,One of the Best Chinese Restaurants in Lagos,"A must eat if you are a fan of Chinese food.this is one the best places to eat that in Lagos. you are guaranteed satisfaction when you eat here. 
i tend to come here at least twice every month with the family. one of our...More",40,February 2016,4.0
Ezeji,Nice and Pricey,"Great Chinese cuisine. Lovely Ambience. Generally ok but quite procey.

I could not find anything to complain about. Loved the experience",40,January 2016,4.0
Rida_SF,Excellent,"Best Chinese Food you could ever taste. Very good service, decoration is very nice. good for families.",30,November 2015,4.0
Peter B,Great food,Went to Pearl Garden on Valentines day with some friends. Very nicely laid out restaurant with a great selection of items on the menu. I do however think  it is overpriced.,40,February 2016,4.0
TukeMorgan,"GreatFood, Loved by Families",My dad has 2 Favourite Chinese Restaurants in Lagos and Pearl Garden is one of them. We go there almost every year for New Year's Day Lunch/Dinner with my Extended Family. The food is consistently good and the ambience is nice and posh. Many families...More,50,January 2016,4.0
kikidee007,Good springrolls,I went there to get prawn mayonnaise spring rolls. They were good. Not sure I would like to sit there to have a meal. The decor looks very impersonal.,50,September 2015,4.0
SubodhB,Nice Chinese restaurant,Nice Chinese restaurant in Victoria Island good Chinese food. Good for business dinners. Nice Ambiance too.,40,December 2015,4.0
PrashantDokania,Expensive Chinese Cuisine,We had a business dinner party at this place and found it to be very  expensive. The food was decent and someone looking for fine dine Chinese cuisine should visit this place and at the same time be ready to pay a price for this.,40,December 2015,4.0
Toni190454,"Passable food, Steep prices","This is a restaurant of sorts: average quality food at sky high prices; attractive decor but lacking in coziness; quite a number of waiters and supervisors but service was quite frustrating. In terms of value for money, Pearl Garden is below average. If you must,...More",40,December 2015,4.0
CSRam,Farewell Party to a family going back to India,"We had all kinds of people on our table, children, adults of different age group, the group was a bit noisy but the service personal were very patient and also their suggestions were good on the menu, The food was good and we all enjoyed...More",35,December 2015,4.0
E7837YPricharda,Most authentic Chinese food in Lagos,My family and I have been coming here for years and we believe Pearl Garden offers the most authentic Chinese food in Lagos. The food is of good quality but the service can be disappointing with many waiters who are not well trained. The restaurant...More,30,November 2015,4.0
Joseph M,Beware of special 'expat' prices,"Food is good but VERY spicy, hot. Decor is nice. Service is typical for Lagos...they don't really understand what service is.  Prices are astronomical. US$ 20 for a portion of simple fried rice! They left an order of ribs off a take out order and...More",40,October 2015,4.0
612kathleent,Biggest King Prawns....EVER!!!!!! Be prepared to pay though....,"I tried this place out at the recommendation of a colleague. I thought the ambiance was beautiful and on point. Additionally, I thought certain aspects of the food to be good as well. I felt overall the food was super greasy and lackluster in flavor...More",40,October 2015,4.0
Gbemileke O,THE PLACE FOR FAMILY,whenever you just want good food with great service and a lovely gateaway with your family. This is THE PLACE,30,April 2015,4.0
Wayne_SA,"Really good chinese food, amazing atmosphere, but expensive","The ambience and quality of good is really good but does not come cheap.  If you don't mind paying for quality then definitely worth a visit.  For 4 people each with a main dish, a shared starter and 6 drinks, bill was in the region...More",50,August 2015,4.0
Vania M,What a downfall!,"This used to be the best Chinese restaurant and my favorite Chinese restaurant in town! Even though the ambiance was never very good (big open space, no intimacy, noisy, not cosy at all,..) at least the food and service used to be perfect. this all...More",40,June 2015,4.0
Choba14,"Fantastic food, but very expensive.","Lovely establishment, with limited parking. We had outstanding prawn and mayonnaise spring rolls. Lovely chicken curry, prawn dish and fried rice. The service was good, however the tables are too close together and the food is extremely overpriced!",20,April 2015,4.0
wikotan,Service! Long way to go...,"If you are in a hurry...please dont order pork dumplings. ..otherwise you can miss a flight....Service was also slow  and the only verbal conversation  from the service staff I can recall  was ""Can I clear the plate ""...though quite pricy, the food was good but...More",30,,4.0
548michaelc,Good Chineese food,"This was a really good local Chinese joint, but as everything in this city - very expensive. I'd still come back given the choice",50,April 2015,4.0
0m0lara,Luxurious atmosphere and delicious food,The waiters brought hand towels for us to wash prior to the meal and the service was spectacular throughout the entire meal.  The food was top notch.  A recommendation for all in Lagos!,40,March 2015,4.0
robertpN1206EF,Nice but not special,"The food was good but I have had better.  The service was okay.
I found nothing about the restaurant that would make me want to go back.  In my experience there are plenty of better restaurants in Lagos.",10,March 2015,4.0
JHurter,Not impressed,"It was Valentines so we (table of 8) expected them to be busy and were aware service would not be tops, but unfortunately the service was terrible and I feel they were trying to cash in on the night and seat too many tables. The...More",30,February 2015,4.0
Rahulshinde,You get as per what you pay!,"Definitely the best or equal to Jade palace in Lagos Island. Typical chinese, luxurious and spacious, equipped with private rooms too. I went all the time to attend company dinners. Whenever we had guest from parent company, this is the place we visit. Good food...More",40,September 2014,4.0
Vania M,Best Chinese in town,"The food is really really good!
Quite pricey for a place with no imported products
But you can't go wrong with the food",40,December 2014,4.0
262Blondy,The best Chinese food in the town,Very good Chinese food with excellent atmosphere for dinner or business meeting. Is a kind of luxury place compare to other Chinese restaurants in Lagos. Price is affordable.,35,January 2015,4.0
ChikaLadybug,"You don't need to order the ""premium"" ice cream","Went to this place with family and was pleasantly surprised with everything. Everything we ordered was very good ( and we ordered a lot), the decor was very nice and the servers were good (except for ours who was pretty flat). Because everything was so...More",30,December 2014,4.0
Osj3110,Lovely,"Pearl Garden has a beautiful ambiance about it. It is clean and very comfortable. no odd smells or scruffy looking waiters. The restaurant floor plan is spacious and one can easily move around between tables.
Unlike most Chinese restaurants that serve bland commercial quality food,...More",40,January 2015,4.0
richtank,Best service I have had in Africa,Went to Pearl Garden on a Sunday evening with a friend. The great service started with the well suited security guards who actually provided some value in helping us park and didn't ask us for money. Inside we were greeted and politely shown to a...More,40,December 2014,4.0
Abyurla,Surprise birthday dinner for a friend,I went with a few other friends for our mutual friend's surprise birthday dinner planned by her husband so he had made the reservations well ahead. The food was yummy and the ambience was good.,50,April 2014,4.0
Renua,Always a good option,Want to eat Chinese in a good clean restaurant? Good ambience? Good service? Then this is your restaurant. I'm not saying it's fantastic or 5 star but it is good! A Sunday family lunch favorite,50,July 2014,4.0
MsMot,"Excellent food, great service","We were 2 couples on a Saturday night out and Pearl Garden did not disappoint. We sat downstairs and the ambiance was good.

There is space upstairs for parties and get-togethers

The food was of high quality. We had Won Ton soup, steamed dumplings, and...More",40,November 2014,4.0
linda o,"Perfect Meals, slow service","This is a high class Chinese restaurant, their selection of meals is wide and they are all delicious, so it's always difficult to make a choice. The only drawback is, if you do not make a reservation, it takes a while to seat you. Very...More",40,July 2014,4.0
KapilV611,"Chinese cuisine : Good Food, not so good service",you may miss the smile or speed you look for when you go for a meal here. Restaurant offers good food at a slow space. Have been a regular visitor since 2008 and experienced deterioration in service levels over the years while Ambience has gone...More,50,June 2014,4.0
GertdeBeer,Go there for only food,"The poor attitude and lack of interest of the waiter clearly starts with the owners who observe from a distance. Do not try a business meeting here: the load birthday celebratory singing, awkward tables and cash or local card only will not bring me back...More",40,,4.0
Oyesola,i love pearl garden,"truly nice Chinese restaurant. being one that loves chines food, i frequent different Chinese restaurants and i can tell you that pear garden is a good one.

they also have space upstairs where a group of up to 40 people can have a surprise party/dinner.",40,October 2013,4.0
JenziV,Worth a try!,We've been here a couple of times and have an outstanding meal each time. Waiters are friendly and we'll trained. The food is always well prepared. The new restaurant is bigger and better than before.,50,June 2014,4.0
Ikechukwu O,"Great Chinese food indeed, local Service!","Nothing like a garden though but nicer than the old location. Great food indeed. We were out for a business dinner and had a room to ourselves...then meals kept on coming round after round! All colours, shapes and tastes. You want a real treat? Then...More",40,July 2014,4.0
ramzibk,Good Restaurant,"Excellent restaurant, nice choice of food and good taste, quite busy. Best chinese restaurant in Lagos",40,May 2014,4.0
Yetunde O,Harassed by waiter,"The food and ambience was good,but the wait staff could do with proper training and guest etiquette .my husband and I were rudely interrupted by the waiter with demands for a tip, before the bill was brought over,he asked that my husband place the tip...More",40,July 2014,4.0
jollofmaster,Nice food good atmosphere,"Good Chinese food in a good atmosphere.
The service isn't exceptional but the food is as good as any Chinese food in Lagos.
Not too excited about the sweet and sour pork though, had a funny taste to it.
But all in all, a nice...More",35,May 2014,4.0
Ibby O,"Racist manager, ok food.","I recently visited Nigeria with my siblings and children for the first time in 18 years two weeks ago. I am a second generation Nigerian Canadian. This place was recommened to us by one of our cousins.
We ordered take out since my children were...More",30,April 2014,4.0
n1spm,Variable quality dishes,"Pearl Garden is housed in a modern, yet grand, building featuring chandeliers and Chinese artwork. However, the quality of the dishes were variable, ranging from fantastic prawns and chicken to so-so spring onion rings.",40,,4.0
KENVAN2014,LOVED THIS RESTAURANT,"I have been to Pearl Gardens on a number of occasions. Quite popular with the expats in Lagos. The service quality cannot be faulted. The food is excellent and served in good time. More than anything else, the general ambiance is great with spacious and...More",40,September 2013,4.0
SKJ007,Nice restaurant in bad ambience,I have been to this restaurant once. Food was good but I did not like it's location and ambience. If one can digest it then it is definitely worth trying.,30,September 2013,4.0
Wazobiaa,Chinese restaurant pearl garden,The food is not bad but its very noisy and the chinese staff there are rude with the customers and its very expensive or you can say its the most expensive chinese restaurant in nigeria.,40,,4.0
Adja Binta C,Expensive!!!!!!!!!,I went there by hasard but what a surprise! the restaurant is very nice and chic. It's not like the chinese in the corner! Just to tell you there were only luxury cars in the parking. So when the company driver's who i asked to...More,20,March 2014,4.0
Cambiar_Lagos,You pay for the Customer Service...,"I was invited to this restaurant by friends of my husband and I, my friend commented that they are ""child friendly"" on a Saturday evening which is very rare in Lagos.  Of course I had to go and check it out.  I have heard about...More",40,January 2014,4.0
oseni_debola,Very tasty Lobster and soo much crayfish,"Was invited to a client's end of year party at this restaurant. The ambience was good, less crowd, Asian flavour, red carpets and 3 servers on our beck and call. Delicious 3 course meal that looked like a buffet. Though the serves were sometimes carried...More",40,December 2013,4.0
Tinuks,Pricey but worth it,"I particularly recommend the spare ribs (dry), steamed dumplins, deep fried crab balls and the crab in black bean sauce (but I'm fond of crab meat).

This is a quaint place not too far from the Bar Beach and it serves excellent albeit expensive Chinese...More",40,April 2013,4.0
V1723SWtonya,"Amazing food, ridiculously pricey","One should have deep pockets but the food is great. Probably the best chinese restaurant in Lagos but not always worth it, some other decent chinese restaurants around more affordable.",30,August 2013,4.0
Mohaned E,Chineseeee Foood,"Huh, no where else in lagos for Chinese Food period !!
Great Staff, Great food, nice place..

Hint, try the Seafood soup with Milk, Butter Fly Prawns, and there's one dish i can't remember what was it called, but it's dry meat cooked with Carrot...More",30,November 2012,4.0
Irvine S,Average and expensive Chinese fare,Not bad for Lagos. We we not given the option of chopsticks and the staff did not seem to give a hoot but the food was quite decent.,50,October 2012,4.0
FatimahAK,Good food,Food was tasty. Service was ok not great but the waiters were polite. The pricing is ok for chinese food. Ambience is ok nothing fancy.,40,April 2013,4.0
AAM74,Excellent Food,"Hi 
I eat at this restaurant atleast once a week when i am visiting Lagos, 
The Food is real authentic chinese, the menu is great,
however they don't offer premium wines, its all the cheap stuff. 
Please make a reservation before going, or you will...More",40,March 2013,4.0
Ashraf_Trips,"Excellent Food, perhaps the best Chinese Restaurant in Lagos...","This is a real authentic Chinese restaurant, the food is delicious, I have been several times to that place since 2006 and my opinion has not changed.

The food is always fresh, served rather quick, and very tasty. The only minor shortfall is that its...More",35,December 2012,4.0
Saeed_Lagos_Nigeria,An Authentic Chinese Restaurant in Lagos,The food is really good & tasty ..but is takes some time & you need to wait a while to get the seat specially on the weekends.,30,,4.0
