author_name,review_title,review_text,author_rating,visit_date,overall_rating,restaurant_name
1girl_1passport,BEST restaurant in Nigeria,"Recently went to Z Kitchen for my second time for my girlfriends birthday and once again it was outstanding. 

The time before was with a group of friends and we ordered the salmon, lamb, steak frites and mushroom pasta and they were cooked to perfection!!!!...More",40,Apr-19,4.5,Z Kitchen
Osman T,Top class,"Went on a Friday evening with friends. Ambiance was great as is the interior design. The food was excellent. For example, we really enjoyed the salmon and beetroot carpaccio. Lasagna was on point and well portioned.  Fun drinks too. Overall a great evening. Went back...More",50,Feb-19,4.5,Z Kitchen
Holmenaway,Great place to go,Went there for Sunday lunch. Started well with the security finding me a place to park which was very helpful. The staff were welcoming an despite not booking found a table and sat us down quickly with no drama or confusion. The service was excellent...More,40,May-19,4.5,Z Kitchen
salamina m,A gem of a restaurant when in Lagos,"The decor, food and cocktails are fantastic. Its great for an easy lunch with family and friends, or for fine dinning in the evening.",50,Apr-19,4.5,Z Kitchen
Suzy x,Reminds me of RSVP,"Reminds me of RSVP for some reason, just with a different menu.  

Decent service, not sure I'm super keen on the menu. Tried the lasagna and wasn't impressed - too much cheese and something else was wrong with it. Tried the tomahawk - good,  and...More",50,Feb-19,4.5,Z Kitchen
Dupri00,Good ambience,"Had dinner here with some colleagues.

The restaurant is in the heart of Victoria Island and is very accessible. It offers a fine dinning area and then a much smaller lounge.

When I visited, it was a weekday and surprisingly very busy if not full....More",40,Feb-19,4.5,Z Kitchen
carlosgaton,The place to visit,"We came here after highly recommend from friends,and guess what it was a fantastic surprise.
The best restaurant in Lagos by far.
We had the crispy nems with mint and salad,then we had shrimp cocktail with avocado that was delicious then as the main course...More",50,Feb-19,4.5,Z Kitchen
Brad A,Cool Space; Quality Food,Service was good even though placed was packed.  Located in brand new and secure compound.  Atmosphere was lively.  Fries and wings were excellent as was the salmon and salad with chicken.  Shrimp app with avocado very good as were all the desserts san Key Lime...More,40,Feb-19,4.5,Z Kitchen
Mazen E,finest food by far!,Loved every dish we tried. You can feel that it's made with passion. Amazing decor and many different sections to try out. Been here a couple times and its my new favourite spot!,30,Dec-18,4.5,Z Kitchen
dnedd1,New Addition to Lagos dining,"Excellent customer service, awesome ambience, and truly superb food. 
And a pretty good wine selection.",40,Dec-18,4.5,Z Kitchen
1onechance,Upscale eatsss,"Nice upscale restaurant in Lagos. A 4 feels low, but a 5 seems too high because the appetizer I ordered (calamari) was too spicy. The services was fantastic, friendly waitress, the hostess came to make sure everything was OK.

Like most things in the city...More",45,Nov-18,4.5,Z Kitchen
iyoboi,Must visit in Lagos,"Great addition to the growing list of top notch restaurants in Lagos. It was a pleasant surprise tucked away in what we refer to as the computer village of the Island. I was shocked because I wasn’t expecting anything this beautiful on that street.

From...More",40,Dec-18,4.5,Z Kitchen
Kevin L,Must visit in Lagos,This was my second time back at Z kitchen and overall I had a great experience. I love how knowledgeable and friendly the servers are. Definitely a characteristic that’s hard to find in Nigeria. I went for a birthday celebration. We ordered the quinoa salad...More,45,Nov-18,4.5,Z Kitchen
Martin B,Wonderful,"Very nice restaurant with lovely staff and excellent cuisine, run by a highly dedicated young couple with a Libanese background
Quality guaranteed!!!",40,Nov-18,4.5,Z Kitchen
