author_name,review_title,review_text,author_rating,visit_date,overall_rating,restaurant_name
evelyn e,Team Building,"Good chicken wings, you can have a group party or team building event here. Variety of food to choose from.",40,Jan-18,3.5,Pats Bar
irishboy4,1950s toilets,"Good for fish and chips. Nice Budweiser. The Heineken is bad as always. But he toilets, oh the toilets so need a makeover. Guys spend some money on the rest rooms. It’s 2018 not 1950.",50,Aug-18,3.5,Pats Bar
Joerg S,Expat Entertainment,The food was far less exciting than expected. A noisy expat place where everyone is a professional. Those who have just finished work and those who come here in order  to pick up work.,30,Jul-18,3.5,Pats Bar
244rameshd,Cool place to hang around,"A very cool place to hang around. Good music, good food too. And they have indoor which is like a club with loud music and outdoor which is more calmer and lively. However, if you are going in the late evenings, go only if you...are comfortable being hovered around by too many women !More",40,Jul-18,3.5,Pats Bar
Glenn S,English Themed Pub,"Great atmosphere, laid back and always busy. Enjoy a good meal watching sport from the many screens dotted around the place. Frequented by lots of English expats. Just a great place to relax and socialize.",30,Jul-18,3.5,Pats Bar
Ritwik_Ray,A place to have a good time,"Good nightclub. Loved the music being played, the crowd is a mix of locals and expatriates. Parking is on roadside and area boys keep watch on your vehicle. They do expect some kind of handout from you when you are leaving. My suggestion is to...More",35,Mar-18,3.5,Pats Bar
Valdis A,Expat bar,"Been in Pat's for a World Cup Games.
Expat bar with lots of people - Every day! Live Bands, Dj's. Happy Hour menu at the bar weekdays. Sunday's BBQ just amazing. And as for me - Best Shawarma in the city.
All of this just...More",35,Jun-18,3.5,Pats Bar
Willy O,Tidy bar with danceable music,A friend invited me for a drink at Pat's Bar and I found the place quite decent. Staff were polite and professional. Drinks were chilled and there was generous space to move around. Music was very good. They played variety of music on the night...More,30,Jun-18,3.5,Pats Bar
Georgios R,Standard success classical,"Pat's Bar looks a little old at first instance, but their is soul and atmosphere with many many events taking place and the prices are very good. High value for money and good times with fun.",35,Jan-18,3.5,Pats Bar
222pierm,Fantastic,"Pat's bar is always an experience expecially in the Week end , i love introduce ""fresh fish "" expatriate starting from here, for a while you forget home distance, sharing  a chili beer with friends.
It is not and aggressive night club and the young...More",30,Feb-18,3.5,Pats Bar
James C,Friday Night,"Arriving late afternoon, following a long day of travel from Riyadh we arrived in Lagos and we was looking for a place to eat and chill out. Being our first time in Lagos and not knowing the area around the hotel we just happened to...More",50,Feb-18,3.5,Pats Bar
TimmoW16,Great to see a revival. Great to watch sports and start your night,"When I first came to Lagos it was said, you had not been to Lagos unless you had been to Pat's for a drink. With management changes it had gone through a downturn but with the new manager Andy it has a great heartbeat again...More",50,Feb-18,3.5,Pats Bar
SaintMP87,Home away from home.,"Frequented Pat’s Bar a couple of times now whilst working in Lagos. 
A charming bar with friendly attentive staff who really do go the extra mile to make you feel welcome. Met the manager Andy a couple of times and you can see how committed...More",40,Jan-18,3.5,Pats Bar
jaymanutd1,Best bar in lagos,"While travelling with friends around Africa after finally arriving in Lagos we went to visit pats bar after hearing it recommended by many people. It didn’t disappoint, great food, great drink, great atmosphere. If you’re in Lagos I highly recommend you see what the fuss...More",40,Jan-18,3.5,Pats Bar
chijiokeo307,A typical expat bar,Went there in error as I had never heard of the bar. Decided to try their spaghetti bolognaise (my default meal if I am trying out a restaurant). Took some time to prepare and was just ok to the taste. Beer was chilled and service...More,40,Oct-17,3.5,Pats Bar
yinkang,Amazing atmosphere and a lot of good people.,I really enjoyed their jollof rice and pepper chicken and the sharwarma was the best iv ever tasted one should go down there not necessarily for a meal but for the variety of the experience.,50,Sep-17,3.5,Pats Bar
301nealea,Neale,"I've visited Pat's sporadically over the past 4 years, recently it is much improved, especially the Sunday BBQ. 
Great music and Andy the manager is a great host.",50,Sep-17,3.5,Pats Bar
RedStormRising,Reveiw,"Reasonable bar to go for a few drinks and an evening out, reasonable choice of drinks and you can also order food although i have only ever had a snack and not a meal here",50,Feb-17,3.5,Pats Bar
Y6571FYandyc,Great Hangout,"I have been visiting Pats bar regularly for several years. And it's a great place to have a beer, some food and listen to a mix of music old and new from three continents (four if you include AC/DC!!)

If you want fine dining it's...More",50,Sep-17,3.5,Pats Bar
Lez M,Probably a good hangout for guys,"We went as a work team and sadly it didn't hold much interest to us.  The beers are cheaper than some bars, but local ladies dressed in Short shorts and tanks really didn't appeal to any of us.  The customer service was bad and we...More",30,Jun-17,3.5,Pats Bar
Axel B,"Forever Young, Forever Pat's","Nice Pub with good atmosphere, the new manager is really trying to make the place happening again. 
Especially the Sunday BBQ is a good night out with DJ and sometimes live performance.
They also have great Shawarma, one of the better ones in Lagos and...More",35,Apr-17,3.5,Pats Bar
Hardegun,Not what it used to be!,"Not what it used to be when Pats was around, my rugby team used to meet here back in the days... Quite over priced for the quality delivered. I stay away these days.",35,Jan-17,3.5,Pats Bar
irishboy4,Cigarette smoke filled the air,Another bar restaurant breaking the law. I went on my own for a drink and dinner and two guys next to me lit up their cigarettes. I told the waitress and he said it was allowed. I paid for my one drink and walked out....More,30,Apr-17,3.5,Pats Bar
gcxotf,Typical,"Typical expat bar which you have in almost any city of Africa. Chilled beers, snacks and sandwiches. They have an outside patio. A classic expat bar scene and last but not least a place where female company is always available.",35,Feb-17,3.5,Pats Bar
ogbulawrence0111,pat bar good place to relax,"it is quit different from any other res. it is a good place to relax and have a good time and meal
and i really enjoy it alot even my friend are interested in coming daily most especially friday. cos they got the baddest dj...More",30,Mar-17,3.5,Pats Bar
scottishhobo,Huge Improvement,"I have been working in Nigeria for some time now and have been to Pats on several occasions. A new manager has taken over and I can't believe the difference. The service has improved, the place is cleaner and the atmosphere is great. I am...More",40,Mar-17,3.5,Pats Bar
Lisa R,Fantastic Night!,"Came across this bar whilst visiting Lagos, so glad I did! Great atmosphere & had happy hour drinks offers! Staff couldn't do enough for you and the music was decent. Couldn't recommend this place enough.",20,Mar-17,3.5,Pats Bar
RobertoYNWA,Well worth a visit!,"Was in Lagos for a week, ended up at pats bar 3 times. It had a great atmosphere with affordable food and drinks. 

I was lucky enough to go when they had a BBQ. The staff where friendly and always had a smile on their...More",10,Feb-17,3.5,Pats Bar
Madeira1964,Place for the boys wanting to watch football!,Very relaxed atmosphere with a really nice outside garden area.  Yes the place has a reputation - but it is still a nice place for the boys to hang out and watch a football game.   Smoking allowed inside and outside.   Glass of wine NGN 1500...More,30,Mar-17,3.5,Pats Bar
Britonh,Good atmosphere,"Great pies and fish and chips. Sports matches covered, beer always cold. Maybe not so much for ladies as defo a lad culture, of course there are 'ladies' working there, but hey this is Lagos.",50,Apr-16,3.5,Pats Bar
oaliceene,Excellent bar,"Visited pats this week, the food is good, the drinks are reasonably priced and the atmosphere is great and the British manager was very friendly.",50,Feb-17,3.5,Pats Bar
Valdis A,Meet your Friends There,"Well known between expats in Lagos place where you always can meet your friends. Very good as a sports bar. Good for hang out with friends, dance and for the night snacks and drinks. 
Legendary Pat's Bar becoming famous again with new manager Andy. Well...More",50,Jan-17,3.5,Pats Bar
KenCooper1953,Beers are cold and big screens to watch sport,"Legendary Pats Bar .
Great place to socialise and watch sport.
Certain nights there is music.
Light snacks and local cuisine available as well",50,Feb-17,3.5,Pats Bar
Kevin S,Pats bar,Best bar in nigeria and will always be my favourite it is getting even better. They have a new manager who is making a lot of improvement,50,Feb-17,3.5,Pats Bar
RakeshKoul_traveller,Decent Food & Drink place,"Decent place . Good prices 
Decent spread not congested. 
Have heard better feedback so me here too . Mostly expats visit this place",50,Dec-16,3.5,Pats Bar
369frankb,Sleezy and average,"The beer was cold and nice but the food was very average, typical deep fried from frozen chicken wings / fingers etc. Too many working girls for my liking.",35,Nov-16,3.5,Pats Bar
TStiller,Fun and Football,"Definitely a great place to watch a football evening great beer and food, get the Chicken Suja for a fun game to follow!",35,Nov-16,3.5,Pats Bar
jaymanutd1,Cracking place,"Whenever im in Lagos i always visit this bar, excellent place with wonderful staff and atmosphere. Highly recommended to anyone local or tourist alike.",30,Oct-16,3.5,Pats Bar
JKWelsh,Good food at reasonable prices,"A typical expat bar, with TV's on pretty much every wall, so no chance of missing the football :0)  Outdoor bar area with a main bar inside.
When we went there were very few patrons, with bar staff outnumbering customers by 3:1 probably due to...More",35,Sep-16,3.5,Pats Bar
FlassmanSahib,Pub/Bar -,"Nice pub bar in VI - good food -with reasonable priced steaks,chips, sandwiches and more- a little football  - nice bar tenders.",30,Mar-16,3.5,Pats Bar
840henningc,Just a normal expensive place.,"Pat's bar is just a normal quairet place. Nothing special to write about. But for European it is a quite normal place. The prices is just really high.  . . . But who cares about that in this area.
The food can be eating but...More",30,Jul-16,3.5,Pats Bar
guruhundal,Quiet and  friendly service,Friendly staff (waitresses No 3 and 10). Service with a smile. It has indoor and out door bar. Food from the Kebabs seller was great.,40,Jun-16,3.5,Pats Bar
Stewart456,"Great People, Great Food","A great bar within walking distance of many other places.  The staff are great fun, service is rapid and costs are not too high.",50,Apr-16,3.5,Pats Bar
Peter H,Regular meeting place for Expats,"This is a regular meeting place for expats. Usually has good security, although they are sometimes missing. Food and drink similar to a 1960's English pub. Gets updated when tables and floors get too sticky.",40,Mar-15,3.5,Pats Bar
douglasvh,Good Tandori Chicken & Fish -n- Chips,Not a family venue. I usually go early during the week with some friends just to drink beers and share the tandori chicken and plates of fish & chips. Prices aren't too expensive given how expensive some places can be in Lagos. Go early and...More,40,Nov-15,3.5,Pats Bar
Tyler H,Was Better,"The old manager was better then the place now, the food is expensive for the quality, if your looking for a place to sit and watch sports with loud music this is the place to be then",30,Nov-15,3.5,Pats Bar
TitiDokubo,Awesome little spot,"Nice spot to hang out with friends over drinks. Though it's usually filled with expats! 

Not been there since Pat passed on. Still painful. 

Drinks are super affordable and the staff seem lovely.",40,Nov-14,3.5,Pats Bar
KapilV611,Nothing great to mention about,"will only recommend if you are looking for some drinks and loud music. Moreover, you are a person who does not get initimated by local girls approaching you even if you are not interested at all.",50,Jun-15,3.5,Pats Bar
Giuseppe P,What is given and what is taken,"Prices in Lagos are heavy, in every bar or restaurant, but some they give at least something back in terms of quality and service. 
In Pat's service is poor, food is horrible, drinks expensive and served without grace.
The place is messy, dirty and in...More",20,Sep-14,3.5,Pats Bar
74SteveO,NOT WHAT IT WAS,"Visited recently not the same as when Pat was around. Very Quiet, Drinks expensive Food OK but not what is was.",30,Jul-15,3.5,Pats Bar
Jacky B,Nice find in Lagos chaos.,"Really enjoyed few days at Pat's.  Good group around the bar, learned a lot from the old characters who filled up the place.  Prices are great.  Lamb shanks off the hook!",35,May-15,3.5,Pats Bar
Dataguy23us,Got Sick Bad Beef.....Not Good,"If you go there for a beer with friends, fun place....If you don't mind smokers.

I ordered the Pat's Special Whopper Burger. Since it was Pat's special burger, I thought I was good.

The food arrived and there were lots of fries. That is the...More",35,Jun-15,3.5,Pats Bar
Duckula,Good food at a decent price,"Pat's has changed it's image over the last year, and now during the day (not sure of evening and night), is a nice place to grab some good pub grub plus food at a decent price.

There are TV's showing sports, so you could call...More",30,Mar-15,3.5,Pats Bar
Nakusupat,Great Wings,"Pats is basically an expats bar. Loads of Brits especially so if you miss home, it's the place to go to.
They serve great wings and their hummus is good too.
Service is okay but nothing to talk home about.
Also, a downside to the...More",35,,3.5,Pats Bar
wikotan,The Stop over place!,"A simple set up where you get a drink on the go after a long day at work...the chicken suya is also tasty....you can't help but notice the ""lady butterflies "" around though....they seem to prey at anyone who wants some peace and quiet,which can...More",30,Mar-15,3.5,Pats Bar
abhayd2015,It's a mad mad place,If you have had a hard day at work and want to drink and don't mind endless women asking to share your drink then go there .... But once you are a regular and they realize you may not be interested in anything else but...More,50,,3.5,Pats Bar
wagane,A place to escape for a moment,I went for a quick lunch often. Simple food but quality. And the evening for hot times and share good times with rugby fans. Great atmosphere with lots of girls and musical groups. I was technical director of VCP hotel at this time. Pat's Bar...More,10,Jul-14,3.5,Pats Bar
LagosDave,Sunday Roast,Absolutely brilliant walk in make order and tuck in after 10 minutes what else do you want and a bottle of red or white wine all for around GBP 10 cant go wrong,40,Oct-14,3.5,Pats Bar
172BobA,Depends when you visit,"Pats is a very dıfferent bar since Pat and the lads sold up (RIP Mr Roberts) and yes still crawling with Nightfighters after 9pm but name me an Expat bar that is not!
On an afternoon / early evening it is actually a very good...More",30,Jun-14,3.5,Pats Bar
Davidh1977,Sports bar,It's certainly not luxurious and I only had drinks not food. It's clearly attracts certain ladies late at night but if you say no they stay away and you can have a beer with friends and catch up on sports.,30,Aug-13,3.5,Pats Bar
ollyl_12,"Grotty bar full of terrible food, poor service & prostitutes","This for me is one of the worst places in Lagos, terrible food, poor service and full of prostitutes.

Depending what you are after, this is one to be avoided!",30,Jun-14,3.5,Pats Bar
AvnerNa,Terrible,"pat's today is totally different from pat's in the past.

the food is 'not food'. the service is not 'service'. and if by mistake you will stay there after 8pm you will understand that you are in a brothel!!!

i can't recommend at all. sorry.",40,Jun-14,3.5,Pats Bar
maguedlouka,not good,"This is place is only good if you are going to hock up a girl , other than that , it is not good at all , only black girls and while guys are allowed to enter",40,Feb-14,3.5,Pats Bar
T-Africa2000,Seedy,"We popped in here after our driver recommended it. Horrible joint, packed to the rafters with prostitutes and old expats. We had a beer and left.",30,Apr-14,3.5,Pats Bar
127Fred,"Worth at least two visits,...","... one before curfew time (let us put it around 8pm, according to locals), first. A friendly service, a manager well switched on, food ok and nicely priced, in a nice setting, go together well.

Visitors after that time of the day benefit from an...More",30,Jul-14,3.5,Pats Bar
BBABZ,Victoria Island's oldest expat hang-out,"Nice little pub.  Good food, good service, good company.   Prices reasonable.   Bouncers/doormen can be a bit of a pain though, always hassling customers for tips.",35,May-14,3.5,Pats Bar
damienstack,Good for lunch,"Ate lunch here
Nice steak and kidney pie and chips
Service a bit slow
Looks nice place
A lot of expats
I'd say it is good fun at night
Take a three wheeler there for 400 Naira 
Recommended",35,,3.5,Pats Bar
shovelhead84,Saturday nite in pats bar,"Went to pats again on Saturday nite .why I don't know ?
It was overcrowded and noisy any full of hookers .
The manager is an idiot all he wants is too look
After his buddy's especially his Lebanese brothers.
Won't be goin back to...More",30,Mar-14,3.5,Pats Bar
Chris C,Long time,"I have been in Nigeria 4 years and i love this bar, we will miss Pat now he has passed away unfortunately the new guys have taken over and done a good job changing some of the old clientele  the staff have mostly remained the...More",35,Mar-14,3.5,Pats Bar
Antandpickle,What a blast for a late night drink,"Went there after dinner with some friends for a nightcap. Didn't eat anything, just hovered back beer and some Vodka. Great Moosik, great clientele. Left at 0300 hours so must have had fun. It's in Central VI on a wide street, no problems getting away.",30,Jan-14,3.5,Pats Bar
