author_name,review_title,review_text,author_rating,visit_date,overall_rating,restaurant_name
MsY L,Tried to charge me 3 time!!!,"I have never written a review about any restaurant, but my experience at Jevnik today was lower than low. I went with a friend. They charged his card and said transaction declined. They charged my card and said transaction was declined. Then we got alerts...that the transaction had gone thru. The decline receipt they printed afterwards was exactly the same for my friend and I. It had no information about either of our cards - no name, no card number, no transaction value. The manager was rude and argued that this was normal and the bank would reverse it. We called our banks (both GTB). They said the transaction had gone thru without any query. So it would not have been reversed. I believe the staff tried to cheat us, thinking we would not notice. They did not seem surprised, it was as though this is normal. If I could give zero stars for this experience, I would have!!!More",40,Dec-18,4,Jevinik Restaurant 2
Osayomore O,The food,The food was nice. I enjoyed all the meals I had there. Service was fast and meals were hot. The staff were quite attentive and willing to accommodate us when we asked to create a larger table.,40,Nov-18,4,Jevinik Restaurant 2
saxxin-,AUTHENTIC AFRICAN MEALS,Dined here a couple of times. The meals are authentic and fairly priced. It could get with quite crowded at peak lunch periods increasing service waiting time. Parking is a bit tight downstairs.,40,Nov-18,4,Jevinik Restaurant 2
elevetoursandtravels,Excellent Customer Service,This is one restaurant we recommend to anyone who wants to experience the best taste of Nigerian cuisines. Jevenik offers lovely dishes with excellent customer service.,40,Aug-18,4,Jevinik Restaurant 2
Chichi N,Cant get over the food,"The food is amazing, they re generous wt the food portions. When we walked into jevinik ikeja, the room was full, the waiter walked up to us immediately with the menu, i was pleasantly suprised because the crowd in there can actually make the presence...More",40,Jun-18,4,Jevinik Restaurant 2
magieware,Lunch at jevenik,I enjoyed my meal. No time wasted and staff were polite. Family friendly. Large dining room area. Nigerian dishes. Large portions.great place to take business associates and pocket friendly too.,50,Mar-18,4,Jevinik Restaurant 2
sagmekzie,Every bite delivers!,"Energetic waiters, prompt service, amazing meals, attention to details, great place to host family and friends!",40,Jan-18,4,Jevinik Restaurant 2
iLove2Travel2018,Seriously good food!,"Seriously good food! Tasty meals, clean and comfortable environment. A friend recommended this restaurant and it was worth the visit.",50,Jan-18,4,Jevinik Restaurant 2
dolbatan1,High school Reunion,We had such a wonderful time at the VIP lounge. The food was excellent as we ordered a variety of delicacies most of which at the end of the day left us all stunned to the teeth. Then we streamed an online video of it...More,50,Nov-17,4,Jevinik Restaurant 2
sanniebonny,"Palatable, mouth watering African dishes!","This restaurant is the bomb guys, as a posh restaurant I expected the regular small and expensive portions, but I was proven wrong when my delicious pounded yam and vegetable soup arrived. I could not finish my plate mehn, took the rest home. My family...More",40,Apr-17,4,Jevinik Restaurant 2
Ishola O,Awesome,I had their goatmeat pepper soup and i have been hooked. The portions are large and the staff are friendly. very good African restaurant.,50,Nov-16,4,Jevinik Restaurant 2
Moda X,Plus and minus,As a restaurant you expect good food so a PLUS. The food was very good and tasty as expected but I was shocked to discover that you paid for your swallow separately from your soup and desperately from your meat which is so different from...More,50,May-17,4,Jevinik Restaurant 2
omohunola,Large portions,My friend took me to jevinik and boy was it packed. I bet lots of workers in the area go there for lunch. Our food arrived on time and the portions were really large.  My only problem was that they scantily put meat in the...More,50,Mar-17,4,Jevinik Restaurant 2
Toria J,Gorgeous restaurant,"Definitely fine dining. My friend took me here when I was in lagos, I was very impressed. The exterior is beautiful and the interior is magnificent. The food was grand, very delicious. I'm very proud of my fellow ibomite that owns this place. Also, they...More",50,Apr-17,4,Jevinik Restaurant 2
2blue17,Love,"The portions are huge but the food is so nice. I would definitely recommend the vegetable soup or the egusi. The ambiance is warm, the waiters are pleasant and the service is quite fast. They take orders on their IPads but you can't change your...More",40,Sep-16,4,Jevinik Restaurant 2
MimmyS,Great,"Eating at Jevinik restaurant mean value for money because of taste and quantity of the food. The mode of service is also something to talk about cos they communicate through gadgets, before you know it your food is served. I always demand for a container...More",40,Feb-17,4,Jevinik Restaurant 2
ftennyf,INTERESTING,"Eating at Jevinik is a wonder!!! For the cost of the meals, the awesome quantity can intimidate for a light eater like me. However the meals are quite simple and good.",40,Nov-16,4,Jevinik Restaurant 2
Chizoba O,Enough portion sizes and well-prepared,"If you are not sure of where to get good local delicacies, then I'd recommend Jevinik anytime. I almost always go for their swallow and native soup (love those periwinkles!). If you order for the vegetable soup you may not be able to finish your...More",40,Feb-17,4,Jevinik Restaurant 2
Tia011,Underwhelming,"The food here is average. Portions are large but it is served with no imagination, it is lukewarm and over salty. 

We had reasonable expectations based on the reviews but around 3pm on a weekday you expect more delicious foods.

The waiters were efficient and...More",40,Feb-17,4,Jevinik Restaurant 2
Charles I,Decent meal,A wide range of local meals on their menu. A good place for someone that has a really healthy appetite because of their large portions of food. Their seats can be arranged to sit a large group of people,40,Dec-16,4,Jevinik Restaurant 2
Zubaimania,"good food, good service","same jevinik quality and taste as usual, soup is well prepared and tasty, though the amount of semo served with the generous soup is not enough. they should increase the size of the semo/swallow, or have an option for buying extra semo @half price, not...More",40,Jan-17,4,Jevinik Restaurant 2
AndrewAONG,Nice Food,The food is great and the not too expensive. Very close to other good restaurants. Great menu choices too,40,Oct-16,4,Jevinik Restaurant 2
olutayob,Great food but HUGE Portions,"fresh, fresh food and juices. Authentic african and also some continental also thrown in there. service was fast and servers were friendly and also quite helpful with providing alternatives as necessary. Ambience, fabulous loved it.",20,Oct-16,4,Jevinik Restaurant 2
AdioB,Nice African Meal,I am accustomed to the Jevnik brand of restaurants and this branch has one of the best decor and service.,40,Sep-16,4,Jevinik Restaurant 2
Onlyoneodini,the food is always enough,Jevinik is known for serving meals that will fill you so i like to order their soup to ensure i get enough vegetables. I however do not enjoy the fact that they throw in catfish head in the soup should you not decide to order...More,50,Jan-16,4,Jevinik Restaurant 2
Meenazxie G,good food,Jevinik is well known for a variety of good food...little wonder the hall always looks like a dinning hall! the food is also very plenty!,40,Feb-16,4,Jevinik Restaurant 2
Ibadanboy,Nice!,"I like the Jevinik chain because they serve good fresh food in a fast and professional, no frills way. Reasonably priced, the restaurants are clean and bright and pleasant. Good service too",40,May-16,4,Jevinik Restaurant 2
Anyaku A,Food for all,"i like to eat in Jevinik.  Good people, fresh foods. You have to experience what it feels like to eat a desired meal and take home the remaining.  Serves as double portion...",40,Apr-16,4,Jevinik Restaurant 2
bodunrinbs12,Amazing Food at Low Cost,Excellent Africa dishes at reasonable cost. The setting was cool and service was fast. I have no doubt of its leadership if this quality is maintained,40,Mar-16,4,Jevinik Restaurant 2
Kola J,Special Meal,"I wanted a special meal for the weekend after eating junk food early in the week, so I decided it was going to be in Jevinik on Isaac John after a friend told me about the restaurant. The Restauarant was well located on Isaac John...More",40,Apr-16,4,Jevinik Restaurant 2
foyaworld,This Jevinik is Large But Somehow the Service Remains Exceptional,"By all standards, this Jevinik is perhaps one of the best because it is large and yet the service remains exceptional. As in other Jeviniks, the portions are massive and the servers are warm.",40,Jan-16,4,Jevinik Restaurant 2
Discoverlagosonline,Good for African dishes but no need for a menu...,"Jevinik is where I normally go for Nigerian cuisine as an alternative to local bukkas.

The food is decent, and the service is average.... My main issue with Jevinik is why they have menus as half the food on in is never available. So, my...More",40,Dec-15,4,Jevinik Restaurant 2
ZakiAke,"Great food, Great Portions",The food here is very good. The portions are big and very flavorful. I especially love their fresh juice. I go here often.,40,Aug-15,4,Jevinik Restaurant 2
aimuaemwosadean,"sumptuous, bulky and satisfying","sumptuous, bulky and satisfying meal in a nice atmosphere by dedicated and professional staff. Can't really help going back again whenever i need to.",40,Oct-15,4,Jevinik Restaurant 2
aliveandfreelondon,"Tasty Nigerian food and very 'Nigerian size"" portions :)","Tasty food...loved the chips, native soup and pounded yam! Very large portions, always think about doing a take away pack. I definitely enjoyed the meal i had there! Loads of seats at the Isaac John restaurant, and you can visit the restaurants in Port Harcourt...More",40,Sep-15,4,Jevinik Restaurant 2
74SteveO,Good Chain in all major cities in Nigeria,"Excellent Indigenous food, quick service very reasonably priced. More Café style than restaurant but very pleasant surroundings. Some continental dishes but cater mostly Nigerian diches",30,Aug-15,4,Jevinik Restaurant 2
mimip618,Local food,"If you wanna try local food with nice place.
Although  my taste for local food not too really like it, I order chicken and chips, well the size is very big, is like for two person...",50,Sep-15,4,Jevinik Restaurant 2
viviani204,Great dishes from the Niger Delta,"If you are looking for very well prepared local dishes from the southern part of Nigeria specially from Rivers, Cross Rivers and other states close by, then a visit to Jevinik is what i would recommend. I mostly visit the one in Victoria Island or...More",40,Apr-15,4,Jevinik Restaurant 2
therealdele,Loved Jevinik...,"This restaurant came highly recommended by my food savvy sister and it did not disappoint. Had my ""go to"" Nigerian dish pounded yam, yum! I had it with a spinach type soup called Edikaikong which was absolutely loaded with fresh, dried and smoked fish and...More",40,Jun-15,4,Jevinik Restaurant 2
ShawnTomas,Cold food,"The vegetable soup was as cold as a dog's nose,while the wheat was no better. Not a good experience for me.",40,Mar-15,4,Jevinik Restaurant 2
Kenosky,Unbeatable food and service,"The food at Jevinik is one of a kind... simply irresistible. Aside the fact that the food was awesome, it was equally surprisingly not pricey and I think this is one thing that even endears it further to the teeming customers. I shall definitely be...More",30,Mar-15,4,Jevinik Restaurant 2
ShawnTomas,So so,"The interior looks more like that of a canteen, the staff were attentive,however was not impressed with the food (it was cold!)and it also tasted bland",40,,4,Jevinik Restaurant 2
ArynAjalaTravel,African all the way,What I like about Jevinik is the food portions. Large enough for 2. The food tastes the sZme in Abuja Ikeja vi and ikeja. Worth a visit and re-visit,30,Dec-14,4,Jevinik Restaurant 2
FelaLives,The bowl of soup itself is a meal!,"This is a review of Jevinik Restaurant at Isaac John, Ikeja GRA. It is one of their latest openings in a fast expanding chain of restaurants. I had known of Jevinik by reputation from their days in Port Harcourt as far as 1999

The restaurant...More",20,,4,Jevinik Restaurant 2
