author_name,review_title,review_text,author_rating,visit_date,overall_rating
KumbsO,Pleasant Surprise!,"Had lunch at this restaurant with my sister. We had Camaron Parmesana for starters - Prawns cooked in creamy sauce with Parmesan cheese. It was served in mussel shells - Excellent! For our main dish we had  Chilean style Pork Ribs with mashed potatoes, paprika...More",35,October 2016,3.5
beachbummer75,Progressively worse. Not recommended,"i have been here 3 times in past 6 months and its gets worse each time i visit.  While it had quaint setting, nice ambience but service and food has deteriorates rapidly each time i visit. 
IN my visit during first week September, the waitress...More",40,September 2016,3.5
Lez M,A little peace of Heaven in the middle of Lagos,"This has become a firm favorite of ours.  At least once a week to go here for dinner.  Pizza on Wednesdays, when they are very on special is  a good introduction.  My favorite is the Lagos Street Pizza.  A little bit of bite to it....More",35,September 2016,3.5
junior1211,The worst,"The reviews on this restaurant are confusing 
Got there on Sunday afternoon - there was myself and one a table of 4 sat next to me 
With 5 staff - they were overwhelmed by the two tables - two staff sleeping at the reception area...More",40,July 2016,3.5
HelloJohnny007,This was a pleasant surprise,"I cannot believe I have never been here before. 4 of us ordered a couple of pizzas and various tapas. All the selections were great, the staff were friendly and attentive. It was a Thursday evening so fairly quiet. A coworker had been there on...More",40,July 2016,3.5
Lez M,Wonderful evening with friends after work,We were told about this restaurant by another expat who lived close by.  What a huge surprise when we went through the door.  Nothing could have prepared us for the quaint and European looking establishment.  The chef came and introduced himself and then sent out...More,10,May 2016,3.5
TukeMorgan,One of my Favourite Spot's,"My first visit to La Taverna was their Wednesday Pizza Night. Every Wednesday and Sunday's their large pizza's are discounted. Last year, they cost N2,000, now they are N2,500. I've played Sax there a couple of times and went there for a food tasting last...More",50,March 2016,3.5
810michelled,Nice tapas and meal,"We got all sorts of different dishes and everything was good!!! The pizzas are perfect , all starters very good and not expensive as in Lagos , it s a place to recommand , bad comments are odd and I advice you to try it...More",10,November 2015,3.5
douglasvh,Good Latin and Continental Food,"This little place is run by a Chilean national. As such, there are various Chilean and Latin flavoured dishes to choose from. They also serve good beef steaks and outstanding pasta. They make what I consider one of the best two pizzas on Victoria Island....More",50,November 2015,3.5
TitiDokubo,Party crowd,"Came here for a party. Had Paella which was somewhat soggy for me. Then again I'm not sure how a perfect paella should be.

Decent pricing, friendly staff and a wide array of wines. I didn't get a chance to check them out but will...More",50,October 2015,3.5
anooph2,Are we back in 1478?,"There is nothing more annoying then being take for a ride! I have lived in Lagos for over 22 years and this is definitely the worst restaurant I have been to. The owner, who is also the chef, thinks we are all morons! The experience...More",40,October 2015,3.5
Segaria226,Friendly restaurant and good for pizza,I came here with a small group and enjoyed this relaxed and quite well hidden venue. The chef Cristian is a nice guy and we had some good wine and pizza. Not much more to report but worth a try.,50,July 2015,3.5
Joseph G,it a nice place to be,"the stuff in taverna Milano are very friendly. there food and pizza very nice. is a nice experience in this place, good rooms at cheaper rate. they entertain, live band music, lounge. enough parking space, well arm security and police, mopol  and other security agent...More",40,November 2014,3.5
Colin H,Great little restaurant,Great food and always a warm welcome. Christian is passionate about his food and it shows in the excellent dishes served. A good selection of wine at a reasonable price for Lagos,30,June 2015,3.5
mariol169,Excellent quality on the heart of VI,"I went with my friend Jack and we really enjoyed very much, nice dishes and excellent service.. 

both will come back.",10,December 2014,3.5
Dev A,Not a pleasant experience,I went to this restaurant after reading all the good reviews and i have to say that i am not sure we all went to the same restaurant cos the experience i had was shocking. From the clueless waitresses who didn't have a clue about...More,35,April 2015,3.5
Lounique,"Good food, nice ambiance.","This is nice place to meet with friends with relaxed atmosphere, where you can enjoy good Italian food with a selection of wines to accompany your meal. The owner goes the extra mile to make his guests feel welcome.",40,December 2014,3.5
Aly E,Lunch date with a Good Friend,This was a lunch date with a friend who knows Lagos extremely well.  I am not a pizza lover but was so glad I went along.  The owner is Chilean; he was extremely helpful and very conscious of the importance of good fresh produce.  The...More,35,January 2015,3.5
Kasanga,Great Hospitality and Perfect Place to Hang Out with Friends,"Christian, the owner of the restaurant, is a great host who always makes you feel welcome and always go an extra mile to prepare something special. The food is excellent and the ambience perfect to hang out with friends.",40,December 2014,3.5
