author_name,review_title,review_text,author_rating,visit_date,overall_rating
itsdebby,"nice environment, okay food, good service","the place was nice and cozy, well i didn't have the best experience, it takes at least 30-50 mins to get your order, the cocktails were okay but the food wasn't up to par. i ordered mac and cheese with chicken and a side of...More",35,July 2019,3.5
bleu_et_gris,Pan-African Fusion,"Nok is easily one of my favourite eating spots in Lagos. I have always sat in the outdoor area which is a very laid back setting and pleasantly decorated in what I would call African flair with a modern twist.

There are two food menus...More",40,October 2019,3.5
Yumyumyaya,Lovely!,This is a great spot for drinks and bites. We also order some larger plates but it is expensive. The cocktails are great. The plantain appetizers are large and tasty. The ambiance is spot on. Will definitely return next time we're in Lagos!,40,October 2019,3.5
vanBoheemen,Modern restaurant with good food and music.,"Trendy restaurant on Victoria island serving different African dishes outside from the grill. Nice, loud music and good atmosphere. Try the palm wine",10,September 2019,3.5
rhdn,Nok by Alara is it!,"The Nok by Alara is an interesting concept. The building houses a bar, restaurant and store with outdoor sitting area. It has been tastefully designed to embrace an Africa theme with attitude. 

I had lunch at the restaurant with my friend. The meals were delicious....More",30,July 2019,3.5
mercym356,Best place to be in Lagos,Visited Lagos for the first time and Nok was recommended by a friend. It didn’t disappoint the ambience is amazing and the food is out of this world. Its a must go if you are in Lagos,50,August 2019,3.5
vadopiano,Great atmosphere and excellent local food!,"I was at NOK by Alara during a business trip and had the opportunity to experience several dishes, all local, that gave us a great flavor of the Nigerian taste. 
Beautiful atmosphere! Definitely an excellent choice! Thank you!",40,May 2019,3.5
margaretolele,Reataurant with an Attitude,"I was introduced to Nok through a friend. What strikes you is the red exterior and the interesting art shop as you make your way to the 

restaurant. Truth be told - I had the best grilled fish at Nok with some grains that looked...More",50,February 2019,3.5
477Guus,Great and original food!,This is one of my favorite places in Lagos - original dishes with an African Fusion twist. They have both inside and outside seating (with separate menus). Service can be slow but it is worth the wait. Also a good place to try Palm Wine,50,April 2019,3.5
rikwuts,Great food in a wonderful setting,"This restaurant, part of a larger complex with a very hip clothing shop and an outdoor bar, was a breath of fresh air. Very well designed, 'African chic' kind of interior. Dark but very cozy. The kind of experience you would expect in Mayfair. 

The...More",50,April 2019,3.5
1girl_1passport,Disappointing all around,"I was really looking forward to checking this place out and I can't believe I wasted my time coming here. 

This place is a waste of time. Poor reception. Poor customer service.

The service is so bad waited over 1hr to get our drinks and...More",50,November 2018,3.5
135elisen,All-around great experience,"Creative drinks, delicious food, great vibe and attentive service. We loved this place so much, we ate here twice in our three nights in town. Only complaint is that they do not accommodate American credit cards. Take cash!",30,March 2019,3.5
Freja A,Nice place but don’t come for the food,"We went to NOK for a work dinner. The staff is good, the place is nice, the drinks are interesting, but the food is nothing special. For a place like NOK one expects impressive food, it was not at all. We had three different main...More",35,February 2019,3.5
Michael A,Disappointing,"Can't believe I spent my time to check this place out. The place is crap. Poor reception. Poor customer service. 
Do not even think of this place if you want to have a good time.",35,February 2019,3.5
Data P,"Lovely Restaurant, inventive cocktails and food",My friend is a foodie based in Vienna so I wanted to take her out to dinner to a place that is unpretentious but with interesting and tasty food. My daughter recommended Nok restaurant. It was a bit hard to find because there is no...More,40,January 2019,3.5
brendas329,Fun experience with work colleagues,We were in Lagos for 5 days expecting to have every meal at our company facilities ... but then our host fortunately stepped in and suggested that we go to a local restaurant for a group dinner to include both the visitors and local leadership...More,35,November 2018,3.5
Oge O,Nok..,"Cool place, very coordinated. No loud music and I really liked it. The food is quite pricey, small, tasty but not fantastic.",40,August 2018,3.5
247Alexana,Afro-indie fusion of food and vibes,"This location has some of the most inventive cocktails I have experienced in a while...the food was good and the service was cordial. 
And oh...when approaching the restaurant go towards the right, that's where the main entrance is(don't make the mistake I made by going...More",10,April 2018,3.5
ManRash2,"Fantastic Meal, Brilliant Ambience",I had read so many positive reviews about this place. Decided to try it out with my wife. And we were not disappointed. The meals were fresh and really nice. The waiters/waitresses took the time to explain every detail. I'm looking forward to my next...More,40,June 2018,3.5
Todd J,Very good local food that is elevated.,"Good food, great atmosphere.  I've been here a number of times.  This place features local food.  Good selection of drinks, good service.",50,December 2017,3.5
JulieBMW,Great outdoor space but no AC indoors,"I went here with the group and the food was really pretty good. However, I was very warm all evening as the indoor restaurant area did not seem to have any air-conditioning. Several of the menu items are very spicy, so if that’s not your...More",40,June 2018,3.5
431adakua,Beautiful Ambience not so great food,"Environment was beautiful. Ethnic setting, good music great ambience. Drinks were great with names to remember. My fave was “ogogoro colins”, I recommend. Dinner for me was the lamb and potato mash 👎🏿. Lamb was heavily seasoned and mash was not great. Sautéed veggies didn’t...More",40,June 2018,3.5
Nicci D,Good spread of local food,"We visited in a large group and the restaurant served us a 9 course meal that gave us a good taste of a broad spectrum of Nigerian food, all very nicely prepared and extremely tasty!",50,May 2018,3.5
Ayomide S,MUST VISIT,"The architecture. The Space. The Cocktails. The FOOD, Oh the Food. You have to go for yourself. If you visit Lagos and you dont go to Nok by Alara, Did you really visit Lagos, lol! Also a top one for Shortwayhome.co travelers",40,September 2017,3.5
jfermons,Good option for dinner and drinks,"This place offers fancy African food; not only Nigerian. Both the service and the venue are great. They have a spectacular seating area outdoors that is perfect to have some cocktails at night.

Most of the food was very good; the only thing they failed...More",30,April 2018,3.5
okolie_ken,Friday night hangout,"Very nice ambience, great barbecue, nice architectural details. I really loved the placement of the light pieces.",30,April 2018,3.5
Awesome2210,Nice Ambience,Nice Ambience for a fine dining experience in Lagos. The food is an African fusion. Not authentic African taste.,40,April 2018,3.5
Chichi N,overrated,"i think people mostly go to take pictures at the back of the restaurant for the gram. Menu is limited n pricey, food isnt fantastic.",35,March 2018,3.5
Madban,"Outstanding Ambience, Average Food","The atmposphere, music, decor and the vibe of the restaurant is excellent. So are the menus, both for food and drinks. However, unfortunately where Nok falls flat is in the taste of the food. Having heard lots of good things about it, we planned a...More",35,February 2018,3.5
Dati3514,Mixed feelings,"The ambience and decor is amazing. However, the food is not that great. It is also a very pricey restaurant.",40,November 2017,3.5
David A,Impressive,I eat twice at this place with two different clients last year. I was an American couple on a business trip to Nigeria while the other is a young fine lady from Singapore. They enjoyed the meal and the ambient while I loved their creative...More,35,December 2017,3.5
gaziedecker,Been 2x... will visit again!,"The cultural theme & setting outside is unique (I prefer to sit in the garden)... the cane chairs, cane lamps & the different coloured furniture. Found good options that work for me as I am pescatarian.",20,September 2017,3.5
Farai N,Middle of the Road,I attended with family for brunch- mix of ages ( young kids and adults) . Service was top notch (swift and attentive) Cocktails and Mocktails were fab. Kids enjoyed their coconut pancakes. My peanut chicken was  nothing to write home about (dry) .  Its also...More,30,December 2017,3.5
LionAmerica,Mr,"Great Ambiance,perfect  greetings. Good  menu, wine list. The chef came to the table  with recommandations.
Service was good and fast.
Food  was tasty.very nice African music. I will go back",30,December 2017,3.5
African T,lovely west african fusion food in a beautiful setting,"Loved this place: Beautiful little plates of creative interpretations of west african delicacies. No overwhelming portions or ""pile it high"" mentality here - allowing you to enjoy a variety of tastes, flavours in a gorgeously decorated space.",30,April 2017,3.5
tempest872,"Good venue, okay food",We went to Nok as a group of colleagues celebrating a work-related victory. We stayed in the garden. Lovely ambience but the lighting was poor for actually seeing what you are eating. We had to resort to using our phones for illumination. Our seats were...More,40,December 2017,3.5
ballanley k,My NOK Experience,"The restaurant was highly recommended by some friends. We arrived at about 7pm for dinner, lovely ambiance, cool music and very African look- really liked the set-up. Food arrived on time but was quite disappointing for me, snail was too tiny and had a slippery...More",30,November 2017,3.5
93addya,They do cuisine and ambiance very well...,"I love Nok. From the building to the food to the service, everything was stellar. It is an example of what an African restaurant should be. I would only request that they expand the menu a bit and give us more delicious creations.",40,December 2017,3.5
Tinuks,A nice little corner of Lagos,My meal was quite tasty. A modern (and sometimes fusion) twist to local dishes. I like that the menu was simple as that made it much easier to decide what I was going to eat. It's slightly pricey but still affirdable.,50,November 2017,3.5
nyarmama,Contemporary West African Cuisine,Whenever I'm in Lagos I try something different from the local cuisine - from snails to nkwobi. But the body could only take so much of this. NOK's menu options are great for those of us willing to try something new but with limited capacity...More,30,November 2017,3.5
Wole O,you can be better than this...,"the first time I was at Nok earlier this year, the meat was off, and i had the order replaced. i assumed it was a one off. the second time i was there. same thing. this time, i just left it. i'm not going to...More",30,December 2017,3.5
Ade2566,Just OK Dining,"Heard so much about Nok by Alara and looked forward to visiting the restaurant situated inside the iconic building on Akin Olugbade St., Victoria Island Lagos. Building also houses the fashion house Alara. From the onset in arrival you feel a sense of excitement and...More",50,December 2017,3.5
Oyesola,Very average for the amount you pay,"It was my birthday and my husband and I decided to go here for birthday dinner. It was our first time there. My friend recommended it but I'd have to say this place is highly overrated. 

We had the oxtail hotpot as starter. Cost about...More",35,November 2017,3.5
SeanF2295,A very nice and different meal,"If you are in Lagos and near Victoria Island I highly recommend this Africa fusion restaurant. A very interesting menu and nice environment.

I had Jerk Chicken with rice and it was delicious. My colleague had a lamb dish which was equally good.",35,November 2017,3.5
Keishey00,Small and boujee,"Really nice venue and vibe. Very impressive, they have really
Put in a lot of thought and hard work.. that is clear to see. The cocktails are one of the best I have ever had... and I’m from
The city of cocktails (london ) so...More",40,October 2017,3.5
CitySampler,Birthday Celebration,"I celebrated my birthday here with a group of about 35 friends, having visited for dinner before and enjoyed the outdoor ambience.The guests all had a lot of fun, and a live band that night really added to the fun and festive mood. The food...More",35,October 2017,3.5
KateDK,Shining moments in an average meal,"I'd actually rate this restaurant at 3.5 stars, but am erring on the higher side in hopes they'll step it up.  We went as a group for dinner one night, and the food was something of a mixed bag.  The suya, both chicken and beef,...More",30,September 2017,3.5
Robertsnov,Business Dinner,"Went here this week with 4 other people from work, the building is amazing, the outside bar area looked ok , although the seats were wet when we arrived(life in Africa) so we sat inside. Staff were attentive and explained the dishes when asked, the...More",50,September 2017,3.5
RitzAroundTheWorld,The ambience...oh my!,"Nok by Alara is high-end and lovely for a couple's dinner date. The food was very good...local and regional dishes presented in gourmet style. Amazing what those guys can whip up. The staff were quite pleasant too. 

I just love the ambience - the architectural...More",30,August 2017,3.5
aabsaloms,A surprise awaits you here,"The restaurant blew me away. The ambiance is fabulous for both business events and just drinks with friends. Visited twice during my stay in Lagos and both times had a lovely time. The food is awesome, the cocktails very creative.",30,July 2017,3.5
Wole O,Nok is nice.,"People always ask for Nigerian food. Nok presents an interesting variety of this in a cool setting. A lot of work must have gone into compiling the menu. And the chef or chefs, work it hard. Constantly looking for an opportunity to go to Nok....More",40,April 2017,3.5
shawii,"Artsy ambiance, but normal menu","Impressive visual arts, very artsy, nice lighting, very comfortable for any occasion. Service is great, friendly staff, attentive to guests needs. Food is so-so, portion is just enough...quality of food is not so good;lobsters were okay, shrimp was dry like overcooked and the beef with...More",40,March 2017,3.5
terrymlon,Perfect place for drinks.,"Great venue - fun, stylish, proudly Nigerian. Great service, delicious cocktails/drinks and really worth a visit.",40,April 2017,3.5
NnennaWestAfrica,Food Art,I was not sure what to expect but I was blown away. The art gallery and store in itself is enough reason to go there. But the food..way out of this world. I loved the grilled plantain with crushed groundnut toppings. That stuff is dope....More,40,April 2017,3.5
Schemeroo,Lagos Gem,"What a great find for a authentic taste of West Africa with an upscale taste.  In an intimidating city, this is a welcoming gem!",40,April 2017,3.5
M R,Nice decor and ambience,"If i could rate the interior and overall ambience separately then i would have give a 4 or 5.  Its a very pleasant setting the outdoor area is particularly welcoming, although the music is slightly too loud for easy conversation.

The service was very slow...More",30,March 2017,3.5
Bee2B,Nice food but drinks are pricey,We have eaten here a few times and tried different things each time and I have to say they have kept the good standards . It's an eclectic take on our west African cuisine.  It works well for all types of dinner settings and hangouts...More,50,March 2017,3.5
Zo052016,WORST SALAD EVER !!!!!!,"The architecture is beautiful, a classy finish. the service was average but the food was crap.
I ordered for NOK chicken salad and in 15 mins I got my salad (good service). At first glance the salad looked sickly, not so fresh leaves and a...More",35,March 2017,3.5
irishboy4,Small servings but good food,"All the food is Nigerian, which is no bad thing. The service was very good, the server Daniel was shy, but polite and helpful. Would suggest you try to find a seat that is close to the AC out let, we had to move as...More",35,March 2017,3.5
ChikaLadybug,YUMMY!!!!!!!,This ia a lovely find in Lagos.  Food and (bar) drinks were fresh and delicious. Waiters were attentive and the decor is inviting,40,February 2017,3.5
normao235,African Fine-Dining Exists and I'm here for it!!!,"Oh my goodness. So I am a foodie and I have eaten in restaurants all over the world, this is one of the best places I ever ate in my life... not just for Nigeria, period. From start to finish everything was stunning. I ate...More",35,February 2017,3.5
SteveUz,Wow,"The staff attire conduct, decor, background music and most importantly the food....all on point. We decided to dine in the garden which had a contemporary African style and the presentation of food was also in keeping.
Will I be back? In a heartbeat.",10,January 2017,3.5
Dupri00,Interesting Menu,"Lovely restaurant in the heart of Victoria Island. Ambience is excellent with an colourful sit out (preferred) and cozy sit in with light music. Menu offers a fusion of African and continental meals but very different e.g the calamari Suya, duck spring rolls amongst so...More",40,December 2016,3.5
Agb0mma,Fantastic,So after we walked out on the Hard Rock Cafe due to the terrible waiter we came over to Nok by Alara. Perhaps it was us comparing Nok to where we had just been but we absolutely loved it! The food was exquisite and the...More,50,November 2016,3.5
Bruce P,Lovely afro-fushion,I enjoyed eating here. It was difficult to find because there is no signage but it is inside the Alara center. The food was African with an international flair.,50,December 2016,3.5
beachbummer75,Lovely dinner in beautiful setting,"We had dinner outdoors as we enjoyed the layout with artistic furniture, modern setting and greenery all around - one has private dining space even though the area was full.  Our dinner consist of lamb, fish served in leaves - both were delicious.  The cocktails...More",50,December 2016,3.5
FrankHosea,Amazing,"This is by far the best experience for a foodie in Lagos. Menu is creative, atmosphere and design is modern african - Food is Yum. The guys here have created a space that could rival any major restaurants globally... Hats down.",40,November 2016,3.5
TukeMorgan,Creative spin on African Food,"I went there for lunch on my birthday and had a great time. It wasn't as expensive as people make it out to be. N15,000 for 2 people and we were stuffed. I like the fact that they put a creative spin on african food....More",50,June 2016,3.5
bthoms,Top notch in VI,"Amazed at the design of the building, I was even more amazed to see the restaurant. It has a nice alfresco lounge with funky seatings where drinks are served, and hip interiors with vibrant design. The food served here matches with the top notch design...More",40,November 2016,3.5
ZeeGoes,Mix Bag,"Getting a filling meal here requires serious knowledge of each dish. My first time here was last year and we had a 3 course meal. It was moderately good, but my hunger pangs were still there after the meal was done. I get that they...More",50,August 2016,3.5
Norwegianviking101,African fusion,"Good rest aran and a nice location On the V Island.  Food and drinks was really good.

Try out their local cocktails. oggoro gin with lemongrass is a must and goes good with the lobster.",50,November 2016,3.5
fiazu2018,Culture & good food,"Really liked the concept, the food and the portions allow one to try various African cuisine. Expensive but a place where you could experience African cuisine without concerned about health risks",40,November 2016,3.5
Cetinst,Location Location Location,"After dealing with the intense hustle and bustle of Nigeria it was such a breath of fresh air to land on this beautiful gem in the city. I was floored as we exited the car by the jaw dropping architecture by David Adjaye, same achictecural...More",35,October 2016,3.5
Liglossmaffia,Interesting concept,"To be honest, i thought this place was going to place to wow expats but I was pleasantly surprised. I really enjoyed my meal, the concept of the restaurant is quite unique. My only problem is the portions. It's too small especially since the meals...More",35,October 2016,3.5
mjacob007,High end restaurant in VI lagos,"We were in Nok again for an official dinner. Have to say the venue stands out for decor. indoor fine dining and cool setting outside with very african furniture. service levels were outstanding. the waiter explained the dishes, as they were all nigerian names. when...More",40,October 2016,3.5
Smartlight9,Fantastic West African Fine Dining,"This is  a first for me: West African fine dining in a ultra-sheek setting.  Nok has a Senegalese chief (a very good thing).  The food is, to a western European pallete, very hotly spiced (if this is your concern, order the Jerk Chicken with Ghanaian...More",35,July 2016,3.5
lex713,The best african dining in Lagos!!,Nok is a place to have fine dining for African cuisine as it has fusion cuisine for multiple african countries. The vibe is good and the price is good too!! And their brunch is great! Also dont forget to try their cocktails!,50,July 2016,3.5
