author_name,review_title,review_text,author_rating,visit_date,overall_rating
Dealoceans,EXCELLENT,"I always look froward to visiting this restaurant,It is always crowded and there are VIPs seats that give you your privacy.",30,May 2019,3.5
Willy O,Cozy Restaurant at Ikeja,"A friend took me to this restaurant on a weekend. It looked so ordinary from outside. We had to drive through a maze to the car park. That alone got me curious. We then walked beside a swimming pool to the roof top bar. Suddenly...there was so much fresh air to take in. The chairs and sofas were colourful and weather resistant! 
The staff were well dressed, warm hearted, engaging and enthusiastic about service delivery. They probed and suggested meal options until they got all of us smiling. I looked across intermittently and all other guests were equally smiling and chatty. 
I finally got my meal. It was pounded yam served with egusi soup and croaker fish. It was warm and tasty. I thoroughly enjoyed myself. The dose was right.
This is definitely a place I want to visit repeatedly in future. It has all the trappings of a great restaurant.More",40,February 2019,3.5
gaziedecker,The grilled spicy catfish is delicious!,Ok place. Not the classiest of restaurants but will fit a casual night out with close friends. The grilled spicy catfish with sauteed potatoes is 5/5 though... mouthwatering & truly delicious!,40,September 2018,3.5
Ferenji12,"Nice atmosphere, good West African and Western food, service a little slow.","Nice atmosphere. We dined outdoors. Good West African and Western food. The service was a bit slow, and our half vegetarian group wasn't able to get accurate information on whether or not dishes contained meat.",40,May 2018,3.5
Muzungu007,Return visit,"Has been some time since last visited this venue.

Took a colleague to a ""live music and comedy"" evening recently.

was not disappointed food and drinks were good, service acceptable and music entertainment enjoyable.

Will return.",50,April 2018,3.5
IfedayoOdeniyi,An Outdoor Restaurant,A nice place to dine....designed to preserve nature. More of outdoor seating. The food is good with so many choices.....Nigerian and continental dishes. A drawback about this restaurant is the lack of space.....especially parking space. There is a swimming pool. Rest room not adequate.......VERY EMBARRASSING...More,35,September 2017,3.5
AdioB,Cozy,"La Mango is a bar, a karaoke bar, a lounge and a restaurant. It  has indoor and outdoor seating. They serve  American, Italian, Continental and African dishes. Some of the  meals come in incredibly large portions. The only downers are the slow service and the...More",40,July 2017,3.5
OpeyemiAO,Friend's Birthday Lunch,"La Mango lacks in customer service, space, good ambience and general comfort. The food isnt nearly as good as descrived in the menu and did I mention customer service is poor? It is really.",30,February 2017,3.5
Doyyin,Really nice,The food is very nice as there are various cuisines to choose from. There is also a pool and one can dine near the pool. It has a cool surrounding!,35,December 2016,3.5
Tia011,v ordinary,"The food is below average. It takes forever to arrive.

The chicken wings was overdone - inedible with a strange sauce. Our food was unremarkable. The ambience is just ok.",40,January 2017,3.5
Charles I,Nice layout,"Decent service, cold beer and really nice chicken wings. They have different events all through the week, the evening i visited was comedy evening and they had a bunch of decent comedians.",30,April 2016,3.5
AndrewAONG,Great Ambience,Very nice location and setting. Offers many eating choices but food is too pricey and waiters don't get orders right,10,October 2016,3.5
Paul C,Bad Food,"The Ambience is not bad. But the food is not tasty, I had ordered for shrimp and I got a bowl of 95% thousand island dressing, I couldn't believe my eye. The waitress was always out of sight, the order took about 2 hours, whenever...More",40,November 2016,3.5
Adebayor G,good environment,"i like the space, from the bar are to the pool... its a cool place to be. 

but they are quite expensive...",20,November 2015,3.5
Phyxssius,Good food.,"Been Here 4 times for 4 different reasons, but every time the food was great. The roof top is a very cool area to chill.",40,November 2015,3.5
Onosedeba,Natural,"Its a place with beautiful plants everywhere, When I visited the green effect, actually made me relax more, the service is okay, and they have contemporary jamz playing. Its a nice place to unwind.",30,September 2015,3.5
TitiDokubo,Serene environment,"The fact that they had different spots to accommodate a variety of people with varying hang out needs is just amazing.

However, their service standards couldn't be anymore slower! Oh my days! The waitress when asked to recommend a dish to me was so nonchalant...More",20,September 2015,3.5
Muzungu007,Pleasant Lounge and Restaurant,"Local friends/acquaintances took me to this lounge & restaurant. 

Pleasant atmosphere, open air and covered if that is your choice. Well patronized place.

Restaurant was busy, food was good but service was particularly slow - even for my local associates.",40,June 2015,3.5
DrJKC,Good Hangout in Ikeja,"Great place for wedding receptions, bachelor and birthday parties. It has a good sports bar feel and the food is ok.",40,March 2015,3.5
tour2nigeria,Rooftop view dinner,La Mango is a place to be when you visit Lagos. The ambiance at night makes its a very romantic place to dine. Food is very affordable and service is spot on with soft music to help with relaxation.,30,March 2015,3.5
MartinWG,A great inside and outside venue,i went with a group of work colleagues for lunch last Saturday.  We were a party of 10.  We initially started off on the roof top terrace but then moved to poolside where it was cooler.  The food service was prompt with complimentary spring rolls...More,35,March 2015,3.5
