author_name,review_title,review_text,author_rating,visit_date,overall_rating
cha7777,"Typical italien food in lagos , must visit","It is one of the favorate restaurants in lagos , it has the beat pizza ever in lagos and outside ,the containts of the food are imported from italia so it is all fresh,  the place is small but very cauzy , you will really...More",40,,3.5
Carmel D,THEY DRAIN YOU,"First time here, charged me 5000 naira for an non enthentic mozzarella caprese, but that's not the worst part, after my friends had finished eating and draining their accounts in the bill, only then i received my pasta dish. I tried cancelling it, but entrepreneurial...More",40,March 2015,3.5
nabihc,Facts,"I am regular, why? Because it's the best pizza in town. BUT, it's the most expensive place in Nigeria for what you get, they even would charge you for the napkin if they could. 

My last experience, I look at the sandwiches menu, where pictures...More",30,,3.5
Otb2021,"Racist management, terrible service and prostitute spot",I went to Manuela's residence with a few friends and was instantly charmed by it's cosy atmosphere and artistic decor. We sat in the pizza parlor and waited over half an hour for a waiter to acknowledge our presence. After an overpriced bottle of cheap...More,40,,3.5
ivieo802,Worst restaurant in Lagos!,"I went for dinner to this restautant with 2 friends this evening (we are all Nigerian). The decor and artwork was very nice. The food was mediocre at best (although I have heard that they have good pizzas, avoid the pasta dishes). However this was...More",20,,3.5
aminejc,Excellent Pizza,"Amazing pizza! Actually one of the best in Lagos. But the prices are outrageous! They even charge you for the condiments that go along with the bread before the meal. These are usually free.

I would give this restaurant a 5 star because of its...More",50,September 2014,3.5
Meena G,Very good Italian,Love the thatched seating effect for a casual pizza and a drink. Very personalized service. All fresh and authentic food,10,August 2014,3.5
ShallyWaly,"Impressed with the place, disappointed in the pizza","MR is an aesthetically pleasing place with nice staff too. I suggest going there on Saturday nights, there's a pretty nice crowd and food specials. 

However the pizza (and most of the menu) is overpriced. An average of 4000 (26u$d) per box we got pizza...More",10,August 2014,3.5
Brahim72,good hotel and nice surroundings,"the good in this hotel is not the rooms, it is the surroundings they have beautiful pool, nice pool bar, yummy pizzeria, and very nice italian restaurant this what makes the hotel very good",10,August 2014,3.5
JohnL7878,Great Pizza in Lagos,Best Pizza in Lagos at Manuela's residence. Very casual atmosphere and service. Will return when I'm next in Nigeria.,10,October 2013,3.5
TimmoW16,Good food and quiet relaxing atmosphere,Ate here for the first time over the weekend and enjoyed the relaxed atmosphere. We sat on the pizza restaurant side as that side was preferred by my friend but we ordered pasta. It is N1000 to change the pasta to Fettuccine which I prefer....More,30,July 2014,3.5
tobbysamson,Just an OK place with over priced food,"Went with couple of friends on a Friday evening and this place was dead quite, food was just normal and very pricey...i have had better procuitto cotto's for way lesser than what they made me pay, chicken in the club sandwich was good but where's...More",35,,3.5
Megha M,The best pizza ever (outside of Italy),"Once a week I crave a Manuela's pizza, the crusts are super thin and all the toppings are delicious. 

On the other hand, the decor is quite confusing (in a bad way), and service is dreadful at best.  However they know they have great pizza...More",40,April 2014,3.5
Hkejriwal,Best Italian Food!!! Highly recommended,"Where most of the reviews says it has best Pizza in Nigeria, which is true, but none mentions that it is simply the best for Italian food. The extended items on menu are awesome. I tried Pasta and Risotto and are equally good. They import...More",40,March 2014,3.5
leye t,SIGH!!!,"Totally loved my time here, the pizza, the wine, the ham and the ice cream desserts.

Plus its all secluded and has a resort/getaway feel to it.

Service is awesome too.

And if you want that italian expresso to top things off.

You got urself...More",30,October 2013,3.5
Peter551365,Best Pizza in Town!,"The pizza here is  just superb, and if they delivered to Ikoyi in the evenings I'd order all the time! The drinks are expensive, and there isn't much atmosphere, but I am still a regular visitor just for the pizza.",40,June 2013,3.5
martinhW7020NJ,Best pizza in town!,"I used to come here weekly, no, wait - twice a week. Favourite pizza joint in Lagos - by far. I went back last week during another business trip to Lagos. I was happy to find the place hasn't changed a bit. The taste and...More",20,June 2013,3.5
Mohaned E,Best Pizza in Lagos,"Trust me, there's no place in Lagos that serves a tastier pizza than MR.
The place is actually kind of a Motel and they have this restaurant inside the premises.. The restaurant theme is classic (if that's the right word) and Calm..
You would definitely...More",40,March 2013,3.5
P0rtf0li0,Hidden treasure for good pizza,I am saying hidden because it is literally hidden. you won't be able to locate it if your driver never been there. No sign board and it is on secondary street. But its pizza is lovely. Ambience is good.,50,February 2013,3.5
mar3522,one of the best pizza´s in town,really good pizza. not so cheap. best to eat outside on the terrace besides the swimming pool. very friendly staff. quiet.,50,February 2013,3.5
Rumbi304026,Great great service!,"Wow this place is a breathe of fresh air especially to those who know Lagos, Nigeria.  The road that leads to this restaurant you start thinking 'oh my God here we go again' but the moment you drive in you see this beautiful beautiful garden...More",40,March 2013,3.5
Jennifer A,Great pizza in Lagos,The place is difficult to find but once there it is a nice little hideaway where they offer the nicest fresh Italian style pizza.,40,,3.5
alifeoftravels,Quite private place but not the best pizzas,"Really a small but comfortable and homey guest house more than a restaurant. Great ambience and feel to the place, definitely does not feel touristy. Food a bit disappointing though as pizza crust was soggy.",50,March 2013,3.5
wunmie,Haven,"Quiet, extremely neat and lovely environment, nice meals....its just a perfect place to run to when I need a break from the noisy and ever busy Victoria Island. I had pizza's at the restaurant and they were really nice too.",40,,3.5
