author_name,review_title,review_text,author_rating,visit_date,overall_rating
omowumi o,"Great food, great ambience!!!","Amazing chef and service, mouth watering dishes, cocktails and interior decor. The themed pieces of art on the wall add to the originality and warmth of Casa Lydia.",30,December 2016,4.0
Onlyoneodini,"Good service, lovely ambience",It's always cosy and the service is good. I did not enjoy the jollof rice meal and the fish in sauce did not really do it for me as it seemed basic. I have had  a pasta dish and i was fantastic.,40,December 2016,4.0
wadner1,Not bad.........,The place offers nice meals on the menu but doesn't offer buffet services . The location is nice but getting a parking space outside was a bit time consuming,40,April 2016,4.0
Halimat F,Excellent,The service was very good. The food was superb. The cocktails are also very nice. It is a peaceful and serine environment.,50,February 2016,4.0
Joyeden88,Seafood pasta is delicious,"This was recommended by a friend. It is an expensive restaurant but I thoroughly enjoyed the seafood pasta. It is very generous serving with large pieces of prawn, so I took half home.",40,October 2015,4.0
WangariB,Great food and service,"Good service is not easy to come by in Lagos so this lace is a gem. The food was great as well.
There is an outdoor seating area and another restaurant in the same compound. I however spotted a huge rat while there so not...More",40,August 2016,4.0
Mohammedacyclo,Fantastic,"The best thing about this place for me was the music, absolutely great deep house/lounge music. For that alone, I would have scored 2 out of 5. There are not many places with such good music. 

The restaurant is small and cozy, with well trained...More",30,July 2016,4.0
tobialamutu,One of my favorite places in Lagos,I can't get enough of this place. Get a Casa Connection and some seafood tangeriya. They need to work on consistency and getting the food out quicker but still one of my favorite spots in the whole of Lagos. Chef Marcello is the best!,50,June 2016,4.0
Africhika_,A hidden gem,"I went here last month on a friend's invitation. The food was divine. I had an avocado prawn salad and fried plantains on the side. I order a take-away meal of rice and goate meat stew. Finger-licking good food! The dessert however, was not all...More",40,May 2016,4.0
Ibadanboy,Nice!,"Cas D'lydia is a lovely restaurant in Lagos. On Glover Road in Ikoyi, is serves excellent food in a nice environment, good service and nice staff.",50,April 2016,4.0
camilleo459,Great food,The food was delicious. I enjoyed every part of the meal. Couldn't finish it cuz it was just too much. Lovely restaurant apart from the loud music they played and the fact that it's small. I went to the one on the left side (I...More,40,January 2016,4.0
themsobi,"Great Ambience, super service and lovely food","The ambiance of the restaurant was cozy and relaxed, the waiter was super, the food was nicely made and the presentation was really nice. The only hang up on the menu is the Ribs which are literally just ribs with little or no meat on...More",45,April 2016,4.0
foyaworld,Pricey Menu But Interesting Food Selection,This place is hidden behind an obscure gate and lots of trees so it looks like just another home in Ikoyi. The food is pricey but it is worth trying. Their selection is one of the most unique and creative ones for a restaurant of...More,40,February 2016,4.0
ESTHER E,Good Food,"Located in the quiet highbrow Ikoyi area, it affords very good mix of continental and African blend. Restaurant appears to be for the exclusive as there is no sign to show its a restaurant for walk in customers",40,October 2015,4.0
TukeMorgan,Delicious Drinks,"There are two restaurants in this building and I went to the one on the right, provence. I had the Seafood Pasta and it was alright. The Strawberry Daquiri was delicious and the owner owns the foundry too. I did a review of it on...More",40,February 2015,4.0
t0ursf,"Food was average, good place to go for business lunch","By Nigerian standards this was an ok restaurant, but the food was neither spectacular nor bad - kind of average. That being said, the service was good and the restaurant was clean and the food arrived quickly.",50,July 2015,4.0
KemiS,Consistent quality.,Have been to Casa a couple of times and I am yet to be disappointed by the quality of the food served. Portions are generous and well presented. There is an option of outdoor setting but prefer sitting indoors here. Favourites are the salads and...More,40,October 2015,4.0
ourbeachcity,4 stars... for Lagos,"In any Western country, I wouldn't give Casa D'lydia more than 3 stars. In Lagos, though, where finding the perfect balance of location, cleanliness, quality, price and service is often an issue, Casa D'Lydia is one of the better ones. I met up with a...More",50,January 2015,4.0
Òmó F,Mediocre envorinment. Fantastic food.,"They did not have most of what was on the menu - asparagus with salmon starter, among other things. Limited wine list. Delicious food (not sure about the barracuda though). Nice well cooked lamb (more like mutton) with a slight bite, slightly missing the succulent...More",30,September 2015,4.0
Bola957,Overpriced dining,Nice ambient but for the price list too pricy for the menu. However if you want class it's a place to go but not child friendly atmosphere. You will feel like a fish out of water,30,June 2015,4.0
Budgetluxe186338,Definitely a hidden gem,"A complete bugger to find - but so worth it. A lovely, relaxed, restaurant: inside and outside dining, friendly wait staff, and great food.",50,July 2015,4.0
M R,First experience of Lagos,This was the first place i stayed when coming to Lagos to live. I had dinner here every night for 10 days straight and enjoyed every one. Quality of food is great service is good (although a little 'relaxed' when busy) and i am still...More,40,July 2015,4.0
861stephenw,Dinner in Lagos,I recently visited Lagos on business and had dinner at La Provence which is part of Casa D'lydia in Ikoyi. They have an extensive menu and the quality of the service and food is outstanding. On top of all that the price is approximately 50%...More,40,July 2015,4.0
FunmiFibbs,Cosy Evening Fun,"It's a really lovely little place tucked in a little corner on glover road Ikoyi. I had been here before but with uninspiring company that put a damper on my experience. 
But 2nd time was a charm and I thought they deserved a review for...More",40,June 2015,4.0
Highlander17,A meal and a drink with a great friend,"Went out for a beer and popped into this hidden gem, its just off the main track and not advertised.  The food and service was all very proficient and we were not disappointed.

The overall cost for alcohol and food was very reasonable for Lagos...More",40,April 2015,4.0
Aly E,"Great venue for ""Ladies Luncheon""",Lovely restaurant on Ikoyi Island.  Has a idyllic outside covered seating area with plenty of shade.  We didn't have any alcoholic drinks so can't comment on wine or prices.  The restaurant inside is very pleasant and well furnished. The service was very good with staff...More,40,February 2015,4.0
