author_name,review_title,review_text,author_rating,visit_date,overall_rating,restaurant_name
gbedemahedem,Dinner with friends,Went to umutu with a group of 8 friends and we had a wonderful time. From the food to the ambiance. From the sea food to the pizza everything was just wonderful. We were only in Lagos for three nights and had another restaurant booked...for the next night but everyone wanted to go back so we did and it did not disappoint again. Thanks to all the staff for a wonderful experience. Looking forward to coming back.More,50,May-18,4.5,Umutu Restaurant
sm00thchyc,ITALIAN CONVERT,"Dinner at Umutu was simply amazing!!! The quality of food is extremely good , the service was top notch as well and to top it all up, we didn’t have to wait long to be served!! All in all I’d strongly recommend Umutu. Definitely my...favorite restaurant in Lagos.

Edem 
AccraMore",50,May-18,4.5,Umutu Restaurant
KITTAPPA,Buon cibo ristorante,"I can be extremely picky/critical when it comes to restaurants and where I spend family time. Enter Umutu to the rescue!! Immediately you drive in, there is a certain non commercial warmth and an ambience that immediately opens your appetite before you even set eyes...on food. 
MUSIC- Enjoy a space where you can chat as music plays in the background without drowning your conversation
AMBIENCE-  Family time, Business meeting, exclusive setting or just hanging out with friends... Umutu has several areas set up accordingly for you to visit over and over.
STAFF- Staffing is an area that continues to be developed in Nigeria. The mindset of individuals in Lagos needs extreme honing- not entirely to be written off at Umutu as they are neat, respectful and provide a decent knowledge of their menu...however there is still some work to be done on a few.
FOOD- For someone whose 1st choice for food won’t be Italian, Umutu showed up and Italian food was sold to me. They have THE best spaghetti you will ever try. Every stomach deserves flavour filled meals and I truly dislike bland food. I never had to worry about this as everything I had a taste of(and I did taste a lot) was remarkable. 
DRINKS- I had heard of Radler beer which I wanted to taste and although they didn’t have stock, there was an in house wine recommended to me that paired perfectly with my meal.
Umutu is a gem that deserves more recognition than it currently enjoys and I recommend it to anyone who seeks great food and service.More",50,May-18,4.5,Umutu Restaurant
Chris H,Good Business Dining,"Great  traditional Italian restaurant
 I love traditional Italian restaurants so much, everything makes you feel Good  it is relaxed and friendly , This restaurant is great with diverse kind of hot or cold seafood coming on stages and the grilled fish was very good. Price...was very reasonable and overall I highly recommend it. Certainly I will tried againMore",50,Feb-18,4.5,Umutu Restaurant
gcxotf,Not quite like,"Had dinner for 6. The service was really good and the staff more than helpful. We had a mix of dishes as our group included a number of vegetarians. The menu has a wide variety of options and all meals are really well prepared, The...wine list while extensive was the only issue as they were out of stock of many selections. All in all however its recommendedMore",50,Apr-17,4.5,Umutu Restaurant
Anil P,Best Italian Resturant in Lagos,We hosted a corporate dinner for about 20 resellers. Starter & main meals were great. Huge variety of food. Barolo Italian red wine was very good. Do not miss the coffee & tiramisu. Waiters were very efficient & polite which makes it a great place...More,45,Mar-17,4.5,Umutu Restaurant
BoyeA7,Absolutely delicious food!,Great food! And beautiful ambience! Pasta with lamb chops! Superb! Definitely a place to visit if you want good food! Wonderful staff too!,40,Nov-16,4.5,Umutu Restaurant
AkinO_13,Excellent cuisine,"Dining with friends, it was a greta discovery and especially the ability the high quality intercontinental cuisine. Knowledgeable and helpful staff complimented the ambience of the restaurant.",40,Oct-16,4.5,Umutu Restaurant
olathecomedian,Nice Vibe,"Great vibe and great food.  Very polite and patient staff.  The only reason it wasn't 5 stars is because most of the desserts in the menu were out of stock and the toilets are not air conditioned, so they're very hot.",35,Nov-16,4.5,Umutu Restaurant
Chinwendu,Best restaurant in town!,"Umutu Restaurant is a great place to go! The food is just delicious, no matter what you choose from the menue. I've tried it all! Also they have very tasty wine and coffee. To be honest, the best coffee I've had in Lagos so far. ...More",50,Oct-16,4.5,Umutu Restaurant
Prosper O,Friends outing,"Umutu Restaurant is simply an authentic Italian 
restaurant and every visit is worth it. It's traditional Napolitan Pizza is equally great",50,Sep-16,4.5,Umutu Restaurant
ieatmorethanyoudo,'I'll have another one please!',I had really nice shawarma there but it could have been even better with less spices. Its all I eat at the airport and is still a really nice place for shawarma lovers like me.,40,Aug-16,4.5,Umutu Restaurant
LindaHartley,Lovely little dinner for 2,"This place shouldn't be classed as a coffee company it is a wonderful little Italian restaurant down a backstreet. 
This needs a bigger and better rap on here. I've never seen it advertised when searching for a good restaurant and it's been one of out...More",40,Sep-16,4.5,Umutu Restaurant
Adriancafferkey,Absolutely Superb 5 🌟 🌟 🌟 🌟 🌟,"Listed Lagos from the UK on a business trip for a week in August. 
While in Lagos Umutu Restaurant and Wine bar was recommended to myself and colleagues at our hotel. 
I have to say, it certainly didn't disappoint. 
The menu and wine choice was...More",50,Aug-16,4.5,Umutu Restaurant
Bart_Boy_ID,Italiano Restaurant,"If you are looking for Italian foods, pasta, pizza, etc, this is the right place for it, location is good. Affordable price & great service.",50,Jul-16,4.5,Umutu Restaurant
Ravi D,Umutu the old Il Sorrisso rebarnded,I was told that Umutu was a must go place to eat. It was Il Sorriso rebranded as Umutu! The food quality and presentation was the same as Il Sorriso but the prices were much more reasonable. Definitely worth a visit. Was there for lunch...More,40,Aug-15,4.5,Umutu Restaurant
