author_name,review_title,review_text,author_rating,visit_date,overall_rating
MarkHalpern,Awesome burgers,"For the best burgers I have had in a long time, Johnny Rockets is a must. Thick, juicy, freshly prepared, and a huge variety to choose from.The fries are equally tasty, and with a cold beer it makes a great meal.",30,November 2016,4.0
KenCooper1953,American diner Las Lagos,"Great venue for the family
Kids love the dining experience of real diner food
Relaxed and casual
Strike up the jukebox",40,April 2016,4.0
oyexville,Standard,"It has the setting of your everyday fast food, but it's neither fast food nor fast food priced. I like the jukebox concept but not sure what I paid for",40,December 2015,4.0
Ayanfeoluwa E,Flirty Manager,"Food was quite good though it took a longer time to get my burgers served, the wait was worth it. What irked me is the girl with the name badge of 'Hope' who was trying desperately trying to flirt with me and get my number...More",40,November 2015,4.0
Onlyoneodini,Yummy!!!!,"When i wanna give myself a treat, it is always one of the places i consider. The burgers, sandwiches are lovely. There is a lot to choose from. Milkshakes are also available. I cannot forget the jukebox that has songs from the old days you...More",50,January 2016,4.0
Roobel,Perfectly melted cheddar ....,"I didn't happen to visit the restaurant though, but came across their food truck. The double burger was perfect ... Just the true American version. The patty was juicy, tasty and cooked to perfection. The bun was soft and not chewy. The yellow cheddar cheese...More",50,October 2016,4.0
Apapadim,Hard to visit the place again,"Located in Victoria Island was expecting to be ""a nice place to eat"" but unfortunately is a great failure.",40,September 2016,4.0
Pierreech,Best Burger Spot in Lagos,I'd consider myself a Burger Connoisseur and rate Johnny Rockets as the best Burger spot in Lagos considering its pricing! Value for money! Service is always top notch and I've never had a bad experience with any of their burgers- I've had all on their...More,40,July 2016,4.0
LiciaMerry,"Delicious food, pleasant staff","Yummy tasty food, a little expensive though.
Milkshakes are divine!
Pleasant staff, always striving to make sure you are satisfied.
Will definitely visit again",40,March 2016,4.0
CSRam,Delivery of Burger,"Have been to this place many times , food is generally good, tried this time for home delivery, the experience was not at all good. The double chicken slice burger costing N3300(which is a moderately high amount for one portion) did not come with fries...More",40,June 2016,4.0
Oyibo2014,Good for takeaway,"Food delivered hot and fast, good burgers and sides.  Not the cheapest, but very reliable and always quality.",35,February 2016,4.0
Nosa O,Wonderful Salad!!!,"The best salad I have tasted in Nigeria ! Try their Sandwich salad or so with  thousand island cream. The lettuce is iceberged! !! Fresh tomatoes, bacon and chicken . It is to die for but a bit steep at N3,500:00",40,June 2016,4.0
lollylagos,Fantastic for Home delivery...,I haven't been in the restaurant in recent times as I prefer to order and get it delivered to our home. My niece and nephew always order on a regular basis and I got converted. Service is really good...burgers always arrive on time and hot...More,40,February 2016,4.0
Susanna F,Excellent choice for teen birthday,Hosted my daughter and 6 of her friends last night...fun lively spot w good music and some impromptu dancing...food loved by all! Clarence gave us super service. Thank you JR  Lagos!,40,May 2016,4.0
AirplaneLiving,A necessary evil !,"We were attending a conference at the Eko Centre, which is just down the road. Food options at Eko hotel are overpriced and mediocre. They have a captive audience and take full advantage of this. We also didn't have time for a long sit down...More",30,May 2016,4.0
SlimBF,Ok but.....,Not too bad but a little expensive. Portions are a good size and neither of us finished our meal. The atmosphere is American diner as you would expect from the name.,40,March 2016,4.0
scottishhobo,Delicious,I have been here on several occasions and have never been disappointed. The burgers are some of the best I've tasted anywhere! The staff are really friendly and the service is great. Well worth a visit,40,April 2016,4.0
SubodhB,Best burger,"Had the best burger in a while. Onion rings were not bad. Serves beer. Has juke box, can request songs from the table itself.",40,February 2016,4.0
Michael N,Simply American,"Clean place. Not many people (which was great for me). Enjoyed the meal. Great shakes and amazing Suya sandwitch. The tabletop juke box on our table was disappointingly not working, don't know if it's the same for all.",50,February 2016,4.0
Ezeji,Nice and Pricey,"Good welcome, good burgers, well trained staff and very decent environment. Its also great you get to select your choice of music.
great dancing and singing from staff",30,October 2015,4.0
Rida_SF,Very Good,"Very good fast food, Family oriented. Staff are very helpful. Good design and atmosphere. very good for kids.",40,September 2015,4.0
Paul E,Elvis-Era Diner with delicious shakes and burgers!,"As an old soul, I loved the atmosphere and decor. Feels like an american-like 60s diner with a juke box and original furniture. 

If you want to grab a burger and shake then go no further!",50,January 2016,4.0
Nkay26,Jonny,"Ok I wanted to try the burger meal here so badly but when I got the chance wasn't happy. Ok service is great, great ambience, friendly and attentive staff but the burger meal was 5 out of 10. The meals are overpriced for sure but...More",40,November 2015,4.0
vanessaeila,American Style burgers,"I love Johnny Rockets for their burgers, they're great size, the ambiance is fun and they provide quality food. However I'm giving them 3 stars because I've known several friends who I've dined with here get sick from their milkshakes, they need to improve on...More",40,December 2015,4.0
kikidee007,Good enough but expensive for what it is,"I've taken my children to eat here a few times. The usual fare - burgers, hot-dogs, ice-cream. Fries not so good. Service is reasonable but could be faster. The children like it anyway.",40,December 2015,4.0
Aisha I,american style diner,"Every time I come here there is always a birthday so I get to see the waiters sing bthdy song to the celebrant. The waiters also sing and dance either to make the restaurant lively or its part of their job, either way it works....More",35,April 2015,4.0
AdioB,American style Fast food,"Has that authentic American retro style diner feel. The decor, furniture, music and menu are all in sync. Very Nice.",40,December 2015,4.0
ectravelermd,Severely Overpriced,"I stopped in for a milkshake, the prices on the menu are severely overpriced. The prices are even higher than in the US, I was very disappointed.",30,November 2015,4.0
Tyler H,Great Place,"Best burger in town, I love this place remindes me of home when im at work, And Ryan the manager is a good man, friendly and great staff",30,November 2015,4.0
ArynAjalaTravel,Lunch,"It's was rather full after a hectic day but the service was swift and the food was delicious. 
It's located near the Kuramo beach near the Eko Atlantic City. Ample Parking and easy to locate.",30,November 2015,4.0
90sTravelKid,Expensive but worth it,"My happy place in Lagos, good burgers guaranteeed and I don't mind paying for it. They deliver too, but if you want nice service and a show (they do the dance) I would recommend. Evenings are better if you want to avoid the kids, but...More",50,June 2015,4.0
Choba14,A great meal at a price...,"The best burgers in Lagos, lovely atmosphere and a fantastic place to take the kids for a meal - their original burger was really good. they also offer a variety of hotdogs.
Their milkshakes are delicious and please try their brownie sundae. great please, great...More",40,August 2015,4.0
karmal962,What a refreshing experience,"I really enjoyed and will never forget Johnny Rockets. Styled on an American diner,  really fresh and very clean this restaurant offers an excellent selection of burgers,chips and milkshakes  that taste and look good.  The presentation is excellent and service here is exceptional for Lagos...More",30,September 2015,4.0
Adedapo A,Fantastic Food!!!,"The burgers here are great, haven't had better anywhere else in Lagos. Fantastic and friendly service.",50,August 2015,4.0
Iamzain,Good America Burgers But Pricy,"I enjoyed my meal, but very pricy for burgers and even more pricy for milkshakes!. Delicious and remnicient of the Golden 1950's in america, I almost felt like I was sitting on the set of an Old Movie.",40,June 2015,4.0
Evetstravelfun,Sunday Dinner,Reminds me of back home. Food is delicious and wait staff is very good. They were out of diet/light sodas. And a little expensive. But when I need an American fix --- love it.,50,,4.0
ruiclobo,Pricey hamburgers - but with style!,"Probably the last place I'd expect in Lagos: an american cafeteria/ burger house, with jukebox and milkshakes!
The burgers are good but pricey. Milkshakes are also quite nice - but pricier!
All in all, a good experience with nice food/ drinks and a pleasant atmosphere.",40,April 2015,4.0
Pinkjacket,A shadow of itself,"This place started very nice and clean. But they have lost it all. Dirty and very poor service. I will never come back again, never!",40,December 2014,4.0
Tope J,Best burger,"With a 70s diner décor, Johnny rockets has arguably the best  fast food burger have tasted so far in Lagos. it is a bit pricey though but worth the cost.",40,January 2015,4.0
JHurter,Apply for a Mortgage before you go,"The place is rather nice, clean and welcoming and great for the whole family,
Food is above average for Lagos and the best milkshakes in the country!

The problem is that for a family of four with two young kids you can easily spend $200...More",40,December 2014,4.0
Rahulshinde,Americana! Romantic place,"Dear Mr. JHunter,
 
Thank you for coming to Johnny Rockets and for sharing your experience on TripAdvisor. However, the prices you have posted in this review do not reflect the prices we have on our menu. Perhaps you don't remember the exact amount, or perhaps...More",35,January 2015,4.0
Mademoiselle_Sanne,Good burgers at typical American diner setting,"They serve mainly burgers, though we fell more in love with their onion rings, crispy and not at all oily. So also their chilly chips. With their juke box and the staff dancing on their theme song every half an hour, it reminds you of...More",40,January 2015,4.0
SomyaSharma27,For those with a conventional palete....A fantastic experience,"Good burgers, reasonable prices (except for the French fries! 1000N for a small dish like that?). The interior is nicely decorated, maybe they should reduce the lighting to make it a bit more cosy.",20,March 2014,4.0
David M,Just like home!,"A visit to Johnny Rockets provided me and my business counterparts with a perfect escape from the localized Nigerian & traditional Indian cuisine that we indulged in for over a week. The hamburgers (#12, houston etc.), oreo milkshake, american fries and onion rings didn't give...More",40,January 2015,4.0
262Blondy,The best hamburgers in town,"American in Nigeria, missing a taste of home! Well, Johnny Rockets hit the spot. Great burger, milkshake made with real American ice cream, and a brownie that, well, will make you cry! If you want to know what the Beach Boys, California girls, and the...More",30,December 2014,4.0
Osj3110,Nice spot,"We've been there only once,but I can say that was the most yummy hamburger meal I ever had in Lagos. Is a good place for celebrating kids birthdays. Is very clean,neat inside,nice interior and good service. The only thing is a bit pricy for fast...More",40,October 2014,4.0
W0r1d_Tv1182,"Cool diner, great burgers & shakes!","An all time fave for the kids, with the music selection, great burgers and fries and of course some colored pencils and coloring pads for the little ones. Always a great place for a quick bite and stop over with the children!",40,December 2014,4.0
rohit84,The best beef burger ever .............,"Since there is no McDonald's, Burger King or Hard Rock Cafe in Lagos, we opted to head over to Johnny Rockets, an American style diner on VI.

The restaurant has several booths and a jukebox, the decor was very authentic and the staff were very...More",40,July 2014,4.0
keefyisback,pretty authentic but very expensive,The best burger i have ever had .... the patty and the bun simply melted in my mouth. Visited this place with a buddy some time back and for Lagos std the prices were quite steep (USD 25 appx) but since we were hungry and...More,50,October 2014,4.0
Busola O,Good Milkshakes,"yes, Johnny Rockets brings off the US Diner experience and the Hot Dogs and Burgers provide an authentic feel but the prices reflect the target market of rich kids willing to play top dollar prices.  having said that the restaurant environment was  clean, the music...More",50,April 2014,4.0
M R,Not quite what I expected.,"The food was okay. It's nice to have a place with a different sort of ambience than the usual restaurants in Lagos, but the staff breaking into a song and dance routine every half hour or so tends to grate on the nerves.",40,November 2014,4.0
Michael J,Absolute Can't Miss in Lagos,"I order a lot of delivery from Johnny Rockets, so thought I should try the restaurant experience.  As ever the food was fine, however the ambience was more M4 Service Station than Route 66 - it's just not quite right.  On the plus side, polite...More",40,November 2014,4.0
Katrien M,"Very nice setting, with a working juke box!","The burgers are OK, but the service is very good and friendly. The restaurant is nice and the waiters even do a little dance! You can choose songs at your table for the juke box and it is for free! Kids loved it!",40,September 2014,4.0
sumeetsingh86,Burgers!!!!,"One place where you'd surely be able to get your hunger for Burgers satisfied! :)
Do not hesitate in trying out the milk-shakes too. They're worth all the calories!!!",40,July 2014,4.0
KapilV611,Sunday brunch with your kids!,"Kids love Ice Cream/Shakes/Burgers/Fries/Nuggets/Sandwiches/Pleasant music. Have it all here with typical Johnny Rocket staff dance performances (short and sweet). Its good to spoil yourself with some yummy, junk food....
Special Mention:
They even offer some goodies to your little toddlers for keeping them busy and...More",40,September 2014,4.0
jollofmaster,"Pretty fair retro style American cafe, cheesy entertainment","A good attempt at the whole retro style American cafe concept.
The burgers were ok with a few options worth looking at.
Would have been a bit nicer if the burgers had a bit more flavor to them.
The milkshakes were pretty good and are...More",35,September 2014,4.0
gamboolman,meh...,This is not like in Texas !  I would not recommend going here - we looked forward to the opening and were disappointed.,40,September 2014,4.0
Shivmoh,A twist of America,The burgers here are fabulous and the staff are very alive and energetic (for example when you enter the staff will greet you with a dance and during your meal (about every hour) the staff will do a dance. The vanilla milkshakes there are also...More,40,,4.0
Cambridge2711,Too cold and sterile,There is a distinct lack of warmth in this pristine but sterile and ice-box cold retro cafe which serves over fussy and mediocre  and certainly over priced food.The expense is a Lagos thing but the quality of the food is just not good enough to...More,40,June 2014,4.0
Omoba88,Hmmm,"Dear Guest,

It's a pleasure having you in our restaurant. I can guarantee to you that we work hard to maintain our quality.

We take into consideration all sorts of complaints in order to work on them and improve certain aspects. We would like to...More",40,,4.0
viviani204,Nice food but needs more publicity,Too over priced. Not worth the price of the food items.  Enjoyed the milkshakes. Burgers are not all that.More,40,February 2014,4.0
Nicolas9375,Home sweet home,"Dear Guest,

We would like you to give us more details to know what went wrong during your experience. Please do not hesitate to come to Johnny Rockets and ask for Namir, he is the General Manager and will be more than happy to meet...More",20,June 2013,4.0
Michael P,Best location and well known,"I've there a few times and what strikes me is how nice the food is (the chicken salad is always amazing with really fresh and crunchy lettuce).The ambience and decor is similar to the parent franchise owner. Unfortunately, the place always seems really empty which...More",40,June 2013,4.0
dun247,Kinda there...,"Producs are good like a real Johny Rockets in the US,
Jukebox on the table, the staff is dancing every 15 minutes.
Little bit pricely but in the range for Lagos.",20,January 2014,4.0
n1spm,Great burgers in VI Lagos,Recommended by the locals who could afford to eat there. We enjoyed our meal and could recommend it to others. Best location and well known by most who work with international companies.,20,,4.0
KMHABISHOP,Incredibly Consistent Quality,"Loved... the MUSIC. after that, the rest of it just wasn't all that and a bag of chips. A bit pricey for not particularly spectacular meals, but as I said, the music made up for it. Staff were friendly, but tired.",40,March 2014,4.0
Feigne,Tasty burgers!,"We enjoyed great burgers, fries, onion rings and shakes at Johnny Rockets in VI Lagos. It's a pretty authentic franchise, not cheap, but then many of the products will be imported. Recommended.",40,December 2013,4.0
RMJ0nes,Best Burger in the World!,"Johnny Rockets Lagos have a signature ""original"" burger. Fantastic and massive in size. Not the cheapest but such a treat to have in Lagos where there are no McDonalds or Burger King yet. Do give it a go. Feeling hungry thinking about it.",40,December 2013,4.0
thatenergygirl,It's a meal and a show!,"You are going to be paying $20-40 a meal, but if you look at it as an experience I think most would find it easier to swallow. Nowhere else in Lagos are people rocking out to 50s music every 20 minutes!!!! On that note, I...More",40,November 2013,4.0
Highlander17,A friendly Lunch on VI,"The name Johnny Rockets is new to Lagos and I was quite apprehensive about what the result might be! I had read some other quite negative views of previous visits.

Well from arrival to departure my experience was first class. I was greeted with a...More",40,October 2013,4.0
Reniestar,Top Burgers,"Im a huge burger fan and have had burgers most places in Lagos (my waistline can attest to this) so I can pretty much tell you where has the best, and the worst. 

Johnny rockets is pretty high up there with the best. The meat...More",35,October 2013,4.0
yiluo,"Welcome to the Good burger, can i take your order....","I thoroughly enjoyed my first visit here. The service staff were so polite and when they did their number, wonderful. The burgers were excellent, well stuffed, juicy beef patty that has been grilled to perfection. The smiley faced ketchup plate is a lovely touch.",40,May 2013,4.0
TitiDokubo,Burger heaven,I am used to having burgers at our regular fast foods so my first experience with the JR burger took me to the burger heaven and back. I wanted more even though i was clearly stuffed. I also loved the playful way in which the...More,50,July 2013,4.0
balkissa d,Mixed feeling...,"The decor is really fun and goes with the music the staff style as well. The staff should serve in roller and it will be so much fun! 
I didnˊt find the staff very professional, our waitress disapear at a point we needed to wave...More",40,September 2013,4.0
V1723SWtonya,"Great food, great atmosphere","Dear Guest,

Please, let me start by thanking you for your review.  As I’ve said in the past, without honest reviews like these, we have no way of knowing how we’re perceived in the community. 

With that being said, let me apologize for your terrible...More",40,May 2013,4.0
asianink,Onion Rings could have been better,"Its a nice change from the usual Lagos restaurants, one of the best burgers in town. The milkshakes and desserts are a must try!",40,September 2013,4.0
Afty,Good place for your calorie fix,"I can count on my 1 hand how many times I have ordered and eaten hamburgers since living here in Victoria Island, Nigeria. After sheer desperation, I went to Johnny Rockets just to have something different. I ordered the Houston and a side of onion...More",40,September 2013,4.0
gusclarke,Shocking abuse of prices,"Firstly, thank you so much for your review.  If we didn't have honest customers like yourself posting about your experiences, we wouldn't know how we're perceived in the Lagos market.  And if we don't know where we're going wrong, we can't take steps to fix...More",40,August 2013,4.0
KumbsO,Good Food Excellent Service,"Same old JR menu - pretty good burgers, but the sides fell a little flat, especially the onion rings.
Management seems to take pride in the fact that all the ingredients are imported - I guess its a big thing in Lagos, because everywhere else...More",40,July 2013,4.0
Cwen E,Great Ambience,"I am absolutely appalled at the cost of the food at Johnny Rockets in Lagos. I ordered a large meal for myself and 7 of my colleagues only to find that the most simplest of side orders, the cheese fries and chili cheese fries were...More",40,June 2013,4.0
Simon G,Excellent Standard - good Manager,"Dear Guest,

It's a Great Day at Johnny Rockets!

Firstly, allow me to correct some careless mistakes you have made.  Our cheese fries are priced at 1500 Naira, which equates to approximately $9.  Our chili cheese fries, which are priced at 2000N, equate to approximately...More",30,July 2013,4.0
Linda C,Fun place to eat.,"I have taken my children to Johnny Rockets quite a few times. The food is good, service is great. It can get quite busy, especially on weekends. On one occasion we had to  wait outside  until there was space available. My children love the Bacon...More",30,July 2013,4.0
Jane N,Bad Smell of old oil when you get Inde,"They should change the oil they cook with , it s awful when you get in , very expansive for whatever you wish to eatMore",40,June 2013,4.0
Peter551365,"Pricey burgers, but great place!","Dear Guest,

It's a Great Day at Johnny Rockets !

We would like to assure you that perhaps on that day, our hood wasn't working well. As for the oil, it is among the best in the world and is used in all the Johnny...More",40,June 2013,4.0
martinhW7020NJ,One step ahead for Lagos,"Great burgers, Amercian diner ambience, fun music, dancing staff, well run,delicious milkshakes. Only downside is the cost...",40,June 2013,4.0
SaarGrin,Classic american burger joint with all the trappings,"Ahh! What a pleasant surprise to find a Johnny Rockets in Lagos, a place that is otherwise not known for its burgers. Quality lived up to expectation pretty much and the atmosphere is nice and authentic. Shakes also pretty decent and I will definetely be...More",35,June 2013,4.0
Prico4,Johnny Rockets FINALLY made it to Lagos!,"Dear Guest,

It's a Great Day at Johnny Rockets !

Thank you for taking your time to post on our page. We are delighted to know that you have enjoyed your experience at Johnny Rockets, and we sincerely hope to see you soon ! Did...More",40,February 2013,4.0
Khouts,Yes but expects BIG clarification !,"Classic american burger joint with all the trappings. Jukeboxes and white guy greeter included. $35-$50 a meal, lots of expatsMore",10,May 2013,4.0
babyrock246,Mediocre,"Dear Guest,

It's a Great Day at Johnny Rockets !
We are delighed to know that you enjoy coming to Johnny Rockets ! 

I would like to inform you that most of our clientele is Nigerian as well.

We sincerely hope to see you soon,...More",50,December 2012,4.0
VeeAyo,Great Burgers and Shakes,"We've been waiting on this restaurant for some time since we knew that it was coming ahead of time.  It does not disappoint!  It's typical Johnny Rockets, but so nice to have it in Lagos!!",40,December 2012,4.0
Mohaned E,BURGER ^(*$@)^,"Dear Guest,

It's a Great Day at Johnny Rockets !

We are delighted to know that you enjoy coming to Johnny Rockets, and we hope to see you very soon!

Thank you,

Namir Sakr",50,March 2013,4.0
foodboy123,Amazing,"I went three times to the fast-food restaurant.
Each time, it was an excellent experience. Nothing to say except that I always have this taste of a got meat after eating to such an extent that during my second visit, I decided to  ask if...More",40,February 2013,4.0
jdstewart79,"Good burgers, high prices","Dear Guest,

It's a great day at Johnny Rockets!

Thank you for taking the time to post on our page. We are delighted to know that you had an excellent experience every time and would like to assure you we will maintain our standards.

Concerning...More",40,March 2013,4.0
raliat s,Johnny Rockets Rocks,"Like every franchise in Nigeria it's overpriced,I bought there pie andice cream it was meh! decor was typically Johnny rockets circa America in the 50s.More",30,January 2013,4.0
AAM74,Finally - Amazing Burgers come to Lagos,"Dear Guest,

It's a great day at Johnny Rockets!

Some of our items might seem expensive, but in reality, they really aren't. Most of our items are premium quality, and many of them (such as the apple pie) are imported. We serve the freshest and...More",40,December 2012,4.0
FatimahAK,Expensive,I had never been to Johnny Rockets prior to my visit to the Lagos location as I live in London. The service here is excellent and the burgers are amazing. They have a wide variety of shakes to please all.More,50,January 2013,4.0
