author_name,review_title,review_text,author_rating,visit_date,overall_rating
gaziedecker,This place is good,"Open air by the waterside and got a good vibe. Food is good as well and so is customer service. Last time I was there, there was a really good live band performance of popular pop songs; it was quite enjoyable.",40,September 2018,4.0
Kakungu M,Chills,Great ambience great music....If you are not into hot food make a request to the chef for 'no pepe'. Had the sea food platter and the assorted platter....,50,August 2018,4.0
Oge O,Bay Lounge!!,The scenery is beautiful although the water smells but I love it!! Service was on point. The spring rolls was delicious 😋. I had way too much and wasn't tired. I had no reason to complain. All meals were 👌🏾.,50,August 2018,4.0
2debia,A nice place to relax,"My first visit was brief as we called in on the way back from an outing. Really nice setting with plenty of space between tables which makes a change. A little expensive but is prime location and only to be expected. Table service was friendly...and efficient. We ordered food, mine with request of no pepper... But so peppery hot I couldn't eat it.
With the sea breezes, can get colder at night so take something warm along in case you need it. Hope to revisit.More",40,August 2018,4.0
LordBodeOjuri,Another open bar by the ocean,Joined some friends for dinner/drinks. The place offers a large car park and the tables are well spaced from each other. DJ has some oldies playing well happy with that and the food was good. Plenty seafood options and the breeze of the ocean was...soothingMore,40,June 2018,4.0
ibikunleo,Must visit on a Friday night,"Friday nights at Bay Lounge are very enjoyable. There is usually a live band, a very good live band. The only drawback is that being an open air it is also at the mercy of the weather.

When in Lagos, do not miss an outing...More",40,April 2018,4.0
Olumide K,Great Seaside open Bar,Bay Lounge is a must visit on a Friday night. Stemmed with a live band and open bar. It is a must visit to start your weekend if you are looking for a great adventure in Lagos.,40,March 2018,4.0
DrSam_Oti,Drinks by the lagoon,I love the concept of this place. Mainly an outdoor bar located right by the Lagos Lagoon. They have a wide selection of drinks and food.  The food portion sizes were a bit small but the food was really nice. I tried out the local...More,35,January 2018,4.0
mrs_tatsiana,My favorite place in Lagos,"It's my best place in Lagos! Nice food, clean environment, good service. One of the best place to eat grilled fish and shrimp in Lagos. Every Friday they have live band.",40,September 2017,4.0
Hakeem C,"Great Location, Wonderful View","Food was EXCELLENT. Best Prawns ever. Food wait is about 30 minutes. Great parking space. very good variety with the food options. 
Staff could be friendlier. And seats could be better maintained.",40,March 2017,4.0
Theodora C,Serene waterfront fun spot,"I enjoy being at Bay lounge for several reasons:

(1) awesome sandwiches and French fries
(2) beautiful environment and view of the lagoon & Lekki bridge
(3) Good live band music
(4) ability to enjoy conversations
(5) ease of parking

Bay lounge is awesome for...More",50,September 2016,4.0
Pinkjacket,Safest place to eat out in Lagos,"A decent space by the Lagos Lagoon to have a good time. Live bands on most days keep the temperature high on cool nights. 

Saturdays are movie nights which have select movies shown on the large outdoor screen.

Waiting to get serve, though, is an...More",40,September 2016,4.0
Louise E,Amazing music - open air live band,Have been here several times now - absolutely LOVE this place!  Everyone is super friendly and the service was great!,50,July 2016,4.0
tempest872,Friday night out,"We hung out as a group of 5 after hours. Entertainment was good - Sharp band was on display. Being a Friday night, the lounge was a beehive of activities. Drinks came fairly early but considerable delay in serving the food. 

Good portions, tasty too....More",40,May 2016,4.0
Tinuks,Mediocre at best,"First of all, I was hit by the smell of what seemed like open sewage so that wasn't pleasant, but to be fair, I guess the Lagos Waterways Authority is more to blame for that.

Service was really poor though. My friend and I were...More",40,March 2016,4.0
LilygateHotel,sea side view,nice atmosphere within Lekki 1. The life band music and all kind of food service with varieties of drinks .,40,March 2016,4.0
Tim B,A hip place,"Came here for a few drinks and quick bite before heading off into town.. 

To be honest, didn't know what to expect..

What you got was a  great atmosphere, cool breeze and an amazing DJ who pretty much performed a unique show of mixing videos...More",50,February 2016,4.0
RubyRedSlippers2014,Good Place for Outside Dining,I like Bay Lounge earlier in the day before the music gets really loud.  The food is only o.k. but the staff is nice and attentive and the drinks are usually good.  It is great to sit out and see the water and the boats...More,40,January 2016,4.0
Jane M,a lovely restaurant at the riverside which has a lot to offer,"As first time visitor I was very impressed with the parking space and care taken park well, leaving anough room for other cars to par as well as you accessing your car easily.

The welcome was very pleasant and polite. We were assigned a waiter....More",20,January 2016,4.0
WhiskyBee,Worth a visit,"Visited this place a couple of times during 2 week stay in Lagos.
Lovely surroundings despite it being Hamathan (winter). Drinks are bit higher priced in comparison to mainland Lagos, but it's a higher end bar so it's expected.
On first visit, car park was...More",30,January 2016,4.0
Keith R,Nice location when weather is good - service was challenging,"We came with a very large group (20 people). They had space and we were able to bring tables together. The space is outdoor only. It was very pleasant to be by the river in the late evening.

The staff struggled to serve the table...More",40,September 2015,4.0
Temitope O,Unnecessarily high prices for food and drink and poor service,"No roof cover, when rain falls, you done. Its a car park joint. bad customer service. I prefer Dj to Live band on Fridays. I like the fact they have a large car park space, but i dont get why they charge sooo much for...More",40,August 2015,4.0
sweetweet,Amazing Venue,"Visited this location with adult family members. I'd spent a lot of time looking it up and decided based on the reviews to have dinner before coming here. So essentially, we came here to have drinks, enjoy the ambience and the music and it didn't...More",35,August 2015,4.0
georginabellucci,Service could be faster,I've stopped going to Bay Lounge because service is slow there. I hope they've done or they do something about it.,40,May 2015,4.0
Seye B,Very bad service,"Great location, good air being a waterside lounge and everything. But I was here with a large group having a good time until the wait staff came to say in a very rude manner that he will stop serving us drinks if we didn't keep...More",30,April 2015,4.0
Ibadanboy,Lovely location,"I visited The Bay Lounge twice during a recent trip to Lagos. It is located perfectly at  the waterfront on Plot 10, 12B, Admiralty Road Lekki Phase 1 Lagos. A well laid out sitting area with pretty views of the water, this restaurant/ bar/ hang...More",20,February 2015,4.0
